Node, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
0, 46, 89, 0.5438144329896907, 0.013472844575318317, 0.2301914869721474, 0.14314701938522695, 0.16184925107581166, 0.12926628038908036, 0.11929299658704069, 0.23290562771729315, 0.09391580108143908, 0.049748404516382995, 0.022584424389328058, 0.018975470438955446, 3.235714285714286, 0.3119047619047619, 0.29221363079926427, 0.06529402461004898, 0.036593419366665866, 10.23895871220331, 0.7733111948508392, 0.3608489086650921, 0.07767943767423918, 0.03276305889110163, 7.358407004623933, 4.655102808669317, 9.298363618691686, 6.089712050725096, 5.144793237364586, 10.522702759931166, 6.746213493527614, 6.047030943500949, 1.965175462821625, 1.1714667048445506
1, 42, 27, 0.5424164524421594, 0.0032362490006006077, 0.07805368373764601, 0.09114897680935417, 0.05844173053951486, 0.044252840155093065, 0.036516342928785965, 0.10612912193368888, 0.07174358135973756, 0.021916760017986495, 0.013560804717222711, 0.004573908309513155, 0.5571428571428572, 0.8405000555000555, 0.14150778760534857, 0.007739431499164537, 0.000765346171960856, 1.5053268981502939, 2.4557942875175773, 0.2659216018825692, 0.01637679248614083, 0.00242821009742399, 3.845754778057972, 6.674943232132081, 6.267782577356904, 4.204306161969159, 2.2601583641395075, 5.226050808353959, 9.927254891004713, 5.841419848560708, 2.608044454344914, 0.7751934622438038
2, 57, 22, 0.5641711229946524, 0.0035460838242591616, 0.06134134471398622, 0.04126815663372267, 0.03366468543868848, 0.019586562067721237, 0.02065695394680623, 0.08575395609392518, 0.04479933610026434, 0.010165537140534609, 0.004837968743481587, 0.003007574213695135, 0.7, 0.12928571428571428, 0.009572072072072071, 0.0005494505494505495, 0.00045871559633027525, 1.7916472867168918, 0.4990087112241137, 0.02898216365982705, 0.0023949994195278427, 0.0019994949282296673, 3.9274115785344947, 2.6353733389076264, 3.360833648166905, 2.299825647061294, 2.076667754095422, 4.684935121102994, 2.8006028338385116, 2.3045280172181473, 1.5514940489623585, 0.811343922022914
3, 13, 19, 0.4617067833698031, 0.0009724943135736911, 0.05589772386942199, 0.07539721415900662, 0.07433019595964913, 0.0550268146151792, 0.04306448331202302, 0.06064224325504391, 0.07451040095711783, 0.02294650823605139, 0.01698756334745943, 0.008519820337772174, 0.14166666666666666, 0.7564285714285715, 0.03554712362301102, 0.006090147548689646, 0.002593688362919132, 0.6175106836682621, 2.0860248056521087, 0.10340489585043215, 0.014090979382882497, 0.0060063219873733005, 2.4766025520001174, 6.25476715925921, 3.927867352298892, 3.814472036968213, 3.3567576544373368, 2.817363678677889, 10.296349925667014, 2.508141335651832, 1.8378530205255565, 1.3094333061852614
4, 47, 16, 0.5466321243523317, 0.002633004941569831, 0.022636268343815512, 0.042443413504734274, 0.04049473429786806, 0.02207471737688618, 0.019499698125099697, 0.03621804104517269, 0.05052479124515478, 0.01593987628915545, 0.0055183926336238726, 0.002532836075949767, 0.175, 0.05555555555555556, 0.0, 0.008903236351748937, 0.002297979797979798, 0.7628073151196179, 0.24216105241892635, 0.0, 0.021674832526984433, 0.008825351141636599, 6.324534575068907, 2.2804211521567646, 3.334080787777767, 3.086992696970605, 2.6519879184871256, 18.48566878219197, 1.5967132072600076, 1.3075267391682497, 2.505570217993895, 2.19264096886811
5, 45, 24, 0.5438144329896907, 0.004032384585911826, 0.049978686800620765, 0.14559647572029646, 0.1112295866429481, 0.08216108520299392, 0.08036250579089474, 0.06305704171962748, 0.09140425706553841, 0.030194600412224173, 0.021765481571501075, 0.016073056132746854, 0.014285714285714285, 0.6784515484515484, 0.2125293664997619, 0.040440083217594805, 0.015075026679647214, 0.06226998490772391, 1.2607457357735747, 0.21802600926977278, 0.07412792882615452, 0.015625598003332464, 1.9976987614656063, 8.384572762791228, 8.232758211573014, 5.733621165944719, 5.099346234536099, 1.4687506660001801, 7.446412883954067, 4.046682389006312, 2.0973670901214194, 0.6755663122848404
6, 44, 62, 0.541025641025641, 0.012051019379954465, 0.1636615566037736, 0.13746934080070872, 0.1466101516572007, 0.11278149425312675, 0.11939331637734221, 0.1463917712322817, 0.10998280313135335, 0.047061079670752605, 0.018190966107251662, 0.020115359111996713, 0.23333333333333334, 0.3984188034188034, 0.15134277542549684, 0.04162719003406466, 0.01585167352947934, 0.5045074605769253, 0.8770753551911116, 0.24244190555053458, 0.05362604112845073, 0.019310196770212142, 3.0552062855036075, 6.111447086379071, 6.61611150244997, 5.47186200038254, 4.3774683364899385, 2.225520076044338, 7.145470384176053, 4.1179558390097135, 2.1906617574666924, 0.8658568053359368
7, 42, 47, 0.5368956743002544, 0.008587588962962684, 0.09205675351901768, 0.14724407263565145, 0.07728591326383225, 0.07009135062124097, 0.056457390490646644, 0.10367000349979777, 0.109151813610607, 0.02957200907407977, 0.016912272707479744, 0.008995269018281259, 2.316468253968254, 0.677183388506918, 0.09312927339995009, 0.01397843480338185, 0.002459608135872754, 5.1223826153497445, 1.5637353200963744, 0.15781583342799263, 0.020875780403901586, 0.004639679385693509, 7.35719598312653, 5.699584717974189, 5.854388718022115, 4.98655749667713, 3.784840440152093, 11.33750762374735, 5.427737702581004, 3.631260350818488, 2.0268176816597063, 1.0815752554932248
8, 12, 22, 0.4668141592920354, 0.000538435587488215, 0.0773225516621743, 0.07812691501370747, 0.07287640980149054, 0.061899717490090676, 0.052556585991814495, 0.1144160019070976, 0.052732498799985775, 0.018638475402096778, 0.009591116376453499, 0.004873137300142882, 0.275, 0.0, 0.005263157894736842, 0.0022222222222222222, 0.0, 1.1986972094736852, 0.0, 0.02294157338705618, 0.009686442096757054, 0.0, 2.3017888749076962, 2.419351928890747, 3.1441145058760975, 3.0234543315004383, 2.1229716894613606, 2.311530348779576, 1.0764402739474765, 1.8357238078905282, 2.712923146895124, 0.19565226922451656
9, 32, 21, 0.5184275184275184, 0.002151698061783715, 0.052865566037735866, 0.09220860049279861, 0.05122646726183474, 0.04202763568990595, 0.033770993764458856, 0.11037550078564902, 0.07244925131619527, 0.022521440409652937, 0.013009012370946517, 0.00479440110803698, 0.8333333333333334, 0.3201800976800977, 0.03937500000000001, 0.009399467020434761, 0.002561439329868519, 3.482495912097784, 0.5815703392469017, 0.10103178645852008, 0.03358009595327392, 0.0059910884816547615, 2.8255227274292083, 5.482445911916395, 4.651416368945234, 4.1802747607629085, 4.271657801573857, 4.806479045723459, 4.8881878101435685, 4.436720932738559, 2.2559991864077538, 2.3736584558110523
