Node, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
0, 34, 19, 0.6164383561643836, 0.0021238845012342055, 0.0852518025320223, 0.10493553683800935, 0.04555073848598655, 0.02271855944269433, 0.013034529974796403, 0.0432487797542479, 0.03148503338058568, 0.015113437450534709, 0.0035708841224437403, 0.001344864502913787, 0.025, 0.0, 0.002797202797202797, 0.0, 0.0, 0.10897247358851682, 0.0, 0.008423921211931307, 0.0, 0.0, 2.448412547776191, 2.678605426385995, 1.852848168377766, 1.5715807903097203, 1.154774605649853, 0.8248876366820841, 0.4252373653559812, 0.19385240832249606, 0.13127948448802992, 0.08586226077851986
1, 0, 14, 0.0, 0.0, 0.24932038047422664, 0.2552029426617339, 0.19400821385378691, 0.16093759992805293, 0.13884624986506894, 0.02793220054806061, 0.025624968817846504, 0.012124453265723523, 0.006487814319638107, 0.0069976072533128484, 0.030202020202020202, 0.01, 0.023300407274463877, 0.002535535117056856, 0.0, 0.0721794038501938, 0.04358898943540674, 0.030424041065433154, 0.006132598589897239, 0.0, 2.9736130478457747, 2.9515168280509894, 2.709939792764727, 2.2464088496886863, 2.0240745883145914, 0.17504609391521667, 0.03955374266716356, 0.13586656963458707, 0.06789965025555907, 0.02241505387350759
2, 0, 12, 0.0, 0.0, 0.2527050216267249, 0.24903864755513103, 0.17383736676782788, 0.14484824077567918, 0.12010515243996786, 0.027733762957268503, 0.021317748775743776, 0.00825792533877688, 0.005730931772567381, 0.0052780076528134365, 1.1213840326340327, 0.9689792152292153, 0.02794655753702168, 0.004802311926221544, 0.0002824858757062147, 0.573128674821771, 0.41230609010246827, 0.04134328553750723, 0.009358290067344495, 0.0012313273851809812, 3.8861122561949935, 3.794303231683584, 2.739372649452616, 2.3140151252844534, 2.037960315612842, 0.338513697095569, 0.34955621500626854, 0.2516889771801457, 0.07852078896845882, 0.02893967134977985
3, 35, 15, 0.6206896551724138, 0.0010071091218641524, 0.08217174168771911, 0.08570087650444794, 0.03801167068756818, 0.02136532262871887, 0.012937063993929526, 0.029126172469951098, 0.03037649873903476, 0.01249656470412565, 0.003323668907674785, 0.00124971759744876, 0.1463488266119845, 0.10380050505050506, 0.0, 0.0, 0.0, 0.18737298553785844, 0.16792586529121317, 0.0, 0.0, 0.0, 2.853095926369163, 2.705518072177187, 1.8681454103058783, 1.5189666716813655, 1.1446136519361878, 1.0265463567263182, 0.7681957995343289, 0.35476735536703985, 0.12136293468923581, 0.08269786881134804
4, 0, 10, 0.0, 0.0, 0.2285936151401568, 0.23150787704359135, 0.16326745526792688, 0.12663551943346002, 0.10444226047973867, 0.03274856127884897, 0.024612433107892732, 0.011585385167940464, 0.006750858755216419, 0.0044789391349937015, 0.4646702235672825, 0.6733748196248197, 0.012470431380823746, 0.004183127252154524, 0.0, 0.3882681563959711, 0.47691130650457825, 0.012753398754621163, 0.0057181368944666895, 0.0, 3.8092474423051947, 4.152279415102845, 2.773677176105752, 2.3412455172575797, 2.0449249730624985, 0.5838055026567253, 0.7113979381642275, 0.2726994910649956, 0.07393276656333751, 0.025898517599895345
5, 0, 28, 0.0, 0.0, 0.32567087369285164, 0.3244093772527838, 0.3151436404428719, 0.29482491597460914, 0.2652184979589646, 0.0024155621173576973, 0.002695355337550342, 0.010530309024016814, 0.01278041210271456, 0.011886623455418244, 0.15246600621600623, 0.09662268287268287, 0.34112995818649117, 0.14509869797715852, 0.02631322373405818, 0.20286183515521886, 0.11338078478517734, 0.10323338640974518, 0.035742033741055175, 0.012202973638414834, 2.9854997192557673, 2.98031441583486, 2.882030751115148, 2.2939692794853337, 2.0327945772504514, 0.24793511419686692, 0.1374941995757376, 0.1079009002663804, 0.032714151405931875, 0.021004099559516518
6, 0, 14, 0.0, 0.0, 0.25648472711659526, 0.24712767086393458, 0.19324719461374815, 0.15881142736933657, 0.14103107065929138, 0.03593895534256036, 0.028539748932272006, 0.014390686432601165, 0.006267007630509583, 0.007087240196799182, 0.9029273504273505, 0.8027078477078475, 0.022120881629169607, 0.004090307775499448, 0.0, 0.6051451077505424, 0.39035563726455286, 0.02660394531668518, 0.009044319031265312, 0.0, 3.705829101727393, 3.5612728683415016, 2.6736689408449266, 2.236066575441229, 2.025989888958999, 0.42721854969291273, 0.4513864985173104, 0.14509208743412189, 0.09123538748432321, 0.019041073818884577
7, 57, 17, 0.7317073170731707, 0.003612299621540342, 0.07521376364782958, 0.08000093138384994, 0.02059053203828033, 0.012074537249106471, 0.011086569552618091, 0.027535105491814267, 0.03893345860755696, 0.005965466265113173, 0.0016207278661649076, 0.0002926856667125859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5606552027039298, 2.6899384042546557, 1.471945753657693, 1.0764300543852914, 1.008193199238166, 0.596242076579633, 0.46582377115023965, 0.27169761624261024, 0.11026392495087539, 0.024580311293854445
8, 66, 24, 0.7894736842105263, 0.006995577759259295, 0.08109146922172134, 0.09132105989248847, 0.015549307173357996, 0.010989010989010986, 0.010989010989010986, 0.0364124251372092, 0.03380549770239732, 0.005848115669183997, 2.194270917860438e-18, 2.5730107236137054e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.803942194284942, 2.6491706187042516, 1.2485222685578257, 1.0, 1.0, 0.4903584601935345, 0.48004142780869885, 0.34409866146712936, 0.0, 0.0
9, 46, 25, 0.6716417910447762, 0.005437058104752299, 0.10665670867593943, 0.10817666460523603, 0.0373495170717928, 0.014953698103888122, 0.011295780176856193, 0.041522352132797084, 0.050973067465513014, 0.014218742728298484, 0.004588938063342105, 0.0006138481486608454, 0.0, 0.0, 0.02688479750332399, 0.0017603748326639895, 0.0002717391304347826, 0.0, 0.0, 0.03368658638714232, 0.005666190057219916, 0.0011844834085708352, 2.5726155138889175, 2.374813959090888, 2.1876514333917423, 1.2414656516791038, 1.0336711707391033, 0.5669179933796422, 0.6505065341061873, 0.6882787908665574, 0.2569370967112047, 0.07559618569134315
