Node, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
0, 14, 21, 0.42582627678360374, 0.0006600894360931457, 0.05696434453227932, 0.05304477225672878, 0.022180868180699594, 0.017343093776017303, 0.013374265536650309, 0.02338666201941552, 0.01822220484515086, 0.0018756226427767521, 0.001263749599194119, 0.0007048143785737455, 1.193474025974026, 1.1560119047619044, 0.05771962977413403, 0.06985696468603363, 0.04495020190160145, 2.083702506532819, 2.4723751362776905, 0.047463719827852226, 0.04744852125824185, 0.023069254237337203, 11.53858225108225, 10.79672619047619, 4.317590645100745, 3.3483060891374437, 2.561178396181148, 4.846372833944775, 3.9731499794153975, 0.3621282256423723, 0.2542527977567861, 0.1336434850084795
1, 16, 21, 0.4392381280208826, 0.0007869762577420499, 0.054431288819875766, 0.05820746282702803, 0.022195294960835103, 0.017276897526060944, 0.013092427667210752, 0.016846788709125843, 0.021503904288815108, 0.0022420751800326295, 0.0013491371835381253, 0.000710850997548136, 0.6302380952380953, 0.4529797979797979, 0.16192825419945595, 0.06850238618331887, 0.043688586909404234, 0.9847709714513074, 0.5882143706179311, 0.4036575322903837, 0.035162374117384654, 0.026501865859943036, 11.05654761904762, 12.331479076479077, 4.347676407704093, 3.3210116811304706, 2.4926704046942825, 3.580531642820392, 4.739216237518221, 0.4383713773549121, 0.2510170609506332, 0.12977180447141282
2, 8, 13, 0.3530584953079246, 7.47354685478684e-06, 0.04956133540372671, 0.0541481193926846, 0.02340831053542799, 0.01848977502575364, 0.014024693032651452, 0.019742897682876126, 0.016126962643664932, 0.0023082909626424503, 0.0012972888187150072, 0.0004998236931333616, 0.45488095238095233, 4.809166666666667, 0.19023451422771534, 0.08868738676773352, 0.04095092916110146, 0.8099359857546818, 17.044945874396642, 0.13316343248868814, 0.04815036871622014, 0.01471424370178006, 10.14345238095238, 10.40781746031746, 4.6192916689205905, 3.5888762025336227, 2.701629857037384, 4.0809702918843485, 3.2188371878227637, 0.4045871823093597, 0.2636409571427812, 0.10209921876008904
3, 8, 17, 0.3530584953079246, 0.00031795321159715884, 0.05110399413388543, 0.04745697463768116, 0.02438399518843611, 0.0177996192165433, 0.013867111460934686, 0.019579671964682587, 0.01574805420440352, 0.002747235580079942, 0.0013806660792049046, 0.0005006911846011529, 4.593452380952381, 3.114464285714286, 0.10550377798181591, 0.06894439578556913, 0.037885640012621305, 16.664117694112775, 11.546920856869228, 0.08465664570210583, 0.04731417536537948, 0.01721721802365136, 10.521527777777777, 9.585833333333332, 4.770578796792753, 3.455424958507133, 2.658306857148055, 4.18626199509859, 3.391159577412785, 0.5376532593736323, 0.2564927552320457, 0.10850166129084887
4, 42, 36, 0.5025517320599288, 0.0047139533354935495, 0.044564893892339544, 0.06582729468599034, 0.019986127093320972, 0.014756646078919716, 0.011759417237077867, 0.018880415783786155, 0.03250705245793809, 0.0029153021714331258, 0.0008098819245409516, 0.0006572124968689873, 0.2467857142857143, 1.0716666666666668, 0.151947941248166, 0.09105906386225407, 0.045592989753683345, 0.4347382217249495, 1.6686642196013486, 0.14776105240651946, 0.0576497554955466, 0.024791273170843512, 8.955786435786436, 13.392500000000002, 3.8453220320581236, 2.8253771446730944, 2.225319014059382, 3.7156484761787003, 7.033064442156837, 0.5874332467428606, 0.16781327909357133, 0.12376193519906244
5, 0, 13, 0.0, 0.0, 0.05365758712905452, 0.05750776397515528, 0.023269907454826287, 0.018096375276822584, 0.01405264829049247, 0.014228671328740346, 0.025273051180348862, 0.002027013723930549, 0.0014083257308623517, 0.0007419463270090051, 4.84640873015873, 0.7761904761904761, 0.1112466591423634, 0.05512187552388267, 0.034340347324861666, 19.090001930672326, 1.9081486260609581, 0.13062463859020207, 0.04351474053249552, 0.026120881038076284, 10.919107142857143, 12.15297619047619, 4.482108700512137, 3.40437714609018, 2.628808164089966, 2.91847865180041, 6.618372733451093, 0.41081924452951074, 0.263106237425254, 0.1403235523807546
6, 84, 72, 0.6244392790147623, 0.024246249594556984, 0.04649359472049689, 0.05099378881987578, 0.017272331618880473, 0.01306752763263543, 0.009932443463653687, 0.017244401902753746, 0.016097176566026564, 0.0017683036555364625, 0.001024430105444944, 0.0005426924001221976, 1.2183333333333333, 0.2340674603174603, 0.08926139201633203, 0.07927767353404727, 0.02795034913488854, 2.5365982250950885, 0.5129967477348867, 0.06715548346241115, 0.05939888763591171, 0.014571151195740744, 9.46452380952381, 10.313710317460316, 3.3173122808136037, 2.4781546918732476, 1.8695888940387881, 3.6576153084896665, 3.532863630633075, 0.35978865695995405, 0.20741582730456204, 0.1049560705546382
7, 13, 17, 0.43467461500248383, 1.1072543919648433e-05, 0.05589005348516218, 0.047207233436853, 0.021544243143746856, 0.01716539312498923, 0.013171100462226438, 0.022085811768072897, 0.01972925651456684, 0.0027857959550886486, 0.0008648574542664434, 0.0005631185894838202, 2.2686904761904763, 0.7438690476190477, 0.152251862143862, 0.07094547344418996, 0.047845461971071125, 5.827013645459947, 1.4701642199966996, 0.14382736448524897, 0.046008384815861995, 0.0320185564546979, 11.500932539682541, 9.484920634920634, 4.179327789986969, 3.297148648365325, 2.502368587204432, 4.609398322843916, 4.182573160312993, 0.5614683522217178, 0.18415032351461658, 0.10685629375293879
8, 58, 51, 0.5451131165340596, 0.00691485529443424, 0.055426048136645964, 0.04265625000000001, 0.018226442957532306, 0.013883894150383833, 0.011163211978297437, 0.02274547629265058, 0.0182748481036203, 0.001958476124297347, 0.0012695840744807252, 0.0005305028715138242, 3.513333333333333, 0.275, 0.18734762675761563, 0.06724663886591757, 0.0426895347678951, 12.486911592187681, 0.7356544705226769, 0.2174258435883529, 0.034282883329953634, 0.02184654672964426, 13.25261904761905, 8.382500000000002, 3.5236431403365875, 2.646122985238699, 2.1014610515460412, 7.710934811979879, 3.6268547936806685, 0.40568867101976774, 0.24903282308490618, 0.09654270516824359
9, 57, 41, 0.5433432687531048, 0.003928769892711404, 0.04430480072463768, 0.04894884403036577, 0.01840663479497084, 0.014428954730098097, 0.010807182865283595, 0.020937357825815853, 0.023581492047002543, 0.0021746499768026274, 0.0014333593309357445, 0.0006055715292277232, 0.5125, 1.0765079365079366, 0.1150675878376211, 0.07032357109186274, 0.030383530171150093, 0.9278989857618004, 2.331328873940382, 0.09866798869857098, 0.0376124491384475, 0.01638874311366218, 9.302499999999998, 10.193194444444444, 3.5804725193936866, 2.7542376379779676, 2.0380965479803024, 4.579766111810612, 5.1943064620786785, 0.3828990946409971, 0.2764532647228438, 0.12478217142391117
