Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 34, 19, 0.6164383561643836, 0.0021238845012342055,  0.02158082880974447, 0.024096385542168676, 2.0602409638554215
1, 0, 14, 0.0, 0.0,  0.03265602322206095, 0.05660377358490566, 3.047169811320755
2, 0, 12, 0.0, 0.0,  0.032182103610675035, 0.04081632653061224, 2.979591836734694
3, 35, 15, 0.6206896551724138, 0.0010071091218641524,  0.02364302364302364, 0.010101010101010102, 2.2
4, 0, 10, 0.0, 0.0,  0.0313971742543171, 0.012987012987012988, 2.883116883116883
5, 0, 28, 0.0, 0.0,  0.030283669818553537, 0.011627906976744186, 2.8160919540229883
6, 0, 14, 0.0, 0.0,  0.030008453085376165, 0.01282051282051282, 2.7564102564102564
7, 57, 17, 0.7317073170731707, 0.003612299621540342,  0.020462296324365286, 0.011494252873563218, 1.896551724137931
8, 66, 24, 0.7894736842105263, 0.006995577759259295,  0.021978021978021973, 0.01020408163265306, 2.020408163265306
9, 46, 25, 0.6716417910447762, 0.005437058104752299,  0.02492353007816925, 0.010309278350515464, 2.288659793814433
10, 64, 25, 0.7758620689655172, 0.007228298790241215,  0.024563671622495148, 0.0, 2.2588235294117647
11, 0, 24, 0.0, 0.0,  0.03094274146905726, 0.07894736842105263, 2.9473684210526314
12, 0, 21, 0.0, 0.0,  0.030954960532425305, 0.028169014084507043, 2.8450704225352115
13, 0, 19, 0.0, 0.0,  0.03156418050035071, 0.05319148936170213, 2.9680851063829787
14, 0, 25, 0.0, 0.0,  0.029304029304029297, 0.00980392156862745, 2.7058823529411766
15, 59, 17, 0.743801652892562, 0.004768461381015174,  0.02430510665804783, 0.03529411764705882, 2.2705882352941176
16, 61, 13, 0.7563025210084033, 0.003394538433636809,  0.021464516791619592, 0.009345794392523364, 2.0093457943925235
17, 0, 15, 0.0, 0.0,  0.030793382441734084, 0.04395604395604396, 2.879120879120879
18, 0, 27, 0.0, 0.0,  0.03846153846153846, 0.02040816326530612, 3.561224489795918
19, 0, 14, 0.0, 0.0,  0.03133903133903133, 0.027777777777777776, 2.8981481481481484
20, 0, 19, 0.0, 0.0,  0.031527995813710095, 0.023809523809523808, 2.892857142857143
21, 57, 17, 0.7317073170731707, 0.0038212433138403823,  0.02401302401302401, 0.024691358024691357, 2.259259259259259
22, 0, 19, 0.0, 0.0,  0.035076035076035066, 0.020202020202020204, 3.242424242424242
23, 0, 24, 0.0, 0.0,  0.03518952957155204, 0.02247191011235955, 3.269662921348315
24, 0, 20, 0.0, 0.0,  0.0315093070195111, 0.02040816326530612, 2.9183673469387754
25, 0, 21, 0.0, 0.0,  0.03048256091734352, 0.017391304347826087, 2.810344827586207
26, 0, 25, 0.0, 0.0,  0.02580028666985188, 0.0, 2.3978494623655915
27, 0, 20, 0.0, 0.0,  0.029304029304029297, 0.037037037037037035, 2.7160493827160495
28, 0, 17, 0.0, 0.0,  0.03238251110591535, 0.031914893617021274, 3.021276595744681
29, 87, 21, 0.967741935483871, 0.00965545425102093,  0.020305781175346392, 0.021739130434782608, 1.8695652173913044
30, 0, 21, 0.0, 0.0,  0.033276582572357216, 0.0, 3.028169014084507
31, 0, 13, 0.0, 0.0,  0.03259661686627978, 0.0, 2.9887640449438204
32, 0, 18, 0.0, 0.0,  0.03250433776749565, 0.031578947368421054, 3.0
33, 0, 18, 0.0, 0.0,  0.033992673992674, 0.06666666666666667, 3.1866666666666665
