Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 34, 19, 0.6164383561643836, 0.0021238845012342055,  0.050235478806907374, 0.0, 4.714285714285714
1, 0, 14, 0.0, 0.0,  0.05738705738705739, 0.2222222222222222, 5.444444444444445
2, 0, 12, 0.0, 0.0,  0.07875457875457875, 0.0, 7.666666666666667
3, 35, 15, 0.6206896551724138, 0.0010071091218641524,  0.07582417582417583, 0.0, 8.0
4, 0, 10, 0.0, 0.0,  0.05402930402930403, 0.3333333333333333, 5.5
5, 0, 28, 0.0, 0.0,  0.0625, 0.125, 6.0625
6, 0, 14, 0.0, 0.0,  0.09706959706959707, 0.0, 10.5
7, 57, 17, 0.7317073170731707, 0.003612299621540342,  0.04395604395604395, 0.0, 4.133333333333334
8, 66, 24, 0.7894736842105263, 0.006995577759259295,  0.06907378335949764, 0.2857142857142857, 7.285714285714286
9, 46, 25, 0.6716417910447762, 0.005437058104752299,  0.06813186813186814, 0.4, 7.1
10, 64, 25, 0.7758620689655172, 0.007228298790241215,  0.04212454212454212, 0.0, 4.333333333333333
11, 0, 24, 0.0, 0.0,  0.05794205794205794, 0.18181818181818182, 5.909090909090909
12, 0, 21, 0.0, 0.0,  0.07362637362637363, 0.3, 7.4
13, 0, 19, 0.0, 0.0,  0.06193806193806194, 0.09090909090909091, 6.181818181818182
14, 0, 25, 0.0, 0.0,  0.08669108669108669, 0.0, 8.666666666666666
15, 59, 17, 0.743801652892562, 0.004768461381015174,  0.038461538461538464, 0.0, 3.875
16, 61, 13, 0.7563025210084033, 0.003394538433636809,  0.05337519623233909, 0.0, 5.428571428571429
17, 0, 15, 0.0, 0.0,  0.062552831783601, 0.07692307692307693, 5.923076923076923
18, 0, 27, 0.0, 0.0,  0.07438715131022824, 0.23076923076923078, 8.076923076923077
19, 0, 14, 0.0, 0.0,  0.07417582417582418, 0.5, 8.666666666666666
20, 0, 19, 0.0, 0.0,  0.0695970695970696, 0.3333333333333333, 7.25
21, 57, 17, 0.7317073170731707, 0.0038212433138403823,  0.08791208791208792, 0.0, 8.714285714285714
22, 0, 19, 0.0, 0.0,  0.05753070458952812, 0.058823529411764705, 5.529411764705882
23, 0, 24, 0.0, 0.0,  0.04212454212454212, 0.0, 4.083333333333333
24, 0, 20, 0.0, 0.0,  0.057692307692307696, 0.75, 6.125
25, 0, 21, 0.0, 0.0,  0.07692307692307693, 0.0, 7.166666666666667
26, 0, 25, 0.0, 0.0,  0.07472527472527472, 0.3, 7.7
27, 0, 20, 0.0, 0.0,  0.06658047834518423, 0.058823529411764705, 6.588235294117647
28, 0, 17, 0.0, 0.0,  0.05934065934065934, 0.0, 6.0
29, 87, 21, 0.967741935483871, 0.00965545425102093,  0.03479853479853481, 0.0, 3.25
30, 0, 21, 0.0, 0.0,  0.055790363482671176, 0.3076923076923077, 5.6923076923076925
31, 0, 13, 0.0, 0.0,  0.06493506493506493, 0.2727272727272727, 6.636363636363637
32, 0, 18, 0.0, 0.0,  0.07221350078492936, 0.0, 7.0
33, 0, 18, 0.0, 0.0,  0.0521978021978022, 0.16666666666666666, 4.916666666666667
34, 34, 8, 0.6164383561643836, 0.0005313450261837095,  0.053571428571428575, 0.125, 5.25
35, 0, 17, 0.0, 0.0,  0.0641025641025641, 0.4166666666666667, 6.666666666666667
36, 0, 14, 0.0, 0.0,  0.06043956043956043, 0.2, 6.1
37, 80, 22, 0.9, 0.008163910397839157,  0.05787545787545788, 0.0, 5.933333333333334
38, 0, 7, 0.0, 0.0,  0.06270200387847447, 0.11764705882352941, 6.352941176470588
39, 60, 25, 0.75, 0.00858702080411024,  0.053946053946053944, 0.18181818181818182, 5.545454545454546
40, 0, 19, 0.0, 0.0,  0.06227106227106226, 0.0, 5.888888888888889
41, 0, 27, 0.0, 0.0,  0.058941058941058944, 0.0, 5.636363636363637
42, 75, 21, 0.8571428571428571, 0.005788348626058179,  0.05250305250305251, 0.4444444444444444, 7.0
43, 0, 21, 0.0, 0.0,  0.03076923076923077, 0.0, 2.8
44, 72, 20, 0.8333333333333334, 0.006464395460943377,  0.05054945054945055, 0.2, 5.3
45, 44, 15, 0.6617647058823529, 0.0020678172280734182,  0.05006105006105006, 0.0, 4.8
46, 0, 15, 0.0, 0.0,  0.04884004884004884, 0.1111111111111111, 4.888888888888889
47, 34, 14, 0.6122448979591837, 0.0008805344907807772,  0.04578754578754579, 0.0, 4.333333333333333
48, 71, 17, 0.8256880733944955, 0.004805793039534374,  0.056943056943056944, 0.18181818181818182, 5.7272727272727275
49, 0, 21, 0.0, 0.0,  0.06293706293706293, 0.18181818181818182, 6.2727272727272725
50, 56, 17, 0.7258064516129032, 0.0023561378085848552,  0.0565149136577708, 0.14285714285714285, 5.714285714285714
51, 0, 16, 0.0, 0.0,  0.05409974640743872, 0.07692307692307693, 5.3076923076923075
52, 0, 10, 0.0, 0.0,  0.05294705294705295, 0.18181818181818182, 5.2727272727272725
53, 35, 16, 0.6122448979591837, 0.0024286133629258626,  0.04487179487179488, 0.08333333333333333, 4.666666666666667
54, 0, 15, 0.0, 0.0,  0.057480980557903634, 0.15384615384615385, 5.384615384615385
55, 0, 24, 0.0, 0.0,  0.05156382079459003, 0.0, 5.0
56, 0, 20, 0.0, 0.0,  0.07472527472527472, 0.0, 7.5
57, 0, 25, 0.0, 0.0,  0.056776556776556776, 0.3333333333333333, 6.0
58, 0, 20, 0.0, 0.0,  0.058084772370486655, 0.21428571428571427, 5.714285714285714
59, 51, 20, 0.6976744186046512, 0.003080123633212962,  0.05054945054945055, 0.0, 5.4
60, 62, 20, 0.7627118644067796, 0.004017502003516762,  0.045329670329670335, 0.25, 4.625
61, 72, 22, 0.8333333333333334, 0.0096060219736995,  0.053846153846153856, 0.1, 5.4
62, 37, 14, 0.6206896551724138, 0.0015212482114680603,  0.047619047619047616, 0.6666666666666666, 5.333333333333333
63, 61, 21, 0.7563025210084033, 0.005462660109887205,  0.035164835164835165, 0.0, 3.2
64, 0, 22, 0.0, 0.0,  0.05714285714285714, 0.0, 5.8
65, 59, 19, 0.743801652892562, 0.003400499344593273,  0.08913308913308914, 0.2222222222222222, 10.11111111111111
66, 0, 18, 0.0, 0.0,  0.07936507936507936, 0.3333333333333333, 8.11111111111111
67, 0, 19, 0.0, 0.0,  0.05494505494505494, 0.14285714285714285, 5.571428571428571
68, 0, 17, 0.0, 0.0,  0.06483516483516484, 0.0, 6.3
69, 0, 24, 0.0, 0.0,  0.07378335949764522, 0.14285714285714285, 8.0
70, 0, 10, 0.0, 0.0,  0.08547008547008547, 0.0, 8.777777777777779
71, 0, 9, 0.0, 0.0,  0.03924646781789639, 0.0, 3.5714285714285716
72, 0, 14, 0.0, 0.0,  0.07456828885400314, 0.21428571428571427, 7.5
73, 53, 20, 0.7086614173228346, 0.004479196895847772,  0.05494505494505495, 0.14285714285714285, 5.428571428571429
74, 0, 19, 0.0, 0.0,  0.0879120879120879, 0.25, 8.875
75, 0, 17, 0.0, 0.0,  0.08241758241758243, 0.125, 8.0
76, 0, 15, 0.0, 0.0,  0.05886970172684458, 0.0, 6.0
77, 26, 19, 0.5844155844155844, 0.0012865090805700451,  0.06715506715506715, 0.2222222222222222, 6.555555555555555
78, 0, 17, 0.0, 0.0,  0.0945054945054945, 0.2, 11.4
79, 0, 18, 0.0, 0.0,  0.054945054945054944, 0.23076923076923078, 5.461538461538462
80, 0, 18, 0.0, 0.0,  0.05036630036630036, 0.08333333333333333, 4.75
81, 67, 13, 0.7964601769911505, 0.0018723422924298305,  0.05274725274725275, 0.2, 5.8
82, 0, 19, 0.0, 0.0,  0.058608058608058615, 0.0, 5.75
83, 0, 18, 0.0, 0.0,  0.07142857142857142, 0.3, 7.0
84, 0, 12, 0.0, 0.0,  0.07472527472527472, 0.2, 7.7
85, 0, 13, 0.0, 0.0,  0.07892107892107893, 0.18181818181818182, 7.818181818181818
86, 0, 19, 0.0, 0.0,  0.04552590266875981, 0.0, 4.285714285714286
87, 0, 10, 0.0, 0.0,  0.06993006993006992, 0.2727272727272727, 7.2727272727272725
88, 0, 8, 0.0, 0.0,  0.07142857142857144, 0.1, 7.8
89, 0, 8, 0.0, 0.0,  0.05337519623233909, 0.14285714285714285, 5.0
90, 0, 6, 0.0, 0.0,  0.08571428571428572, 0.6, 9.4
