Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
44, 77, 61, 0.5976775956284153, 0.019694835740012927,  0.005434782608695654, 0.0, 1.0
45, 77, 59, 0.5976775956284153, 0.018618077174109973,  0.005434782608695653, 0.0, 1.0
46, 88, 57, 0.6291343111878056, 0.018038558380071318,  0.005434782608695651, 0.0, 1.0
47, 2, 25, 0.37522360263667326, 0.0002684239420647901,  0.13156478691347398, 0.2079207920792079, 3.8505392912172574
48, 0, 13, 0.0, 0.0,  0.09343645484949832, 0.0, 3.6103286384976525
49, 2, 11, 0.376066801743722, 0.00015546047608958077,  0.04948512585812357, 0.0, 1.9685534591194969
50, 2, 17, 0.376066801743722, 0.0002596700642921861,  0.08235785953177255, 0.02564102564102564, 2.4335664335664338
51, 2, 10, 0.37522360263667326, 0.00013170902024874415,  0.1119225543478261, 0.10416666666666667, 7.202822120866591
52, 59, 24, 0.5523093292935851, 0.003202752457523385,  0.007017061089708312, 0.0, 1.2352941176470589
53, 82, 41, 0.6152563484410157, 0.009295079597094582,  0.005434782608695653, 0.0, 1.0
54, 26, 46, 0.47008350217965245, 0.0012140203197293488,  0.04312762973352034, 0.0967741935483871, 12.22294185377087
55, 89, 78, 0.6363107481975524, 0.03429998978780912,  0.005434782608695651, 0.0, 1.0
56, 4, 12, 0.3873836267961951, 5.86650792622204e-05,  0.10241545893719804, 0.17777777777777778, 11.22989072385178
57, 39, 27, 0.5165115023949267, 0.009116526817914906,  0.02791501976284585, 0.07954545454545454, 4.448648648648649
58, 39, 54, 0.5346636638209467, 0.005683145410551766,  0.026690821256038656, 0.07777777777777778, 5.35
59, 79, 69, 0.61300266218299, 0.0545030775349674,  0.005434782608695651, 0.0, 1.0
60, 20, 27, 0.4795121111058919, 0.0003949824911023488,  0.09560542309490418, 0.1935483870967742, 9.885610490873649
61, 55, 33, 0.5541381681323055, 0.004036580093203159,  0.009155895025460242, 0.009009009009009009, 3.1185344827586206
62, 17, 8, 0.47140768105903175, 0.00028928872666099224,  0.03552492046659598, 0.06097560975609756, 10.472531418312387
63, 1, 0, 0.3632355355425784, 0.0,  0.005434782608695653, 0.8705882352941177, 1.0
64, 1, 0, 0.3632355355425784, 0.0,  0.005434782608695652, 0.8586956521739131, 1.0
65, 10, 20, 0.43131372880401103, 2.381301843714337e-05,  0.11210819009100102, 0.06976744186046512, 4.5152413209144795
66, 0, 11, 0.0, 0.0,  0.07362700228832951, 0.021052631578947368, 2.6566141192597668
67, 0, 11, 0.0, 0.0,  0.09838191699604742, 0.20454545454545456, 5.643954104148279
68, 47, 50, 0.5346636638209467, 0.006445478780433012,  0.010463226330759853, 0.0, 1.6590909090909092
69, 0, 7, 0.0, 0.0,  0.052870982986767484, 0.0, 3.2043386983904827
70, 0, 7, 0.0, 0.0,  0.05135564240351734, 0.02247191011235955, 4.500676589986468
71, 0, 11, 0.0, 0.0,  0.0705389492753623, 0.052083333333333336, 3.0573248407643314
72, 64, 86, 0.5770680233653664, 0.05944930884112348,  0.019860440150295228, 0.024691358024691357, 3.7177914110429446
73, 23, 38, 0.4727393411750177, 0.002003957185273175,  0.07987866531850352, 0.16279069767441862, 7.726642079381805
74, 28, 27, 0.4781420765027322, 0.0015111875572004062,  0.023145780051150897, 0.011764705882352941, 1.893899204244032
75, 14, 19, 0.45352229478578937, 0.0004801861337766237,  0.15465500945179583, 0.25, 5.494847920546245
76, 2, 12, 0.36144649411653623, 0.0,  0.09951690821256037, 0.1111111111111111, 5.496452642781128
77, 52, 56, 0.5433432687531048, 0.008699977501924576,  0.017013232514177697, 0.014492753623188406, 2.9108635097493036
78, 37, 53, 0.5025517320599288, 0.0038483931699895553,  0.06942668371696503, 0.19607843137254902, 4.429377593360996
79, 30, 27, 0.4754253601589667, 0.0012050442836197578,  0.03750670960815889, 0.07407407407407407, 2.8767833981841764
80, 13, 27, 0.43808828998941435, 0.0001337682342222786,  0.14317632850241546, 0.28888888888888886, 6.424042532243773
81, 16, 32, 0.4415560073244229, 0.0003470049813757005,  0.1274955634427684, 0.19387755102040816, 6.18710012104444
82, 56, 46, 0.5329609132992238, 0.005636870778110781,  0.005434782608695653, 0.0, 1.0
83, 13, 21, 0.4392381280208826, 6.149698342550554e-05,  0.08843873517786562, 0.045454545454545456, 7.922708618331053
84, 17, 22, 0.4438984795118204, 0.0002359393795461518,  0.059650053022269355, 0.0, 2.47177033492823
85, 43, 42, 0.4980646630236794, 0.002758071575299992,  0.007938446507083537, 0.0, 1.323076923076923
86, 13, 22, 0.43808828998941435, 8.685971279544485e-05,  0.09463768115942028, 0.0, 4.414739884393064
87, 22, 34, 0.4572396906446893, 0.0004259358616155865,  0.11769323671497585, 0.2, 6.360919170817933
88, 34, 34, 0.4822758696713437, 0.0033455916696788325,  0.047840389016018316, 0.039473684210526314, 7.060735390676297
89, 61, 47, 0.5504925222893299, 0.006857511016445115,  0.014333492594362155, 0.03296703296703297, 4.046403712296984
90, 29, 19, 0.4648603521554341, 0.00014131700442453454,  0.03974974721941355, 0.011627906976744186, 2.1306068601583115
91, 28, 30, 0.4822758696713437, 0.0008920592259249881,  0.06680253623188405, 0.3020833333333333, 5.4631944444444445
92, 57, 41, 0.5433432687531048, 0.003928769892711404,  0.01260152890587673, 0.0, 1.5829383886255923
93, 31, 38, 0.5025517320599288, 0.002134654508994079,  0.05712991718426502, 0.047619047619047616, 3.2662460567823346
94, 76, 62, 0.5955506290959298, 0.01741760755546658,  0.005434782608695654, 0.0, 1.0
95, 5, 8, 0.42910186352809304, 4.7163563603759605e-05,  0.05607707509881423, 0.03409090909090909, 2.527173913043478
96, 42, 52, 0.5262570024401141, 0.0039842047975186395,  0.07115128660159716, 0.04081632653061224, 5.70234291799787
97, 0, 1, 0.0, 0.0,  0.01445158102766798, 0.0, 2.4375
98, 30, 42, 0.47008350217965245, 0.0011145762415888845,  0.1046875, 0.1875, 8.463078070611637
99, 27, 41, 0.4648603521554341, 0.0008605900717005004,  0.07203859804791483, 0.04081632653061224, 7.561804893549412
100, 17, 36, 0.45352229478578937, 0.00044351899117124377,  0.0917048054919908, 0.21052631578947367, 4.193440942864464
101, 42, 38, 0.5262570024401141, 0.006526537605729085,  0.018389787664307378, 0.0, 7.743589743589744
102, 14, 19, 0.44745916250255685, 4.849823959707588e-05,  0.10863657844990549, 0.358695652173913, 11.355401222918397
103, 35, 45, 0.5102125816340131, 0.002811347790701194,  0.07219735720375108, 0.00980392156862745, 4.361235270215359
104, 37, 45, 0.49658672633814926, 0.0033967575170405365,  0.07326086956521739, 0.21333333333333335, 4.768028846153846
105, 0, 16, 0.0, 0.0,  0.09392583120204602, 0.011764705882352941, 2.1674480910917615
106, 56, 46, 0.5329609132992238, 0.005636870778110781,  0.005434782608695652, 0.0, 1.0
107, 29, 28, 0.4951175348401073, 0.001281450006398246,  0.023647086031452363, 0.0, 2.2627599243856333
108, 67, 68, 0.5770680233653664, 0.013694762236382984,  0.028045529122231346, 0.03773584905660377, 3.745740498034076
109, 40, 16, 0.5149222362337116, 0.0008457560046958439,  0.008346273291925466, 0.0, 1.372093023255814
110, 20, 36, 0.4648603521554341, 0.0008550605497305833,  0.1337429111531191, 0.09782608695652174, 6.874922086017037
111, 35, 37, 0.4951175348401073, 0.0018211340691763063,  0.07836605890603085, 0.07526881720430108, 4.742073693230505
112, 73, 52, 0.5976775956284153, 0.01196650069147296,  0.016304347826086953, 0.02564102564102564, 1.84375
113, 63, 45, 0.5731155026573844, 0.007492148358586082,  0.008006077606358113, 0.0, 1.3284671532846715
114, 32, 40, 0.5071203841695644, 0.006998193327866586,  0.027717391304347836, 0.044444444444444446, 2.5150753768844223
115, 114, 92, 0.7061169906158492, 0.06173815605349543,  0.005434782608695651, 0.0, 1.0
116, 40, 56, 0.5279171191670545, 0.0042491872473436835,  0.07715028355387522, 0.043478260869565216, 8.05962014863749
117, 74, 51, 0.5976775956284153, 0.011379935564902986,  0.008522727272727274, 0.0, 1.3695652173913044
118, 0, 4, 0.0, 0.0,  0.025362318840579712, 0.0, 1.9777777777777779
119, 4, 16, 0.39283973421585977, 3.0342098750948416e-05,  0.07491744634012107, 0.06329113924050633, 6.386866059817946
120, 15, 3, 0.43020495315155854, 3.0150660173923772e-05,  0.00861611876988335, 0.0, 1.4210526315789473
121, 33, 30, 0.4864817638835938, 0.0008079882282013463,  0.050434782608695654, 0.0, 3.268567639257294
122, 84, 82, 0.6267780029062033, 0.029909385089162816,  0.011231884057971013, 0.03333333333333333, 4.098066298342541
123, 18, 37, 0.45475469232596816, 0.000491565232198626,  0.10111223458038424, 0.08139534883720931, 3.4047619047619047
124, 17, 36, 0.45352229478578937, 0.00044351899117124377,  0.08611228366399322, 0.019417475728155338, 3.5638592328983787
125, 5, 7, 0.4061886572231948, 4.363384270501328e-06,  0.03567774936061382, 0.0, 1.9959758551307847
126, 5, 7, 0.4061886572231948, 4.363384270501328e-06,  0.0398936170212766, 0.0, 2.0352
127, 12, 10, 0.4142319969701888, 0.00031373230317266243,  0.03935738174868611, 0.07692307692307693, 9.672170622635019
128, 3, 8, 0.38918541110687505, 1.821346445261585e-06,  0.07628579003181336, 0.08536585365853659, 15.941519520492466
129, 16, 19, 0.45475469232596816, 0.0005209309735590072,  0.0283816425120773, 0.0, 1.8444444444444446
130, 11, 30, 0.4162928526765082, 0.0002314504547767675,  0.1710662525879917, 0.29523809523809524, 7.893951199507894
131, 0, 7, 0.0, 0.0,  0.039835800185013884, 0.0, 1.9850993377483444
132, 0, 7, 0.0, 0.0,  0.03915513833992093, 0.0, 1.9822380106571935
133, 11, 16, 0.4415560073244229, 9.32007298810229e-06,  0.12264274489261391, 0.0963855421686747, 7.533475349969568
134, 1, 6, 0.351575056252009, 0.0,  0.0995493107104984, 0.07317073170731707, 5.316094172134311
135, 15, 32, 0.48089001947113874, 0.006328481452175174,  0.19101449275362317, 0.49333333333333335, 10.418416867175074
136, 32, 40, 0.5071203841695644, 0.006998193327866586,  0.020683832840861133, 0.0, 2.0392561983471076
137, 5, 2, 0.369425445421537, 0.0,  0.020707209686296087, 0.0759493670886076, 3.9483204134366927
138, 0, 2, 0.0, 0.0,  0.015281329923273655, 0.0, 1.9506172839506173
139, 19, 13, 0.4893266864794043, 0.00012851428189008103,  0.06168758404303002, 0.12371134020618557, 12.686254757107678
140, 31, 27, 0.5133427201716451, 0.0013109261614396555,  0.04880952380952381, 0.17142857142857143, 10.038412291933419
141, 2, 3, 0.38382964856870705, 3.5323082574770136e-06,  0.0849508281573499, 0.19047619047619047, 8.22098032366981
142, 2, 3, 0.38382964856870705, 3.5323082574770136e-06,  0.04355170387779084, 0.06756756756756757, 5.928571428571429
143, 52, 40, 0.5468945319475695, 0.004586822923159272,  0.008051529790660225, 0.0, 1.3333333333333333
144, 86, 88, 0.6291343111878056, 0.051369044876798345,  0.005434782608695654, 0.0, 1.0
145, 38, 43, 0.5279171191670545, 0.02539896586530772,  0.05536684782608696, 0.1375, 9.173521126760564
146, 1, 1, 0.34083447408545064, 0.0,  0.022908640616400664, 0.02531645569620253, 4.009661835748792
147, 1, 1, 0.34083447408545064, 0.0,  0.04315856777493607, 0.058823529411764705, 7.3576982892690515
148, 1, 15, 0.331385597576151, 2.318567892338384e-05,  0.17921363392377884, 0.2345679012345679, 10.816720657861948
149, 48, 41, 0.5363773294101163, 0.01030039048319958,  0.007823698041089346, 0.0, 1.3129770992366412
150, 1, 0, 0.338535519125683, 0.0,  0.005434782608695651, 0.71875, 1.0
151, 30, 37, 0.5040654420962538, 0.010120612470377842,  0.058251684017146324, 0.15492957746478872, 14.795692265345444
152, 5, 10, 0.4486587849221348, 2.9219363953136264e-05,  0.09873188405797101, 0.08888888888888889, 5.784078054298643
153, 77, 70, 0.6041506381803475, 0.023161273079281005,  0.005434782608695653, 0.0, 1.0
154, 44, 17, 0.5279171191670545, 0.001275138759223024,  0.006445904954499495, 0.0, 1.1666666666666667
155, 31, 17, 0.5025517320599288, 0.0007206211901109613,  0.005434782608695652, 0.0, 1.0
156, 14, 3, 0.4247454994313611, 5.607751907993969e-06,  0.010251976284584978, 0.0, 1.5571428571428572
157, 72, 69, 0.5892596013237896, 0.019026110046204317,  0.005434782608695654, 0.0, 1.0
158, 1, 4, 0.3218263976460698, 3.6458467371816317e-06,  0.01955401165396683, 0.0, 2.0319488817891376
159, 93, 84, 0.6461379412199084, 0.03940561562267912,  0.005434782608695653, 0.0, 1.0
160, 37, 42, 0.5071203841695644, 0.002424932993489151,  0.0159990229604299, 0.02247191011235955, 5.005772005772005
161, 48, 55, 0.5433432687531048, 0.006950297286681575,  0.005434782608695652, 0.0, 1.0
162, 51, 55, 0.5541381681323055, 0.019631566773397835,  0.01273605621431708, 0.010101010101010102, 2.7244655581947743
163, 26, 31, 0.4864817638835938, 0.0018605966584956367,  0.05447276361819089, 0.05747126436781609, 9.958657388456816
164, 48, 47, 0.5040654420962538, 0.004323922102879686,  0.020578895945285784, 0.011235955056179775, 4.595076400679117
165, 38, 30, 0.5229678961748634, 0.0024488094544471866,  0.007481648785996614, 0.0, 1.2830188679245282
166, 55, 51, 0.557832422586521, 0.007374894628174787,  0.005434782608695654, 0.0, 1.0
167, 30, 17, 0.4980646630236794, 0.0009413177118565173,  0.024068322981366467, 0.0, 2.218961625282167
168, 70, 75, 0.5851389048110359, 0.034148826988380454,  0.005434782608695653, 0.0, 1.0
169, 11, 17, 0.42582627678360374, 2.8938022765578684e-05,  0.06793478260869563, 0.20930232558139536, 9.66652658121454
170, 24, 30, 0.47008350217965245, 0.0005352888289515085,  0.0692785475394171, 0.02197802197802198, 3.55427694668201
171, 20, 29, 0.4635726503489093, 0.006338530546568789,  0.061804853387259835, 0.5465116279069767, 9.765294771968854
172, 1, 10, 0.3638037538607745, 0.0,  0.12631578947368421, 0.18947368421052632, 7.44865302815475
173, 13, 23, 0.42691256830601093, 0.00010193453451831405,  0.0928203661327231, 0.13157894736842105, 5.967191884308224
174, 1, 4, 0.31280322761860985, 0.0,  0.05788556193601313, 0.5471698113207547, 9.995512517713745
175, 37, 53, 0.5025517320599288, 0.0038483931699895553,  0.06426182513139035, 0.054945054945054944, 7.9185985706815405
176, 20, 27, 0.45975199663724253, 0.0006345432744595261,  0.03983516483516484, 0.07692307692307693, 14.613924050632912
177, 6, 19, 0.39845173041894355, 2.4792412800890888e-05,  0.09904092071611252, 0.17647058823529413, 7.6686064636807645
178, 48, 45, 0.5040654420962538, 0.004307319275597018,  0.00966183574879227, 0.0, 2.052380952380952
179, 22, 7, 0.48507167181436606, 0.005261947240801506,  0.008519388954171564, 0.02702702702702703, 1.5859375
180, 1, 13, 0.351575056252009, 0.0,  0.08116619260463226, 0.0, 3.291044776119403
181, 2, 0, 0.37782982045277125, 0.0,  0.005434782608695652, 0.5757575757575758, 1.0
182, 2, 0, 0.3720170539842671, 0.0,  0.005434782608695654, 0.9655172413793104, 1.0
183, 57, 0, 0.5623513606738921, 0.0,  0.005434782608695652, 0.053763440860215055, 1.0
