Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 14, 21, 0.42582627678360374, 0.0006600894360931457,  0.09963768115942029, 0.0, 2.810810810810811
1, 16, 21, 0.4392381280208826, 0.0007869762577420499,  0.12635869565217392, 0.0, 4.014869888475836
2, 8, 13, 0.3530584953079246, 7.47354685478684e-06,  0.036231884057971016, 0.0, 2.6511627906976742
3, 8, 17, 0.3530584953079246, 0.00031795321159715884,  0.3559782608695652, 0.0, 3.952569169960474
4, 42, 36, 0.5025517320599288, 0.0047139533354935495,  0.005434782608695652, 0.0, 1.0
5, 0, 13, 0.0, 0.0,  0.15217391304347827, 0.0, 2.8784530386740332
6, 84, 72, 0.6244392790147623, 0.024246249594556984,  0.005434782608695652, 0.0, 1.0
7, 13, 17, 0.43467461500248383, 1.1072543919648433e-05,  0.14906832298136646, 1.4285714285714286, 15.113670068917386
8, 58, 51, 0.5451131165340596, 0.00691485529443424,  0.005434782608695652, 0.0, 1.0
9, 57, 41, 0.5433432687531048, 0.003928769892711404,  0.005434782608695652, 0.0, 1.0
10, 30, 19, 0.4661552277881791, 0.00018453545040759896,  0.019409937888198756, 0.0, 1.76
11, 10, 20, 0.44745916250255685, 0.0003107142167213329,  0.11413043478260869, 0.0, 2.0
12, 28, 30, 0.4822758696713437, 0.0008920592259249881,  0.057971014492753624, 0.0, 1.9375
13, 8, 21, 0.4152598679304126, 0.00017641844562700997,  0.0625, 0.0, 1.9545454545454546
14, 7, 8, 0.39562583162164605, 0.0,  0.09057971014492754, 0.0, 2.5346534653465347
15, 70, 59, 0.5750849717386813, 0.017974898243512682,  0.005434782608695652, 0.0, 1.0
16, 24, 17, 0.47407854610752487, 0.00042259120032772706,  0.005434782608695652, 0.0, 1.0
17, 22, 15, 0.4754253601589667, 0.0005666339781649428,  0.08773291925465838, 2.2857142857142856, 9.016637478108581
18, 42, 33, 0.5363773294101163, 0.014806649407584272,  0.005434782608695652, 0.0, 1.0
19, 7, 8, 0.39562583162164605, 2.6929124566853596e-05,  0.04021739130434783, 0.0, 1.9696969696969697
20, 33, 13, 0.5149222362337116, 0.006836434900532547,  0.005434782608695652, 0.0, 1.0
21, 13, 26, 0.4687667416693453, 0.0015916647124235646,  0.20326086956521738, 0.2, 4.668302257114818
22, 1, 1, 0.3450509830432088, 0.0,  0.010869565217391304, 0.0, 2.0
23, 1, 1, 0.3450509830432088, 0.0,  0.007246376811594203, 0.0, 1.3333333333333333
24, 79, 54, 0.61300266218299, 0.0162540785223247,  0.005434782608695652, 0.0, 1.0
25, 1, 8, 0.36144649411653623, 0.0,  0.03649068322981367, 0.0, 1.9523809523809523
26, 20, 24, 0.4486587849221348, 7.715320226166434e-05,  0.20244565217391303, 0.25, 3.5994152046783627
27, 1, 5, 0.36144649411653623, 0.0,  0.03260869565217391, 0.0, 2.0
28, 91, 69, 0.6339004802119556, 0.026865485125927673,  0.005434782608695652, 0.0, 1.0
29, 31, 14, 0.4879000780640125, 0.00036600175759641016,  0.005434782608695652, 0.0, 1.0
30, 40, 32, 0.5025517320599288, 0.001480460115460797,  0.005434782608695653, 0.0, 1.0
