Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 14, 21, 0.42582627678360374, 0.0006600894360931457,  0.12409420289855073, 0.3333333333333333, 12.49524745984923
1, 16, 21, 0.4392381280208826, 0.0007869762577420499,  0.005434782608695652, 0.0, 1.0
2, 8, 13, 0.3530584953079246, 7.47354685478684e-06,  0.057608695652173914, 0.0, 2.963855421686747
3, 8, 17, 0.3530584953079246, 0.00031795321159715884,  0.03442028985507246, 0.0, 1.894736842105263
4, 42, 36, 0.5025517320599288, 0.0047139533354935495,  0.005434782608695652, 0.0, 1.0
5, 0, 13, 0.0, 0.0,  0.10733695652173914, 0.0, 2.5833333333333335
6, 84, 72, 0.6244392790147623, 0.024246249594556984,  0.005434782608695652, 0.0, 1.0
7, 13, 17, 0.43467461500248383, 1.1072543919648433e-05,  0.06086956521739131, 0.0, 3.256198347107438
8, 58, 51, 0.5451131165340596, 0.00691485529443424,  0.005434782608695652, 0.0, 1.0
9, 57, 41, 0.5433432687531048, 0.003928769892711404,  0.005434782608695652, 0.0, 1.0
10, 30, 19, 0.4661552277881791, 0.00018453545040759896,  0.04782608695652174, 0.0, 2.7524752475247523
11, 10, 20, 0.44745916250255685, 0.0003107142167213329,  0.11723602484472048, 0.0, 2.538812785388128
12, 28, 30, 0.4822758696713437, 0.0008920592259249881,  0.07841614906832298, 0.14285714285714285, 4.193370165745856
13, 8, 21, 0.4152598679304126, 0.00017641844562700997,  0.23007246376811594, 0.16666666666666666, 3.5772787318361954
14, 7, 8, 0.39562583162164605, 0.0,  0.042701863354037264, 0.0, 1.9795918367346939
15, 70, 59, 0.5750849717386813, 0.017974898243512682,  0.005434782608695652, 0.0, 1.0
16, 24, 17, 0.47407854610752487, 0.00042259120032772706,  0.005434782608695652, 0.0, 1.0
17, 22, 15, 0.4754253601589667, 0.0005666339781649428,  0.028726708074534157, 0.0, 1.8571428571428572
18, 42, 33, 0.5363773294101163, 0.014806649407584272,  0.005434782608695652, 0.0, 1.0
19, 7, 8, 0.39562583162164605, 2.6929124566853596e-05,  0.04891304347826087, 0.0, 2.0
20, 33, 13, 0.5149222362337116, 0.006836434900532547,  0.06702898550724638, 0.0, 3.68075117370892
21, 13, 26, 0.4687667416693453, 0.0015916647124235646,  0.04456521739130435, 0.0, 2.311688311688312
22, 1, 1, 0.3450509830432088, 0.0,  0.010869565217391304, 0.0, 2.0
23, 1, 1, 0.3450509830432088, 0.0,  0.010869565217391304, 0.0, 2.0
24, 79, 54, 0.61300266218299, 0.0162540785223247,  0.005434782608695652, 0.0, 1.0
25, 1, 8, 0.36144649411653623, 0.0,  0.04891304347826087, 0.0, 2.0
