Node, Influence, Redundancy, AvgDeathAge
0, 0.07404891304347827, 0.25, 16.5
1, 0.11413043478260869, 0.4, 25.8
2, 0.08695652173913043, 0.16666666666666666, 18.0
3, 0.051630434782608696, 0.0, 10.5
4, 0.07789855072463768, 0.3333333333333333, 16.333333333333332
5, 0.052536231884057975, 0.0, 9.833333333333334
6, 0.03442028985507246, 0.0, 6.333333333333333
7, 0.04710144927536231, 0.0, 9.333333333333334
8, 0.03913043478260869, 0.0, 7.2
9, 0.01358695652173913, 0.0, 2.5
10, 0.01992753623188406, 0.0, 3.6666666666666665
11, 0.0516304347826087, 0.25, 10.0
12, 0.043478260869565216, 0.5, 8.333333333333334
13, 0.046195652173913034, 0.16666666666666666, 9.166666666666666
14, 0.0391304347826087, 0.0, 7.6
15, 0.024456521739130432, 0.0, 5.0
16, 0.02795031055900621, 0.0, 5.714285714285714
17, 0.08695652173913043, 0.3333333333333333, 18.333333333333332
18, 0.05163043478260869, 0.0, 10.25
19, 0.06884057971014493, 0.0, 13.666666666666666
20, 0.05434782608695652, 4.75, 11.0
21, 0.1793478260869565, 1.0, 37.0
22, 0.08152173913043478, 0.16666666666666666, 16.666666666666668
23, 0.06847826086956522, 2.2, 14.4
24, 0.03804347826086957, 0.25, 7.25
25, 0.052795031055900624, 0.42857142857142855, 11.285714285714286
26, 0.046875, 2.375, 9.625
27, 0.016304347826086956, 0.0, 3.3333333333333335
28, 0.03967391304347827, 0.2, 7.8
29, 0.05201863354037267, 3.2857142857142856, 11.0
30, 0.07608695652173912, 0.6666666666666666, 15.0
31, 0.025362318840579712, 0.0, 5.333333333333333
32, 0.059782608695652176, 0.0, 12.0
33, 0.005434782608695653, 25.285714285714285, 1.0
34, 0.07608695652173914, 0.0, 18.0
35, 0.03125, 4.75, 6.0
36, 0.10869565217391304, 0.0, 25.0
37, 0.04710144927536231, 0.3333333333333333, 9.0
38, 0.09782608695652173, 1.0, 22.0
39, 0.058423913043478264, 0.0, 12.0
40, 0.05201863354037267, 0.5714285714285714, 10.571428571428571
41, 0.005434782608695652, 15.0, 1.0
42, 0.05, 0.0, 11.4
43, 0.028532608695652176, 0.0, 5.5
44, 0.04710144927536231, 0.0, 9.333333333333334
45, 0.06385869565217392, 0.0, 12.5
46, 0.036231884057971016, 0.16666666666666666, 7.5
47, 0.056521739130434775, 0.2, 11.0
48, 0.02309782608695652, 0.0, 4.25
49, 0.04710144927536233, 0.0, 10.0
50, 0.05706521739130435, 0.6666666666666666, 11.333333333333334
51, 0.0806159420289855, 2.3333333333333335, 16.833333333333332
52, 0.024456521739130432, 0.0, 5.0
53, 0.03079710144927536, 0.3333333333333333, 6.333333333333333
54, 0.03649068322981367, 14.142857142857142, 6.857142857142857
55, 0.02717391304347826, 0.3333333333333333, 5.333333333333333
56, 0.14673913043478262, 0.0, 22.666666666666668
57, 0.056677018633540376, 0.8571428571428571, 12.285714285714286
58, 0.057971014492753624, 0.0, 12.333333333333334
59, 0.03260869565217391, 0.0, 6.142857142857143
60, 0.046972049689440985, 0.5, 9.714285714285714
61, 0.035869565217391305, 0.0, 7.6
62, 0.06739130434782609, 0.6, 13.4
63, 0.005434782608695652, 64.6, 1.0
64, 0.005434782608695652, 30.333333333333332, 1.0
65, 0.09239130434782608, 0.6, 22.0
66, 0.028985507246376812, 0.0, 5.666666666666667
67, 0.028985507246376812, 0.0, 5.666666666666667
68, 0.06114130434782608, 0.0, 12.5
69, 0.06114130434782609, 0.25, 11.75
70, 0.04619565217391305, 0.0, 8.75
71, 0.016304347826086956, 1.0, 4.0
72, 0.05570652173913043, 0.25, 12.0
73, 0.018478260869565215, 0.0, 6.833333333333333
74, 0.0421195652173913, 0.0, 9.0
75, 0.07004830917874397, 0.7777777777777778, 14.777777777777779
76, 0.057971014492753624, 1.6666666666666667, 12.25
77, 0.04257246376811594, 0.16666666666666666, 8.666666666666666
78, 0.03079710144927536, 0.0, 6.666666666666667
79, 0.08514492753623189, 0.0, 17.0
80, 0.05253623188405796, 1.3333333333333333, 10.0
81, 0.052018633540372665, 0.7142857142857143, 9.857142857142858
82, 0.05978260869565217, 0.0, 12.0
83, 0.03804347826086957, 0.0, 6.333333333333333
84, 0.035326086956521736, 0.0, 7.0
85, 0.05615942028985508, 0.16666666666666666, 10.833333333333334
86, 0.04503105590062111, 0.42857142857142855, 8.857142857142858
87, 0.042798913043478264, 1.125, 8.125
88, 0.04755434782608696, 1.5, 8.8
89, 0.08695652173913043, 1.0, 18.0
90, 0.03668478260869565, 0.25, 7.75
91, 0.05797101449275363, 0.0, 13.0
92, 0.035326086956521736, 0.0, 6.666666666666667
93, 0.03804347826086957, 0.6, 7.8
94, 0.06521739130434782, 0.0, 13.166666666666666
95, 0.03804347826086957, 3.0, 7.0
96, 0.04755434782608695, 0.25, 9.5
97, 0.03532608695652174, 0.0, 8.0
98, 0.02309782608695652, 0.0, 4.25
99, 0.03532608695652174, 0.5, 6.5
100, 0.042391304347826085, 0.0, 8.4
101, 0.059782608695652176, 0.0, 12.4
102, 0.07282608695652174, 0.0, 14.6
103, 0.033514492753623185, 0.0, 7.166666666666667
104, 0.057971014492753624, 0.0, 11.0
105, 0.048913043478260865, 4.666666666666667, 9.833333333333334
106, 0.07789855072463768, 0.0, 15.333333333333334
107, 0.043478260869565216, 0.5, 9.0
108, 0.019409937888198756, 0.14285714285714285, 3.857142857142857
109, 0.05842391304347826, 2.5, 12.0
110, 0.04021739130434783, 0.2, 8.4
111, 0.03804347826086956, 0.3333333333333333, 8.0
112, 0.08043478260869566, 3.8, 17.2
113, 0.028532608695652176, 1.75, 6.25
114, 0.06677018633540373, 0.14285714285714285, 13.285714285714286
115, 0.03260869565217391, 0.0, 6.6
116, 0.04710144927536231, 0.0, 8.666666666666666
117, 0.05434782608695652, 0.3333333333333333, 10.833333333333334
118, 0.25, 2.0, 68.0
119, 0.041666666666666664, 0.6666666666666666, 8.333333333333334
120, 0.04528985507246377, 0.16666666666666666, 8.833333333333334
121, 0.08967391304347826, 0.5, 18.0
122, 0.05615942028985507, 0.6666666666666666, 11.0
123, 0.0733695652173913, 0.0, 14.25
124, 0.05643812709030101, 4.538461538461538, 11.23076923076923
125, 0.04891304347826087, 0.2, 9.6
126, 0.07427536231884058, 0.16666666666666666, 14.666666666666666
127, 0.0697463768115942, 0.16666666666666666, 15.428571428571429
128, 0.05667701863354037, 0.2857142857142857, 11.285714285714286
129, 0.057608695652173914, 0.2, 11.6
130, 0.02717391304347826, 0.0, 5.0
131, 0.06211180124223604, 1.5714285714285714, 12.571428571428571
132, 0.06340579710144928, 0.6666666666666666, 12.666666666666666
133, 0.03668478260869565, 0.0, 7.5
134, 0.044384057971014496, 0.0, 8.5
135, 0.07173913043478261, 0.2, 15.4
136, 0.04565217391304348, 1.2, 9.4
137, 0.03804347826086956, 0.0, 7.5
138, 0.025362318840579712, 0.3333333333333333, 5.0
139, 0.03804347826086957, 2.0, 7.5
140, 0.04813664596273292, 0.2857142857142857, 9.857142857142858
141, 0.02717391304347826, 0.0, 5.5
142, 0.09549689440993787, 0.8571428571428571, 20.285714285714285
143, 0.07608695652173914, 0.0, 17.25
144, 0.07472826086956522, 0.0, 16.25
145, 0.06385869565217392, 2.25, 12.875
146, 0.0733695652173913, 0.0, 13.75
147, 0.05434782608695652, 0.0, 11.0
148, 0.03804347826086957, 0.0, 7.0
149, 0.021739130434782608, 0.0, 4.0
150, 0.005434782608695652, 4.4, 1.0
151, 0.04619565217391304, 0.0, 8.5
152, 0.05745341614906833, 0.0, 11.285714285714286
153, 0.04076086956521739, 0.16666666666666666, 8.5
154, 0.057065217391304345, 0.75, 11.0
155, 0.03985507246376812, 0.0, 8.166666666666666
156, 0.04270186335403726, 0.14285714285714285, 8.714285714285714
157, 0.021739130434782608, 0.0, 4.0
158, 0.029891304347826088, 2.5, 5.5
159, 0.027853260869565216, 0.75, 5.375
160, 0.07826086956521738, 0.4, 17.0
161, 0.04710144927536231, 0.6666666666666666, 10.666666666666666
162, 0.04710144927536231, 0.16666666666666666, 9.166666666666666
163, 0.035869565217391305, 0.6, 7.6
164, 0.07717391304347826, 1.6, 15.2
165, 0.04279891304347826, 0.0, 8.5
166, 0.021739130434782608, 0.0, 22.0
167, 0.08423913043478261, 0.0, 17.25
168, 0.05978260869565217, 0.25, 11.5
169, 0.10688405797101448, 0.0, 21.0
170, 0.0638586956521739, 0.0, 12.5
171, 0.04951690821256039, 1.0, 9.333333333333334
172, 0.055900621118012424, 0.0, 12.0
173, 0.06909937888198757, 0.2857142857142857, 13.714285714285714
174, 0.05543478260869565, 0.0, 11.0
175, 0.04981884057971014, 0.0, 10.0
176, 0.024456521739130432, 0.25, 5.25
177, 0.05706521739130435, 0.25, 11.5
178, 0.049592391304347824, 3.0, 9.75
179, 0.044836956521739135, 3.25, 8.875
180, 0.06702898550724638, 0.0, 13.0
181, 0.005434782608695652, 32.666666666666664, 1.0
182, 0.005434782608695652, 98.5, 1.0
183, 0.005434782608695653, 4.571428571428571, 1.0
