Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 14, 21, 0.42582627678360374, 0.0006600894360931457,  0.015054972513743126, 0.034482758620689655, 2.9085714285714284
1, 16, 21, 0.4392381280208826, 0.0007869762577420499,  0.01264880952380952, 0.03571428571428571, 2.3988095238095237
2, 8, 13, 0.3530584953079246, 7.47354685478684e-06,  0.014322603891424455, 0.016574585635359115, 2.71978021978022
3, 8, 17, 0.3530584953079246, 0.00031795321159715884,  0.013520678685047718, 0.04878048780487805, 2.597560975609756
4, 42, 36, 0.5025517320599288, 0.0047139533354935495,  0.013270205388103492, 0.09815950920245399, 2.5153374233128836
5, 0, 13, 0.0, 0.0,  0.015166835187057635, 0.0755813953488372, 2.86046511627907
6, 84, 72, 0.6244392790147623, 0.024246249594556984,  0.010326086956521738, 0.013333333333333334, 1.9266666666666667
7, 13, 17, 0.43467461500248383, 1.1072543919648433e-05,  0.012701177035791496, 0.016574585635359115, 2.386740331491713
8, 58, 51, 0.5451131165340596, 0.00691485529443424,  0.011092041698449021, 0.04093567251461988, 2.0760233918128654
9, 57, 41, 0.5433432687531048, 0.003928769892711404,  0.010316323873991147, 0.0658682634730539, 1.970059880239521
10, 30, 19, 0.4661552277881791, 0.00018453545040759896,  0.01128084606345476, 0.043243243243243246, 2.135135135135135
11, 10, 20, 0.44745916250255685, 0.0003107142167213329,  0.01326223680612524, 0.0440251572327044, 2.4716981132075473
12, 28, 30, 0.4822758696713437, 0.0008920592259249881,  0.012053679863978624, 0.061452513966480445, 2.346368715083799
13, 8, 21, 0.4152598679304126, 0.00017641844562700997,  0.013636969858628967, 0.08588957055214724, 2.5705521472392636
14, 7, 8, 0.39562583162164605, 0.0,  0.014016018306636154, 0.011695906432748537, 2.604651162790698
15, 70, 59, 0.5750849717386813, 0.017974898243512682,  0.010463518240879559, 0.011494252873563218, 1.9655172413793103
16, 24, 17, 0.47407854610752487, 0.00042259120032772706,  0.011865045200172189, 0.024752475247524754, 2.2364532019704435
17, 22, 15, 0.4754253601589667, 0.0005666339781649428,  0.013627922219794622, 0.01507537688442211, 2.5527638190954773
18, 42, 33, 0.5363773294101163, 0.014806649407584272,  0.011722699696663296, 0.03488372093023256, 2.191860465116279
19, 7, 8, 0.39562583162164605, 2.6929124566853596e-05,  0.012393604784909133, 0.015873015873015872, 2.3015873015873014
20, 33, 13, 0.5149222362337116, 0.006836434900532547,  0.013223483799501523, 0.012738853503184714, 2.449367088607595
21, 13, 26, 0.4687667416693453, 0.0015916647124235646,  0.013801054018445318, 0.048484848484848485, 2.587878787878788
22, 1, 1, 0.3450509830432088, 0.0,  0.012783702488378451, 0.006289308176100629, 2.358490566037736
23, 1, 1, 0.3450509830432088, 0.0,  0.012536676447052548, 0.006134969325153374, 2.3190184049079754
24, 79, 54, 0.61300266218299, 0.0162540785223247,  0.009401401195137028, 0.018957345971563982, 1.7630331753554502
25, 1, 8, 0.36144649411653623, 0.0,  0.013646679407548974, 0.14835164835164835, 2.543956043956044
