Node, Influence, Redundancy, AvgDeathAge
0, 0.017045454545454548, 0.022727272727272728, 3.659090909090909
1, 0.02844482561463694, 0.0, 6.181818181818182
2, 0.02294747577766446, 0.08108108108108109, 5.0
3, 0.022941680960548886, 0.0, 4.909090909090909
4, 0.013694461351186854, 0.0, 3.03125
5, 0.022204325816843076, 0.0, 4.780487804878049
6, 0.020154373927958838, 0.06060606060606061, 4.363636363636363
7, 0.01863782788771284, 0.07317073170731707, 4.121951219512195
8, 0.028609515996718633, 0.043478260869565216, 6.217391304347826
9, 0.028531983433041877, 0.024390243902439025, 6.146341463414634
10, 0.022898799313893655, 0.01818181818181818, 4.9818181818181815
11, 0.01999589827727646, 0.021739130434782608, 4.304347826086956
12, 0.022046759639048404, 0.0, 4.695652173913044
13, 0.01886792452830189, 0.0, 4.066666666666666
14, 0.02181603773584906, 0.0, 4.666666666666667
15, 0.020889487870619946, 0.02040816326530612, 4.56
16, 0.02158018867924528, 0.0, 4.809523809523809
17, 0.020261578044596915, 0.022727272727272728, 4.409090909090909
18, 0.019832761578044603, 0.0, 4.2727272727272725
19, 0.025840853158326495, 0.0, 5.6521739130434785
20, 0.01910377358490566, 0.0, 4.075
21, 0.023705853894533144, 0.02564102564102564, 5.102564102564102
22, 0.014433962264150944, 0.0, 3.06
23, 0.015723270440251572, 0.0, 3.3333333333333335
24, 0.025235849056603775, 0.05, 5.5
25, 0.02174413253566498, 0.0, 4.634146341463414
26, 0.021226415094339625, 0.0, 4.523809523809524
27, 0.02115494568324757, 0.030303030303030304, 4.606060606060606
28, 0.029511369134010642, 0.0, 6.384615384615385
29, 0.018177634606534748, 0.07317073170731707, 4.023809523809524
30, 0.022179847450822965, 0.02127659574468085, 4.8125
31, 0.01877543470218276, 0.0392156862745098, 4.078431372549019
32, 0.020291918832324674, 0.018867924528301886, 4.39622641509434
33, 0.02528301886792453, 0.04, 5.5
34, 0.023826802128688925, 0.02564102564102564, 5.282051282051282
35, 0.02278390886436454, 0.018867924528301886, 5.0181818181818185
36, 0.023360287511230905, 0.0, 5.071428571428571
37, 0.020400943396226418, 0.0, 4.35
38, 0.02564102564102564, 0.02564102564102564, 5.512820512820513
39, 0.0198327615780446, 0.022727272727272728, 4.2272727272727275
40, 0.02399507793273175, 0.0, 5.086956521739131
41, 0.025157232704402517, 0.05128205128205128, 5.461538461538462
42, 0.01726214371738258, 0.02127659574468085, 3.6808510638297873
43, 0.025882922109337205, 0.0, 5.641025641025641
44, 0.0268418688230009, 0.023809523809523808, 5.833333333333333
45, 0.01614658925979681, 0.038461538461538464, 3.480769230769231
46, 0.031132075471698117, 0.044444444444444446, 6.8
47, 0.02460479347271801, 0.0, 5.216216216216216
48, 0.023683176100628932, 0.020833333333333332, 5.0625
49, 0.024068698597000487, 0.0, 5.375
50, 0.020875150541951024, 0.0425531914893617, 4.553191489361702
51, 0.02572898799313894, 0.0, 5.545454545454546
52, 0.018522779567418317, 0.0, 3.926829268292683
53, 0.019392033542976944, 0.044444444444444446, 4.155555555555556
54, 0.024552491533623613, 0.0, 5.282051282051282
55, 0.031378178835110744, 0.043478260869565216, 6.869565217391305
56, 0.019601677148846964, 0.06666666666666667, 4.288888888888889
57, 0.023809523809523808, 0.023809523809523808, 5.119047619047619
58, 0.026280323450134774, 0.05714285714285714, 5.742857142857143
59, 0.024272798742138366, 0.0, 5.333333333333333
60, 0.024023694602896006, 0.023255813953488372, 5.27906976744186
61, 0.018867924528301893, 0.02631578947368421, 4.026315789473684
62, 0.022506738544474398, 0.0, 4.857142857142857
63, 0.025738310090237894, 0.021739130434782608, 5.521739130434782
64, 0.01693275278180939, 0.02564102564102564, 3.7435897435897436
65, 0.017130089374379348, 0.05263157894736842, 3.736842105263158
66, 0.02231494920174166, 0.0, 4.811320754716981
67, 0.01734631771150335, 0.03225806451612903, 3.774193548387097
68, 0.022480931352870333, 0.0425531914893617, 4.851063829787234
69, 0.022982737856282617, 0.02127659574468085, 5.0
70, 0.02054507337526206, 0.0, 4.4
71, 0.020690394511149228, 0.06818181818181818, 4.4772727272727275
72, 0.019488579940417087, 0.0, 4.157894736842105
73, 0.017462866318747498, 0.0, 3.765957446808511
74, 0.02181603773584906, 0.0, 4.6875
75, 0.020833333333333332, 0.0, 4.63265306122449
76, 0.022333461686561418, 0.0, 4.816326530612245
77, 0.02339622641509434, 0.0, 4.98
78, 0.022525991528686947, 0.061224489795918366, 4.918367346938775
79, 0.01997780244173141, 0.029411764705882353, 4.294117647058823
80, 0.018439108061749573, 0.022727272727272728, 3.977272727272727
81, 0.019745502413339187, 0.023255813953488372, 4.348837209302325
82, 0.01898887276245767, 0.07692307692307693, 4.205128205128205
83, 0.025126995645863577, 0.0, 5.365384615384615
