Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 77, 139, 0.6098265895953757, 0.004141713680504889,  0.017045454545454548, 0.022727272727272728, 3.659090909090909
1, 69, 61, 0.596045197740113, 0.0016518083665994227,  0.02844482561463694, 0.0, 6.181818181818182
2, 75, 82, 0.6063218390804598, 0.0024419347498083866,  0.02294747577766446, 0.08108108108108109, 5.0
3, 78, 35, 0.6115942028985507, 0.0010805333760299065,  0.022941680960548886, 0.0, 4.909090909090909
4, 75, 29, 0.6080691642651297, 0.0008054029626311371,  0.013694461351186854, 0.0, 3.03125
5, 98, 45, 0.6492307692307693, 0.0018557662585020993,  0.022204325816843076, 0.0, 4.780487804878049
6, 86, 109, 0.6279761904761905, 0.004739619315726855,  0.020154373927958838, 0.06060606060606061, 4.363636363636363
7, 98, 86, 0.6492307692307693, 0.00392946625790525,  0.01863782788771284, 0.07317073170731707, 4.121951219512195
8, 64, 69, 0.5877437325905293, 0.0021084765369377154,  0.028609515996718633, 0.043478260869565216, 6.217391304347826
9, 81, 44, 0.6187683284457478, 0.0015269240991174137,  0.028531983433041877, 0.024390243902439025, 6.146341463414634
10, 84, 20, 0.6242603550295858, 0.0009783229392531347,  0.022898799313893655, 0.01818181818181818, 4.9818181818181815
11, 87, 181, 0.6279761904761905, 0.008491812257201676,  0.01999589827727646, 0.021739130434782608, 4.304347826086956
12, 72, 48, 0.6028571428571429, 0.0014557129040580934,  0.022046759639048404, 0.0, 4.695652173913044
13, 89, 62, 0.6317365269461078, 0.0028624030882851664,  0.01886792452830189, 0.0, 4.066666666666666
14, 72, 37, 0.6011396011396012, 0.0009347588127594602,  0.02181603773584906, 0.0, 4.666666666666667
15, 68, 37, 0.596045197740113, 0.001111077015000624,  0.020889487870619946, 0.02040816326530612, 4.56
16, 61, 144, 0.5828729281767956, 0.0036035190979912366,  0.02158018867924528, 0.0, 4.809523809523809
17, 70, 53, 0.5977337110481586, 0.0015827940075597384,  0.020261578044596915, 0.022727272727272728, 4.409090909090909
18, 76, 150, 0.6063218390804598, 0.005776280390232708,  0.019832761578044603, 0.0, 4.2727272727272725
19, 74, 57, 0.6045845272206304, 0.0021196006109446175,  0.025840853158326495, 0.0, 5.6521739130434785
20, 98, 88, 0.6492307692307693, 0.004776816813267506,  0.01910377358490566, 0.0, 4.075
21, 82, 59, 0.6205882352941177, 0.0027045654604664323,  0.023705853894533144, 0.02564102564102564, 5.102564102564102
22, 90, 84, 0.6355421686746988, 0.004177353699286061,  0.014433962264150944, 0.0, 3.06
23, 79, 51, 0.6151603498542274, 0.0018984967513557334,  0.015723270440251572, 0.0, 3.3333333333333335
24, 58, 76, 0.5765027322404371, 0.0019492747801359586,  0.025235849056603775, 0.05, 5.5
25, 75, 44, 0.6063218390804598, 0.0013046940474412763,  0.02174413253566498, 0.0, 4.634146341463414
26, 92, 89, 0.6393939393939394, 0.006133218159942248,  0.021226415094339625, 0.0, 4.523809523809524
27, 101, 94, 0.65527950310559, 0.005289114881799736,  0.02115494568324757, 0.030303030303030304, 4.606060606060606
28, 79, 43, 0.6133720930232558, 0.0013427098414606489,  0.029511369134010642, 0.0, 6.384615384615385
29, 98, 120, 0.6492307692307693, 0.005696505287361103,  0.018177634606534748, 0.07317073170731707, 4.023809523809524
30, 77, 113, 0.6115942028985507, 0.004729392870202424,  0.022179847450822965, 0.02127659574468085, 4.8125
31, 93, 24, 0.6393939393939394, 0.0009330268626740958,  0.01877543470218276, 0.0392156862745098, 4.078431372549019
32, 102, 69, 0.6573208722741433, 0.003031925160842168,  0.020291918832324674, 0.018867924528301886, 4.39622641509434
33, 80, 44, 0.6151603498542274, 0.0013489779704079473,  0.02528301886792453, 0.04, 5.5
34, 91, 32, 0.6374622356495468, 0.001125508823925813,  0.023826802128688925, 0.02564102564102564, 5.282051282051282
35, 79, 114, 0.6133720930232558, 0.004895809749388679,  0.02278390886436454, 0.018867924528301886, 5.0181818181818185
36, 100, 84, 0.653250773993808, 0.004149458225371819,  0.023360287511230905, 0.0, 5.071428571428571
37, 72, 67, 0.6011396011396012, 0.001786619938939346,  0.020400943396226418, 0.0, 4.35
38, 100, 111, 0.653250773993808, 0.006843700628780313,  0.02564102564102564, 0.02564102564102564, 5.512820512820513
39, 87, 78, 0.6279761904761905, 0.002965120180461005,  0.0198327615780446, 0.022727272727272728, 4.2272727272727275
40, 89, 151, 0.6336336336336337, 0.007599489674732854,  0.02399507793273175, 0.0, 5.086956521739131
41, 58, 153, 0.5780821917808219, 0.0041523076112947605,  0.025157232704402517, 0.05128205128205128, 5.461538461538462
42, 86, 80, 0.6279761904761905, 0.004093944007822631,  0.01726214371738258, 0.02127659574468085, 3.6808510638297873
43, 89, 100, 0.6317365269461078, 0.004566494770913423,  0.025882922109337205, 0.0, 5.641025641025641
44, 96, 87, 0.647239263803681, 0.004140432688641276,  0.0268418688230009, 0.023809523809523808, 5.833333333333333
45, 88, 121, 0.6298507462686567, 0.005233449029644138,  0.01614658925979681, 0.038461538461538464, 3.480769230769231
46, 74, 54, 0.6045845272206304, 0.001969748903014128,  0.031132075471698117, 0.044444444444444446, 6.8
47, 94, 76, 0.6413373860182371, 0.0037809840948725797,  0.02460479347271801, 0.0, 5.216216216216216
48, 87, 47, 0.6298507462686567, 0.0020257183982548108,  0.023683176100628932, 0.020833333333333332, 5.0625
49, 101, 24, 0.65527950310559, 0.0015198687000257994,  0.024068698597000487, 0.0, 5.375
50, 66, 154, 0.5910364145658263, 0.005368912883005956,  0.020875150541951024, 0.0425531914893617, 4.553191489361702
51, 63, 80, 0.5828729281767956, 0.0019793146198897487,  0.02572898799313894, 0.0, 5.545454545454546
52, 78, 38, 0.6133720930232558, 0.001961456430868129,  0.018522779567418317, 0.0, 3.926829268292683
53, 84, 57, 0.6242603550295858, 0.002193502135882457,  0.019392033542976944, 0.044444444444444446, 4.155555555555556
54, 73, 133, 0.6028571428571429, 0.004423928309544548,  0.024552491533623613, 0.0, 5.282051282051282
55, 63, 73, 0.5844875346260388, 0.0014873992371822163,  0.031378178835110744, 0.043478260869565216, 6.869565217391305
56, 89, 141, 0.6317365269461078, 0.00663495812548083,  0.019601677148846964, 0.06666666666666667, 4.288888888888889
57, 87, 37, 0.6298507462686567, 0.0018376378931167564,  0.023809523809523808, 0.023809523809523808, 5.119047619047619
58, 58, 48, 0.5765027322404371, 0.0016989237837180568,  0.026280323450134774, 0.05714285714285714, 5.742857142857143
59, 74, 73, 0.6045845272206304, 0.0029567679189512596,  0.024272798742138366, 0.0, 5.333333333333333
60, 69, 117, 0.596045197740113, 0.0040489970619921765,  0.024023694602896006, 0.023255813953488372, 5.27906976744186
61, 82, 138, 0.6187683284457478, 0.005206523356460734,  0.018867924528301893, 0.02631578947368421, 4.026315789473684
62, 87, 36, 0.6279761904761905, 0.0011799431357582273,  0.022506738544474398, 0.0, 4.857142857142857
63, 78, 117, 0.6115942028985507, 0.004813777147140288,  0.025738310090237894, 0.021739130434782608, 5.521739130434782
64, 65, 151, 0.5893854748603352, 0.004359404046362058,  0.01693275278180939, 0.02564102564102564, 3.7435897435897436
65, 115, 104, 0.6872964169381107, 0.006383238726260019,  0.017130089374379348, 0.05263157894736842, 3.736842105263158
66, 65, 39, 0.5893854748603352, 0.0012794558239940998,  0.02231494920174166, 0.0, 4.811320754716981
67, 71, 53, 0.5977337110481586, 0.0018369155648797497,  0.01734631771150335, 0.03225806451612903, 3.774193548387097
68, 71, 44, 0.5977337110481586, 0.0010112562126738211,  0.022480931352870333, 0.0425531914893617, 4.851063829787234
69, 66, 75, 0.5910364145658263, 0.001914512880464817,  0.022982737856282617, 0.02127659574468085, 5.0
70, 72, 102, 0.5994318181818182, 0.003713235743683207,  0.02054507337526206, 0.0, 4.4
71, 78, 88, 0.6098265895953757, 0.0029767723722414563,  0.020690394511149228, 0.06818181818181818, 4.4772727272727275
72, 99, 32, 0.653250773993808, 0.0011869317627531454,  0.019488579940417087, 0.0, 4.157894736842105
73, 114, 126, 0.6828478964401294, 0.0075317114590162035,  0.017462866318747498, 0.0, 3.765957446808511
74, 73, 69, 0.6028571428571429, 0.0021193279209419133,  0.02181603773584906, 0.0, 4.6875
75, 103, 124, 0.659375, 0.006705772262166268,  0.020833333333333332, 0.0, 4.63265306122449
76, 73, 102, 0.6011396011396012, 0.0028911010848079147,  0.022333461686561418, 0.0, 4.816326530612245
77, 64, 13, 0.5877437325905293, 0.0004055455172652548,  0.02339622641509434, 0.0, 4.98
78, 74, 34, 0.6063218390804598, 0.0008214875464961322,  0.022525991528686947, 0.061224489795918366, 4.918367346938775
79, 59, 31, 0.581267217630854, 0.0013234947306965752,  0.01997780244173141, 0.029411764705882353, 4.294117647058823
80, 86, 56, 0.6279761904761905, 0.0021455094620683726,  0.018439108061749573, 0.022727272727272728, 3.977272727272727
81, 79, 87, 0.6115942028985507, 0.002859373823100544,  0.019745502413339187, 0.023255813953488372, 4.348837209302325
82, 97, 39, 0.6492307692307693, 0.001637787727905908,  0.01898887276245767, 0.07692307692307693, 4.205128205128205
83, 59, 23, 0.581267217630854, 0.0006885236918924469,  0.025126995645863577, 0.0, 5.365384615384615
84, 62, 36, 0.5844875346260388, 0.0009623240509631104,  0.021139063591893784, 0.0, 4.555555555555555
85, 96, 116, 0.647239263803681, 0.0066610348557407046,  0.021417644059153498, 0.0, 4.594594594594595
86, 72, 57, 0.6028571428571429, 0.0019833891795408465,  0.02287735849056604, 0.05, 4.925
