Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 77, 139, 0.6098265895953757, 0.004141713680504889,  0.01286945141236776, 0.017341040462427744, 2.745664739884393
1, 69, 61, 0.596045197740113, 0.0016518083665994227,  0.012291105121293803, 0.011428571428571429, 2.617142857142857
2, 75, 82, 0.6063218390804598, 0.0024419347498083866,  0.011658031088082901, 0.031088082901554404, 2.520618556701031
3, 78, 35, 0.6115942028985507, 0.0010805333760299065,  0.01188585839716047, 0.0, 2.5297029702970297
4, 75, 29, 0.6080691642651297, 0.0008054029626311371,  0.010844432112467628, 0.004901960784313725, 2.3137254901960786
5, 98, 45, 0.6492307692307693, 0.0018557662585020993,  0.010870923403723606, 0.0, 2.3245033112582782
6, 86, 109, 0.6279761904761905, 0.004739619315726855,  0.011238271986802764, 0.00546448087431694, 2.4130434782608696
7, 98, 86, 0.6492307692307693, 0.00392946625790525,  0.009911275831087151, 0.017857142857142856, 2.130952380952381
8, 64, 69, 0.5877437325905293, 0.0021084765369377154,  0.011846671004120582, 0.0, 2.5314285714285716
9, 81, 44, 0.6187683284457478, 0.0015269240991174137,  0.012313514699429576, 0.0, 2.6242774566473988
10, 84, 20, 0.6242603550295858, 0.0009783229392531347,  0.011208908772612332, 0.005154639175257732, 2.3969072164948453
11, 87, 181, 0.6279761904761905, 0.008491812257201676,  0.01142960812772134, 0.02197802197802198, 2.4505494505494507
12, 72, 48, 0.6028571428571429, 0.0014557129040580934,  0.012233049968899028, 0.01098901098901099, 2.6043956043956045
13, 89, 62, 0.6317365269461078, 0.0028624030882851664,  0.010656883298392731, 0.0, 2.2857142857142856
14, 72, 37, 0.6011396011396012, 0.0009347588127594602,  0.013134978229317851, 0.005128205128205128, 2.8010204081632653
15, 68, 37, 0.596045197740113, 0.001111077015000624,  0.011055424528301886, 0.0125, 2.36875
16, 61, 144, 0.5828729281767956, 0.0036035190979912366,  0.012221269296740995, 0.017045454545454544, 2.6136363636363638
17, 70, 53, 0.5977337110481586, 0.0015827940075597384,  0.011533594109526002, 0.0, 2.4634146341463414
18, 76, 150, 0.6063218390804598, 0.005776280390232708,  0.010737650516734617, 0.0, 2.28643216080402
19, 74, 57, 0.6045845272206304, 0.0021196006109446175,  0.011661425576519915, 0.006944444444444444, 2.496551724137931
20, 98, 88, 0.6492307692307693, 0.004776816813267506,  0.010293964349004482, 0.016574585635359115, 2.2099447513812156
21, 82, 59, 0.6205882352941177, 0.0027045654604664323,  0.010540739959945188, 0.00558659217877095, 2.2666666666666666
22, 90, 84, 0.6355421686746988, 0.004177353699286061,  0.010543840177580465, 0.0058823529411764705, 2.2529411764705882
23, 79, 51, 0.6151603498542274, 0.0018984967513557334,  0.011112887751838824, 0.01694915254237288, 2.389830508474576
24, 58, 76, 0.5765027322404371, 0.0019492747801359586,  0.012253610203436283, 0.00558659217877095, 2.625698324022346
25, 75, 44, 0.6063218390804598, 0.0013046940474412763,  0.012458379578246394, 0.01764705882352941, 2.6882352941176473
26, 92, 89, 0.6393939393939394, 0.006133218159942248,  0.011320754716981133, 0.010256410256410256, 2.4205128205128204
27, 101, 94, 0.65527950310559, 0.005289114881799736,  0.011199382103056382, 0.005847953216374269, 2.391812865497076
28, 79, 43, 0.6133720930232558, 0.0013427098414606489,  0.011477987421383649, 0.0, 2.45
29, 98, 120, 0.6492307692307693, 0.005696505287361103,  0.010989562424729026, 0.0, 2.3703703703703702
30, 77, 113, 0.6115942028985507, 0.004729392870202424,  0.011752021563342322, 0.0, 2.5085714285714285
31, 93, 24, 0.6393939393939394, 0.0009330268626740958,  0.01115369496855346, 0.015625, 2.4145077720207255
32, 102, 69, 0.6573208722741433, 0.003031925160842168,  0.011202830188679246, 0.005681818181818182, 2.4269662921348316
33, 80, 44, 0.6151603498542274, 0.0013489779704079473,  0.011415652562241824, 0.005917159763313609, 2.455621301775148
34, 91, 32, 0.6374622356495468, 0.001125508823925813,  0.011935786510997602, 0.0, 2.546961325966851
35, 79, 114, 0.6133720930232558, 0.004895809749388679,  0.012891295025728989, 0.0, 2.7386363636363638
36, 100, 84, 0.653250773993808, 0.004149458225371819,  0.010812300906640529, 0.006493506493506494, 2.311688311688312
37, 72, 67, 0.6011396011396012, 0.001786619938939346,  0.011927998265018435, 0.028735632183908046, 2.574712643678161
38, 100, 111, 0.653250773993808, 0.006843700628780313,  0.01196442610062893, 0.015625, 2.5677083333333335
39, 87, 78, 0.6279761904761905, 0.002965120180461005,  0.010701967944816392, 0.010752688172043012, 2.295698924731183
40, 89, 151, 0.6336336336336337, 0.007599489674732854,  0.013572172705174213, 0.0, 2.8895705521472395
41, 58, 153, 0.5780821917808219, 0.0041523076112947605,  0.010918494397088401, 0.005076142131979695, 2.3484848484848486
42, 86, 80, 0.6279761904761905, 0.004093944007822631,  0.011758919788965394, 0.004739336492890996, 2.596244131455399
