Node, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
0, 24, 23, 0.5261845386533666, 0.002088613921120626, 0.06851022012578616, 0.04884672259082636, 0.02341850501061004, 0.01658733236621243, 0.012618245680644711, 0.036628340338104505, 0.016898351374369226, 0.0029275292033922387, 0.001523224145841769, 0.0007361914821104529, 0.0125, 0.008333333333333333, 0.014467206342159394, 0.004508596714114789, 0.0047057097638218805, 0.054486236794258416, 0.03632415786283895, 0.017510082387325165, 0.006555657968499547, 0.006123547178534645, 15.459047619047618, 10.784328449328449, 5.053851287360273, 3.5589928585284247, 2.6872927775042057, 8.76467045506795, 3.795316683972286, 0.6751953509449145, 0.3333030130491527, 0.15963102693548592
1, 33, 30, 0.5424164524421594, 0.003646914834611708, 0.060162567385444746, 0.04679488553898931, 0.022487685378891942, 0.016543413292863903, 0.012157223889824773, 0.025397855185341645, 0.016138812639786056, 0.003392346602971667, 0.0009542321665712206, 0.0008709979086635501, 0.03916666666666667, 0.04748376623376623, 0.0248004863561253, 0.008344976406836666, 0.004770603270613321, 0.09563748103007406, 0.07325646276044513, 0.02389075925489724, 0.009945391243381906, 0.004418311240374037, 13.99482142857143, 10.488863775113774, 4.870182698828758, 3.538272317241281, 2.5983570872721202, 6.191277801521904, 3.900673971994449, 0.7538307923279156, 0.2142430783591741, 0.19525403605482813
2, 28, 25, 0.5341772151898734, 0.002761029632772715, 0.058905828840970356, 0.049408284325737156, 0.02255072667122782, 0.01672681167100072, 0.012427440681991156, 0.025596574809052402, 0.017958929774067645, 0.0022764514838715254, 0.0014947348424990303, 0.0007929682094453507, 0.07226190476190476, 0.05377164502164502, 0.01848058356118869, 0.006760515563800949, 0.0019009878368239455, 0.11114553746717054, 0.07960766536154833, 0.023495798098288917, 0.009330713759251803, 0.003060626540322011, 13.257499999999999, 11.241084054834056, 4.874114286744057, 3.5922649938291116, 2.646274720022407, 6.062592649548025, 3.860816818020997, 0.5242935072459771, 0.3165041468907334, 0.17172228299285994
3, 37, 32, 0.548051948051948, 0.004018981241244956, 0.062015947888589405, 0.04487570278254241, 0.023018492725913994, 0.01598181086484795, 0.011832039470807666, 0.02639109382163723, 0.014911401180142407, 0.0031662530206983536, 0.0013055851461317902, 0.0004718357390112595, 0.04583333333333333, 0.03162878787878788, 0.01792580785227844, 0.007905732136394526, 0.003063081508613734, 0.11016086722001904, 0.07808246087049438, 0.01833178323301695, 0.009538295818078534, 0.003742011466217602, 15.423095238095238, 9.82219696969697, 5.004671461065696, 3.416471019989122, 2.5237111611079435, 6.646558027790027, 3.3786268616983635, 0.6912757408698271, 0.28188541389334393, 0.10069086785855101
4, 39, 38, 0.5509138381201044, 0.005300581852301324, 0.06555227987421383, 0.05564817258213485, 0.02214682270401039, 0.015346184297985194, 0.011378908380967442, 0.03278838035458593, 0.01918363842539407, 0.0032507937131464764, 0.0012289668008805626, 0.0006177339429243624, 0.16291666666666665, 0.02797619047619047, 0.013965055869504809, 0.013166524770886279, 0.005945994774657221, 0.21919161771787207, 0.06512622925489737, 0.01512783067920146, 0.01166560698898961, 0.004959610012778564, 14.857916666666664, 12.262363053613052, 4.782447409370194, 3.290544562625906, 2.4284895876665473, 7.848107289075076, 4.3253499327750164, 0.6972180175578323, 0.2709239767832553, 0.13352510309222257
5, 33, 29, 0.5424164524421594, 0.003553109582302751, 0.06840502395926924, 0.047058137093514446, 0.022630982258368793, 0.016368618849623748, 0.011987013125733484, 0.03483669880204409, 0.01066131343615479, 0.0031739332985439685, 0.0011616420228418498, 0.0008043949309663245, 0.016666666666666666, 0.07359126984126983, 0.01322706919890083, 0.010915897734425788, 0.007975682604268577, 0.05, 0.11497008186803098, 0.016794484257247087, 0.011612708108992542, 0.00549371407203477, 16.369880952380953, 10.51476037851038, 4.892130796006748, 3.4993255974993858, 2.564179843591578, 8.60081448428484, 2.3802196203453776, 0.7086777222900836, 0.2450081813216748, 0.17382217434684585
6, 39, 34, 0.5509138381201044, 0.004564424177757676, 0.05395412174303684, 0.045708244847395794, 0.02276878410126238, 0.015558481294518223, 0.01156441824774668, 0.025109592883582076, 0.013756054720295174, 0.002953986893893396, 0.0009350483854470857, 0.0006331015523367261, 0.016666666666666666, 0.04188672438672438, 0.01669096730655573, 0.008993412571085916, 0.0030961715317872184, 0.0726483157256779, 0.0747913977368793, 0.02033363695007971, 0.007466055704148971, 0.004981855876506579, 11.957261904761905, 10.210360750360751, 4.907286033798805, 3.33285170482103, 2.4685042401676305, 5.331884660553594, 2.9275694211751, 0.6597617572197922, 0.20131280811995886, 0.13636444498642894
7, 30, 40, 0.5368956743002544, 0.004127992239146684, 0.06349225067385446, 0.043890091171930795, 0.025005778561494718, 0.01673471237127868, 0.012255844685477111, 0.056597348876610554, 0.012432311762106367, 0.0033005588256902665, 0.0017430228052842407, 0.0005765124251034953, 0.0125, 0.014957264957264956, 0.017657568963870766, 0.007774257739555651, 0.0037301808464724378, 0.05448623679425841, 0.036148390204799194, 0.02168473928663618, 0.008589781537122951, 0.005176345595004672, 13.166250000000002, 9.637388999888998, 5.402591134479185, 3.5888848969503733, 2.609976968893025, 8.43105637698767, 2.8182853473506193, 0.7143791080496972, 0.37109428448379495, 0.12638589905680342
8, 37, 31, 0.5466321243523317, 0.004180532272196832, 0.05253425426774483, 0.047735755465708296, 0.02104201122139428, 0.01629466773177363, 0.011677436968827238, 0.02019756644840524, 0.0210252206801498, 0.0029419323803518012, 0.0012876516489570336, 0.000708487249323547, 0.09416666666666666, 0.03180555555555555, 0.012418064760418285, 0.0063965578658718, 0.0050857911681585774, 0.1797587117344927, 0.0915802412446034, 0.017722046766325026, 0.009851957094422568, 0.006231187882263581, 12.262142857142857, 10.650277777777777, 4.537365737556136, 3.4879195543423682, 2.4896945577121654, 5.494535003919536, 4.828862330687235, 0.6354528230440312, 0.27723703198563676, 0.1555730206217184
9, 35, 44, 0.5452196382428941, 0.005201122613907684, 0.07637372716382151, 0.046940157588742495, 0.022102266299772244, 0.01599860872654234, 0.011994616267215059, 0.031819679333457355, 0.016223547324766583, 0.002717580686000427, 0.0015584080384582703, 0.0008450439353861838, 0.027500000000000004, 0.029982517482517478, 0.007631230923396759, 0.0066580281491160935, 0.0032074702593002137, 0.06977642868476432, 0.06773494176608962, 0.013624032576756819, 0.00837943740801028, 0.0043979694274347255, 17.25123015873016, 10.526644466644466, 4.783634950829948, 3.4252558056998494, 2.5520913274479318, 7.6404998362167715, 3.657342751556481, 0.5785546536891789, 0.3340272606285565, 0.18076738049048607
