, influence_0, influence_1, influence_2, influence_3, influence_4, influence_5, influence_6, influence_7, influence_8, influence_9, influence_10, influence_11, influence_12, influence_13, influence_14, influence_15, influence_16, influence_17, influence_18, influence_19, influence_mean, influence_std, redundancy_0, redundancy_1, redundancy_2, redundancy_3, redundancy_4, redundancy_5, redundancy_6, redundancy_7, redundancy_8, redundancy_9, redundancy_10, redundancy_11, redundancy_12, redundancy_13, redundancy_14, redundancy_15, redundancy_16, redundancy_17, redundancy_18, redundancy_19, redundancy_mean, redundancy_std, avgdeathage_0, avgdeathage_1, avgdeathage_2, avgdeathage_3, avgdeathage_4, avgdeathage_5, avgdeathage_6, avgdeathage_7, avgdeathage_8, avgdeathage_9, avgdeathage_10, avgdeathage_11, avgdeathage_12, avgdeathage_13, avgdeathage_14, avgdeathage_15, avgdeathage_16, avgdeathage_17, avgdeathage_18, avgdeathage_19, avgdeathage_mean, avgdeathage_std
0, 0.1016397124887691, 0.08795204402515726, 0.07762054507337526, 0.06440925426774484, 0.11036773199845977, 0.04515581937672249, 0.07531089193825044, 0.05660377358490566, 0.11120283018867924, 0.06075244373721301, 0.11021856902671398, 0.04269166467637926, 0.06913614502404736, 0.07353652636671504, 0.13219052001840775, 0.06132075471698114, 0.06367924528301887, 0.06287458379578247, 0.07877358490566039, 0.08465739821251239, 0.07850470193527478, 0.02335142375495695, 0.023809523809523808, 0.020833333333333332, 0.0, 0.0, 0.04081632653061224, 0.0, 0.17045454545454544, 0.021052631578947368, 0.0, 0.012048192771084338, 0.13861386138613863, 0.0, 0.00980392156862745, 0.07692307692307693, 0.024390243902439025, 0.0, 0.04, 0.047058823529411764, 0.0, 0.1368421052631579, 0.03813232930254491, 0.05078916474817042, 9.09706144256456, 6.859617807643847, 3.527073732718894, 4.370917841182537, 5.799539955699438, 4.278968519758875, 14.800755839167337, 8.830934209255144, 3.4290657439446366, 7.734867256637168, 9.149062596045487, 4.20449077786688, 3.2319201995012468, 8.049819594782125, 4.141534577079534, 2.924625709860609, 3.529743048222457, 10.289918293865115, 4.053084648493543, 12.60155830198818, 6.545228004813881, 3.324428837153876
1, 0.019488579940417083, 0.01761404346787676, 0.012482742751955822, 0.026979368718039142, 0.015330188679245281, 0.016603773584905664, 0.027891714520098435, 0.01784672242754328, 0.01918953687821612, 0.024167903328386687, 0.01670366259711432, 0.035608583055863854, 0.01961271102284012, 0.017934895293385864, 0.015307938768244928, 0.02180165669581224, 0.027889150943396224, 0.016295025728987996, 0.021698113207547155, 0.013318534961154274, 0.020188242328551563, 0.0056409784783250224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0392156862745098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00196078431372549, 0.008546860673609161, 1.875, 1.7526132404181185, 1.6367924528301887, 1.891304347826087, 1.7105263157894737, 1.735408560311284, 6.887774294670846, 1.7563025210084033, 1.7758620689655173, 6.592246949030868, 1.7372013651877134, 8.498642980508265, 2.2469437652811735, 2.675675675675676, 1.8994252873563218, 1.8070652173913044, 2.1967545638945234, 1.8421052631578947, 1.9232558139534883, 1.782758620689655, 2.7111829651973403, 1.9790205056907275
2, 0.01941410129096326, 0.04919921017990345, 0.029320325900514577, 0.025032161234991423, 0.026224168912848157, 0.0338564627049903, 0.022419533851276364, 0.024008903964384137, 0.03482887231241772, 0.03079592279332031, 0.02286840219727729, 0.022967205750224623, 0.027845404747413264, 0.03251706142111602, 0.019600659461439816, 0.024790356394129978, 0.014513788098693758, 0.0226309094763621, 0.020298918804324783, 0.0356784423926134, 0.026940540594460237, 0.007523663466775186, 0.0, 0.10465116279069768, 0.0, 0.0, 0.0, 0.009345794392523364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006763677646395095, 0.022996691682357386, 1.8545918367346939, 9.359181978615178, 1.9945553539019965, 2.8496932515337425, 2.0842105263157893, 3.293233082706767, 1.9585365853658536, 2.482142857142857, 3.808743169398907, 3.056782334384858, 1.925064599483204, 1.9584352078239609, 3.8335451080050826, 7.460567823343848, 1.8796296296296295, 2.1120162932790225, 1.707142857142857, 3.0120724346076457, 1.804177545691906, 7.3472463768115945, 3.2890784425959696, 2.1321799396391405
3, 0.03662000405761818, 0.035691823899371075, 0.03733862959285004, 0.04615902964959569, 0.05036868358273693, 0.024186089530151677, 0.03920990566037736, 0.046077457795431986, 0.03678051110580367, 0.039659880834160874, 0.04593744688084311, 0.04286300246103364, 0.040255880072370125, 0.05115303983228511, 0.04685181259274964, 0.04066678878915552, 0.045925772340866686, 0.0445136471881297, 0.05099116312395511, 0.0394878706199461, 0.04203692198047161, 0.006282927944094656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.964131994261119, 1.9480916030534352, 2.0339673913043477, 3.868059093224656, 3.8459701492537315, 1.846, 2.0593548387096776, 2.0653377630121814, 1.9557823129251701, 2.0097244732576987, 2.2781278127812783, 5.6614812309773415, 1.9632721202003338, 3.0162074554294978, 3.3307984790874525, 2.255813953488372, 4.707518796992481, 2.0836864406779663, 3.6454789615040286, 1.92831541218638, 2.7233560141163573, 1.0694801916778431
4, 0.02222877358490566, 0.03966321769121524, 0.04716981132075471, 0.028800798258345438, 0.026624737945492662, 0.022185361808003314, 0.07159703504043127, 0.027585383329352745, 0.03594134536505332, 0.05154284591194971, 0.0403211175616836, 0.03532494758909853, 0.03943396226415095, 0.04993710691823899, 0.05096508349598785, 0.04961154273029967, 0.03371254162042175, 0.0711022840119166, 0.04696247149077338, 0.04249818577648768, 0.04166042768572815, 0.013474649847332668, 0.0, 0.0, 0.046511627906976744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.011764705882352941, 0.0, 0.28421052631578947, 0.04395604395604396, 0.019230769230769232, 0.022283683664596616, 0.06206773245251915, 2.824847250509165, 5.03136419001218, 7.021392916567625, 7.923765668969046, 4.171471927162367, 3.2563131313131315, 5.135843848580442, 4.694683908045977, 6.217827626918536, 4.883324860193188, 4.537205081669692, 3.832642916321458, 4.152892561983471, 6.324482448244824, 4.879004900113079, 5.329364073980238, 10.271191420596445, 14.622242199498071, 6.746957144318298, 8.477661915239644, 6.016723999511844, 2.6619382816051016
5, 0.05183063791554358, 0.03633630520422974, 0.03942780968006563, 0.05008028904054597, 0.03892805307899648, 0.04775943396226415, 0.04086283654865381, 0.05017623885548414, 0.06904365519792824, 0.05548290678124417, 0.045734208367514344, 0.025836192109777015, 0.042145200984413454, 0.04782799473453268, 0.026912061994609167, 0.026946432444155267, 0.041519800953763224, 0.03950471698113208, 0.04030331979937902, 0.05067731011127237, 0.043366770237275226, 0.010087744432300892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08791208791208792, 0.0196078431372549, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006538787250141559, 0.019746798249519918, 4.099615631005766, 6.130543290458821, 3.155534351145038, 3.681799075241698, 3.695350451075642, 7.703511053315995, 2.8542553191489364, 12.689125849543004, 4.913953096001349, 6.352455146364495, 6.383912890762206, 2.0041407867494825, 4.7601365770379855, 5.087431693989071, 2.1283582089552238, 2.558922558922559, 3.043684710351377, 2.7709190672153636, 3.550361240968976, 5.995072273324573, 4.677954163578878, 2.4163722743046194
6, 0.11067648412333181, 0.11771944216570959, 0.1156956251295874, 0.12044025157232706, 0.14321436690156855, 0.13056420589851622, 0.15797073546399693, 0.1218029350104822, 0.11967155835080366, 0.13058275614998807, 0.1350596842510589, 0.10746250604741171, 0.08962264150943397, 0.08172444054409829, 0.08624571183533448, 0.11785901467505241, 0.11765952936188255, 0.08004428186368888, 0.1335867374977102, 0.10287033319951824, 0.11602366207757506, 0.019997434115273716, 0.0, 0.06521739130434782, 0.0, 0.17333333333333334, 0.0, 0.0, 0.14285714285714285, 0.011111111111111112, 0.07407407407407407, 0.0, 0.01020408163265306, 0.0, 0.0, 0.0, 0.011363636363636364, 0.0, 0.011235955056179775, 0.0, 0.009708737864077669, 0.1595744680851064, 0.03343399658408312, 0.056514365953097945, 5.2864780284261315, 5.983537693006358, 3.6397163120567377, 10.388644542183126, 3.218955042527339, 4.6828125, 8.728069819362695, 14.626541721215462, 7.792961294755325, 3.9239848914069877, 5.086792452830188, 4.125793421811887, 4.853988283010365, 3.1088028169014086, 3.290608625554212, 5.228366399324609, 5.924315849486887, 1.9720873786407767, 5.230642309958751, 7.4826530612244895, 5.728787622184187, 2.860925491350636
7, 0.08280352748154227, 0.05056373676944318, 0.055866745283018875, 0.02526067527308838, 0.06852302698316089, 0.038185085354896675, 0.07410775176176401, 0.03773584905660377, 0.07366169372531813, 0.050910865322055944, 0.03395243710691824, 0.027563082518754257, 0.060059779562861966, 0.03425426774483378, 0.048088703749081106, 0.051836072225603574, 0.03868877453783115, 0.05650123051681706, 0.05253422123566407, 0.07282170871316516, 0.051695961746121136, 0.016209353971385135, 0.2717391304347826, 0.012195121951219513, 0.020833333333333332, 0.0, 0.03225806451612903, 0.0, 0.0, 0.0, 0.18604651162790697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.026658658598219077, 0.06927017389966877, 10.607163137827532, 2.715048975957257, 6.116754021326586, 1.835, 6.38695246971109, 1.9752906976744187, 4.684714548802947, 2.363109048723898, 12.828496775628196, 2.8875358166189113, 2.120923913043478, 1.9194214876033058, 3.1457233368532207, 2.024, 2.3923337091319055, 5.5084959093769665, 3.0384615384615383, 5.940370116518163, 2.8836879432624114, 3.779445073612684, 4.257646426006725, 2.9035301734538432
8, 0.0489188043247827, 0.04073756432246999, 0.06105575577697689, 0.0570217339383807, 0.07038784067085954, 0.060862795383769916, 0.0662428219852338, 0.05721241631162506, 0.06302568765628552, 0.05460263007432818, 0.06192549588776002, 0.07155035235280746, 0.034366576819407, 0.06089675641297435, 0.0492725619458968, 0.05160657575191481, 0.054302807179015186, 0.07259185700099303, 0.06173092698933551, 0.059056603773584904, 0.057868428227920064, 0.009439411364982863, 0.0, 0.0, 0.02247191011235955, 0.0, 0.1111111111111111, 0.0, 0.0, 0.16129032258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033707865168539325, 0.0, 0.0, 0.07317073170731707, 0.0, 0.22826086956521738, 0.18, 0.040500640512259475, 0.0696607482747711, 2.296618357487923, 2.724418604651163, 5.10774556469061, 2.955116696588869, 9.905832803560076, 2.712451861360719, 2.9591836734693877, 8.712406015037594, 3.1602279924002534, 3.7505486466715436, 4.645464025026069, 2.6466275659824046, 1.8979591836734695, 5.410505836575876, 2.092089728453365, 2.2892635314995564, 8.42787610619469, 2.662730278696268, 15.154311574597864, 17.947443445925007, 5.3729410746271355, 4.389246029807283
9, 0.02895101263631642, 0.02644520272982737, 0.03209492316669909, 0.026174620791712906, 0.04265791632485644, 0.03742726150590726, 0.02844199514291051, 0.03147677793904209, 0.03403327246906065, 0.03187535734705546, 0.031224364232977846, 0.02205188679245283, 0.02697689209243163, 0.03529960605432303, 0.0365806700038506, 0.032727095895740126, 0.02731918238993711, 0.02531290864935549, 0.03090435914118411, 0.028105345911949686, 0.030804032560879536, 0.004721289115490207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.217142857142857, 1.8860510805500983, 1.9922360248447204, 2.240137221269297, 3.645801526717557, 2.4490238611713666, 1.9746192893401016, 2.5987012987012985, 4.261513157894737, 2.0578386605783865, 1.9114139693356047, 1.8166666666666667, 1.8588957055214723, 2.0874074074074076, 3.0927936821322803, 2.101865136298422, 2.2359154929577465, 1.8464491362763915, 1.882998171846435, 4.692380056444026, 2.4424925201548433, 0.8125406426771865
