Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 34, 19, 0.6164383561643836, 0.0021238845012342055,  0.04395604395604396, 0.0, 2.1127450980392157
1, 0, 14, 0.0, 0.0,  0.1877687529861443, 0.0, 2.4882154882154883
2, 0, 12, 0.0, 0.0,  0.18266178266178265, 0.022222222222222223, 2.6777150916784205
3, 35, 15, 0.6206896551724138, 0.0010071091218641524,  0.03038138332255979, 0.0, 1.6666666666666667
4, 0, 10, 0.0, 0.0,  0.1958791208791209, 0.075, 3.3270405330372017
5, 0, 28, 0.0, 0.0,  0.32170329670329667, 0.625, 3.013025073266037
6, 0, 14, 0.0, 0.0,  0.1960132890365448, 0.0, 2.5491143317230276
7, 57, 17, 0.7317073170731707, 0.003612299621540342,  0.02036987402841061, 0.0, 1.6941176470588235
8, 66, 24, 0.7894736842105263, 0.006995577759259295,  0.018524332810047093, 0.0, 1.4137931034482758
9, 46, 25, 0.6716417910447762, 0.005437058104752299,  0.03296703296703296, 0.0, 2.02027027027027
10, 64, 25, 0.7758620689655172, 0.007228298790241215,  0.01098901098901099, 0.0, 1.0
11, 0, 24, 0.0, 0.0,  0.29521829521829535, 0.08108108108108109, 2.785126582278481
12, 0, 21, 0.0, 0.0,  0.2435306628855016, 0.0, 2.753972602739726
13, 0, 19, 0.0, 0.0,  0.24660633484162897, 0.0, 2.6040133779264214
14, 0, 25, 0.0, 0.0,  0.28046953046953055, 0.1590909090909091, 2.8712311557788945
15, 59, 17, 0.743801652892562, 0.004768461381015174,  0.0332488024795717, 0.02564102564102564, 2.4627659574468086
16, 61, 13, 0.7563025210084033, 0.003394538433636809,  0.02220228750840996, 0.0, 1.9841269841269842
17, 0, 15, 0.0, 0.0,  0.20631868131868134, 0.0, 2.4643527204502815
18, 0, 27, 0.0, 0.0,  0.29799612152553334, 0.29411764705882354, 2.661732456140351
19, 0, 14, 0.0, 0.0,  0.1848901098901099, 0.0, 2.437362637362637
20, 0, 19, 0.0, 0.0,  0.2556139512661252, 0.10869565217391304, 2.771371769383698
21, 57, 17, 0.7317073170731707, 0.0038212433138403823,  0.02535925612848689, 0.0, 1.5862068965517242
22, 0, 19, 0.0, 0.0,  0.2304552590266876, 0.0, 2.5276220976781425
23, 0, 24, 0.0, 0.0,  0.29273504273504286, 0.1388888888888889, 2.7195767195767195
24, 0, 20, 0.0, 0.0,  0.2521978021978022, 0.175, 2.946506986027944
25, 0, 21, 0.0, 0.0,  0.2656473960821786, 0.021739130434782608, 2.904469044690447
26, 0, 25, 0.0, 0.0,  0.306888233717502, 0.14634146341463414, 2.8829682902909446
27, 0, 20, 0.0, 0.0,  0.26489300173510705, 0.07894736842105263, 3.039167079821517
28, 0, 17, 0.0, 0.0,  0.23668639053254437, 0.05128205128205128, 2.746601413811854
29, 87, 21, 0.967741935483871, 0.00965545425102093,  0.010989010989010993, 0.0, 1.0
30, 0, 21, 0.0, 0.0,  0.24542124542124538, 0.0, 2.552054794520548
31, 0, 13, 0.0, 0.0,  0.19180819180819178, 0.022727272727272728, 2.6067125645438898
32, 0, 18, 0.0, 0.0,  0.2576312576312576, 0.08888888888888889, 3.082389289392379
33, 0, 18, 0.0, 0.0,  0.25319578380802865, 0.02040816326530612, 2.766535433070866
34, 34, 8, 0.6164383561643836, 0.0005313450261837095,  0.025641025641025637, 0.0, 1.6153846153846154
35, 0, 17, 0.0, 0.0,  0.23270846800258566, 0.0, 2.5912698412698414
36, 0, 14, 0.0, 0.0,  0.15934065934065936, 0.0, 2.4918032786885247
37, 80, 22, 0.9, 0.008163910397839157,  0.010989010989010993, 0.0, 1.0
38, 0, 7, 0.0, 0.0,  0.14735264735264733, 0.0, 2.6638755980861246
39, 60, 25, 0.75, 0.00858702080411024,  0.022933588150979456, 0.0, 1.5319148936170213
