Time of Death, Message ID, Age at Death, Place of Death, Place Before Death
64, 545, 5, 155, 149
64, 568, 2, 179, 56
64, 566, 3, 179, 179
65, 492, 12, 9, 7
65, 543, 6, 9, 40
65, 576, 2, 59, 22
65, 577, 2, 59, 23
65, 567, 3, 59, 117
65, 584, 2, 96, 167
65, 590, 1, 96, 96
66, 598, 1, 30, 30
66, 599, 1, 30, 30
66, 582, 3, 104, 98
66, 591, 2, 104, 107
66, 601, 1, 104, 104
66, 581, 3, 113, 57
66, 588, 2, 113, 61
66, 509, 11, 122, 77
66, 589, 2, 122, 90
66, 553, 6, 122, 171
66, 571, 4, 153, 86
66, 575, 4, 153, 101
67, 594, 2, 4, 3
67, 586, 3, 4, 45
67, 554, 7, 8, 6
67, 580, 4, 8, 123
67, 585, 3, 12, 44
67, 603, 1, 12, 12
67, 587, 3, 91, 88
67, 605, 1, 91, 91
67, 595, 2, 94, 14
67, 538, 9, 94, 144
67, 558, 6, 157, 68
67, 535, 9, 157, 160
67, 548, 8, 164, 46
67, 611, 1, 164, 164
67, 592, 3, 168, 72
67, 572, 5, 168, 75
68, 607, 2, 15, 103
68, 608, 2, 15, 108
68, 579, 5, 101, 82
68, 609, 2, 101, 141
69, 600, 4, 28, 113
69, 604, 3, 28, 157
69, 444, 1, 33, 33
69, 622, 1, 33, 33
69, 612, 2, 34, 26
69, 525, 12, 34, 34
69, 614, 2, 53, 61
69, 615, 2, 53, 65
69, 613, 2, 59, 57
69, 624, 1, 59, 59
69, 619, 2, 108, 153
69, 627, 1, 108, 108
70, 621, 2, 58, 31
70, 562, 9, 58, 112
70, 610, 4, 114, 3
70, 564, 9, 114, 179
70, 635, 1, 114, 114
70, 583, 7, 161, 86
70, 638, 1, 161, 161
71, 578, 8, 18, 9
71, 593, 7, 18, 101
71, 641, 1, 18, 18
71, 616, 4, 166, 59
71, 623, 3, 166, 140
71, 633, 2, 167, 111
71, 637, 2, 167, 152
72, 597, 7, 46, 30
72, 626, 4, 46, 34
72, 643, 2, 144, 50
72, 625, 4, 144, 168
72, 617, 5, 149, 85
72, 559, 11, 149, 161
73, 642, 3, 45, 24
73, 649, 2, 45, 67
73, 573, 11, 92, 17
73, 664, 1, 92, 92
73, 631, 4, 159, 73
73, 653, 2, 159, 131
73, 654, 2, 159, 132
73, 596, 8, 178, 53
73, 656, 2, 178, 165
74, 661, 2, 44, 66
74, 628, 6, 44, 91
74, 663, 2, 52, 88
74, 640, 4, 52, 121
74, 655, 3, 54, 85
74, 668, 1, 54, 54
74, 650, 3, 115, 18
74, 618, 7, 115, 31
74, 662, 2, 115, 72
74, 652, 3, 115, 168
75, 646, 5, 8, 8
75, 669, 2, 8, 117
75, 660, 3, 8, 136
75, 675, 1, 8, 8
75, 645, 5, 15, 61
75, 630, 6, 15, 162
75, 644, 5, 61, 59
75, 632, 6, 61, 74
75, 671, 2, 113, 123
75, 636, 6, 113, 176
75, 647, 5, 165, 55
75, 682, 1, 165, 165
76, 629, 8, 94, 42
76, 658, 4, 94, 68
77, 676, 3, 35, 24
77, 651, 6, 35, 144
77, 670, 4, 113, 103
77, 666, 4, 113, 159
77, 684, 2, 117, 0
77, 691, 2, 117, 176
77, 689, 2, 144, 148
77, 634, 8, 144, 164
78, 679, 4, 58, 18
78, 680, 4, 58, 89
78, 657, 6, 94, 39
78, 681, 4, 94, 127
78, 602, 13, 117, 100
78, 665, 6, 117, 163
78, 701, 2, 117, 176
78, 696, 2, 159, 96
78, 606, 12, 159, 104
78, 700, 2, 159, 161
78, 674, 1, 182, 182
78, 710, 1, 182, 182
79, 672, 6, 9, 18
79, 673, 6, 9, 59
79, 667, 6, 92, 112
79, 715, 1, 92, 92
79, 707, 2, 168, 148
79, 659, 7, 168, 161
80, 711, 2, 40, 7
80, 687, 5, 40, 18
80, 698, 4, 42, 77
80, 723, 1, 42, 42
80, 693, 4, 52, 60
80, 716, 2, 52, 107
80, 718, 2, 52, 163
80, 686, 5, 153, 6
80, 695, 4, 153, 156
81, 712, 3, 31, 94
81, 714, 3, 31, 166
81, 697, 5, 45, 53
81, 685, 6, 45, 89
81, 720, 2, 46, 8
81, 709, 4, 46, 84
81, 724, 2, 107, 59
81, 699, 5, 107, 165
81, 719, 3, 157, 35
81, 726, 2, 157, 133
82, 690, 7, 4, 88
82, 732, 2, 4, 112
82, 730, 2, 59, 22
82, 733, 2, 59, 123
82, 736, 2, 59, 148
82, 727, 3, 61, 15
82, 713, 4, 61, 89
82, 678, 8, 68, 42
82, 705, 5, 68, 77
82, 688, 7, 164, 162
82, 639, 12, 164, 178
82, 683, 8, 183, 104
82, 692, 1, 183, 183
83, 721, 4, 9, 7
83, 738, 2, 9, 9
83, 702, 6, 55, 19
83, 737, 3, 55, 106
83, 717, 5, 78, 121
83, 750, 1, 78, 78
83, 741, 2, 91, 42
83, 728, 4, 91, 122
83, 754, 1, 142, 142
83, 755, 1, 142, 142
83, 743, 2, 145, 146
83, 744, 2, 145, 147
84, 748, 2, 68, 42
84, 759, 1, 68, 68
84, 747, 2, 99, 15
84, 753, 2, 99, 111
84, 745, 3, 144, 34
84, 620, 17, 144, 114
85, 677, 11, 35, 31
85, 762, 2, 35, 84
85, 767, 1, 35, 35
85, 757, 2, 59, 22
85, 749, 3, 59, 159
85, 708, 8, 59, 165
85, 756, 2, 112, 4
85, 761, 2, 112, 75
86, 704, 9, 9, 40
86, 751, 4, 9, 57
86, 722, 7, 86, 31
86, 734, 6, 86, 46
86, 740, 5, 122, 108
86, 758, 3, 122, 117
86, 769, 2, 159, 85
86, 763, 3, 159, 176
86, 725, 7, 167, 152
86, 782, 1, 167, 167
86, 731, 6, 168, 86
86, 735, 6, 168, 93
87, 746, 6, 28, 55
87, 775, 2, 28, 61
87, 764, 4, 44, 160
87, 771, 3, 44, 178
87, 703, 10, 112, 44
87, 787, 1, 112, 112
87, 729, 7, 159, 94
87, 780, 2, 159, 135
88, 694, 12, 28, 8
88, 784, 2, 28, 32
88, 783, 2, 46, 29
88, 786, 2, 46, 102
88, 795, 1, 46, 46
88, 772, 4, 161, 54
88, 770, 4, 161, 161
89, 785, 3, 6, 20
89, 765, 5, 6, 115
89, 777, 4, 6, 167
89, 793, 2, 29, 29
89, 794, 2, 29, 32
89, 779, 4, 55, 24
89, 800, 2, 55, 139
89, 776, 4, 113, 89
89, 804, 1, 113, 113
89, 805, 1, 113, 113
89, 789, 3, 183, 153
89, 742, 5, 183, 55
90, 766, 6, 12, 44
90, 781, 5, 12, 111
90, 811, 1, 35, 35
90, 812, 1, 35, 35
90, 801, 2, 53, 25
90, 798, 3, 53, 94
90, 778, 5, 57, 24
90, 814, 1, 57, 57
90, 796, 3, 175, 116
90, 818, 1, 175, 175
91, 810, 2, 31, 32
91, 774, 6, 31, 68
91, 816, 2, 145, 78
91, 823, 1, 145, 145
91, 797, 4, 160, 46
91, 791, 5, 160, 157
92, 820, 2, 78, 111
92, 799, 5, 78, 163
92, 813, 3, 125, 55
92, 833, 1, 125, 125
93, 829, 2, 59, 22
93, 806, 5, 59, 139
93, 826, 3, 149, 99
93, 809, 5, 149, 103
93, 821, 3, 183, 109
93, 792, 5, 183, 117
94, 760, 11, 9, 6
94, 838, 2, 9, 17
94, 828, 3, 55, 46
94, 822, 4, 55, 144
94, 819, 4, 59, 23
94, 844, 2, 59, 176
94, 841, 2, 116, 78
94, 768, 10, 116, 167
94, 790, 8, 116, 168
94, 831, 3, 143, 31
94, 840, 2, 143, 57
94, 851, 1, 143, 143
94, 834, 3, 159, 15
94, 843, 2, 159, 163
95, 824, 5, 122, 121
95, 832, 4, 122, 136
95, 849, 2, 170, 108
95, 842, 3, 170, 167
96, 837, 4, 6, 1
96, 706, 19, 6, 111
96, 860, 2, 34, 133
96, 865, 1, 34, 34
96, 846, 3, 109, 88
96, 788, 10, 109, 114
96, 850, 3, 115, 82
96, 808, 8, 115, 109
96, 862, 2, 115, 155
96, 815, 7, 161, 101
96, 853, 3, 161, 149
96, 773, 1, 181, 181
96, 872, 1, 181, 181
96, 835, 5, 183, 104
96, 825, 5, 183, 89
97, 827, 7, 9, 90
97, 874, 1, 9, 9
97, 855, 3, 15, 74
97, 859, 3, 15, 108
97, 847, 4, 53, 79
97, 868, 2, 53, 130
97, 830, 6, 59, 4
97, 836, 6, 59, 113
97, 854, 4, 59, 162
97, 839, 5, 61, 12
97, 807, 9, 61, 165
97, 861, 3, 61, 175
97, 752, 15, 108, 7
97, 866, 2, 108, 58
97, 803, 9, 165, 39
97, 817, 8, 165, 80
98, 848, 5, 103, 159
98, 888, 1, 103, 103
98, 864, 3, 122, 17
98, 870, 3, 122, 24
98, 869, 3, 144, 178
98, 890, 1, 144, 144
99, 802, 11, 31, 77
99, 885, 2, 31, 79
99, 887, 2, 31, 95
99, 894, 1, 31, 31
99, 884, 2, 51, 59
99, 896, 1, 51, 51
99, 871, 4, 94, 28
99, 875, 3, 94, 39
100, 889, 3, 8, 1
100, 857, 6, 8, 15
100, 893, 2, 57, 18
100, 882, 3, 57, 108
100, 895, 2, 88, 40
100, 856, 6, 88, 112
100, 879, 4, 103, 99
100, 867, 5, 103, 117
100, 877, 4, 161, 28
100, 906, 1, 161, 161
100, 907, 1, 161, 161
101, 891, 3, 12, 136
101, 909, 1, 12, 12
101, 852, 8, 52, 99
101, 892, 3, 52, 110
101, 845, 9, 61, 6
101, 876, 5, 61, 72
101, 903, 2, 154, 126
101, 904, 2, 154, 130
101, 883, 4, 159, 93
101, 899, 3, 159, 116
101, 898, 3, 168, 166
101, 908, 2, 168, 167
102, 858, 8, 24, 6
102, 897, 4, 24, 143
102, 911, 2, 31, 34
102, 920, 1, 31, 31
102, 863, 8, 34, 28
102, 873, 6, 34, 53
102, 901, 3, 94, 106
102, 915, 2, 94, 177
102, 886, 5, 181, 59
102, 917, 1, 181, 181
103, 880, 7, 83, 153
103, 931, 1, 83, 83
103, 925, 2, 119, 122
103, 934, 1, 119, 119
104, 914, 4, 32, 68
104, 913, 4, 32, 77
104, 930, 2, 85, 72
104, 932, 2, 85, 85
104, 938, 1, 85, 85
104, 918, 3, 104, 98
104, 941, 1, 104, 104
105, 928, 3, 44, 28
105, 905, 6, 44, 59
105, 939, 2, 44, 88
105, 910, 5, 78, 117
105, 900, 6, 78, 145
105, 916, 5, 101, 34
105, 936, 2, 101, 46
105, 942, 2, 116, 107
105, 950, 1, 116, 116
105, 923, 4, 157, 44
105, 952, 1, 157, 157
106, 912, 6, 11, 8
106, 954, 1, 11, 11
106, 948, 2, 15, 88
106, 940, 3, 15, 93
106, 927, 4, 44, 15
106, 958, 1, 44, 44
106, 924, 5, 178, 55
106, 962, 1, 178, 178
107, 955, 2, 8, 16
107, 946, 3, 8, 121
107, 162, 1, 41, 41
107, 964, 1, 41, 41
107, 960, 2, 55, 131
107, 933, 5, 55, 143
107, 959, 2, 68, 84
107, 953, 3, 68, 86
107, 949, 3, 77, 87
107, 966, 1, 77, 77
107, 937, 4, 84, 35
107, 929, 5, 84, 46
107, 919, 6, 183, 31
107, 935, 4, 183, 108
108, 943, 5, 34, 24
108, 922, 7, 34, 42
108, 963, 2, 68, 34
108, 974, 1, 68, 68
109, 957, 4, 12, 59
109, 951, 5, 12, 127
109, 976, 2, 106, 157
109, 985, 1, 106, 106
109, 881, 13, 122, 111
109, 956, 4, 122, 115
109, 979, 2, 122, 175
109, 926, 8, 157, 30
109, 969, 3, 157, 82
109, 961, 4, 157, 165
110, 972, 3, 72, 46
110, 986, 2, 72, 109
110, 968, 4, 87, 159
110, 993, 1, 87, 87
110, 977, 3, 129, 79
110, 998, 1, 129, 129
110, 921, 9, 144, 80
110, 965, 4, 144, 160
111, 989, 3, 104, 149
111, 970, 5, 104, 175
111, 991, 2, 121, 9
111, 997, 2, 121, 116
112, 973, 5, 115, 61
112, 1005, 2, 115, 115
112, 990, 3, 117, 4
112, 1012, 1, 117, 117
112, 984, 4, 168, 80
112, 971, 6, 168, 91
112, 1004, 2, 179, 95
112, 996, 3, 179, 179
112, 982, 4, 183, 153
112, 980, 1, 183, 183
113, 1008, 2, 4, 5
113, 902, 14, 4, 40
113, 1003, 3, 18, 143
113, 983, 5, 18, 162
113, 995, 4, 34, 46
113, 1010, 2, 34, 86
113, 945, 9, 155, 82
113, 1024, 1, 155, 155
