Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 77, 139, 0.6098265895953757, 0.004141713680504889,  0.07075471698113207, 0.0, 15.6
1, 69, 61, 0.596045197740113, 0.0016518083665994227,  0.0550314465408805, 0.16666666666666666, 12.666666666666666
2, 75, 82, 0.6063218390804598, 0.0024419347498083866,  0.0550314465408805, 0.0, 12.166666666666666
3, 78, 35, 0.6115942028985507, 0.0010805333760299065,  0.057547169811320756, 0.4, 13.0
4, 75, 29, 0.6080691642651297, 0.0008054029626311371,  0.06671159029649595, 0.0, 15.142857142857142
5, 98, 45, 0.6492307692307693, 0.0018557662585020993,  0.08760107816711592, 0.2857142857142857, 20.285714285714285
6, 86, 109, 0.6279761904761905, 0.004739619315726855,  0.009433962264150943, 0.0, 2.0
7, 98, 86, 0.6492307692307693, 0.00392946625790525,  0.04769392033542977, 0.0, 10.666666666666666
8, 64, 69, 0.5877437325905293, 0.0021084765369377154,  0.08962264150943396, 0.0, 19.0
9, 81, 44, 0.6187683284457478, 0.0015269240991174137,  0.03679245283018868, 0.0, 7.8
10, 84, 20, 0.6242603550295858, 0.0009783229392531347,  0.036163522012578615, 0.0, 7.666666666666667
11, 87, 181, 0.6279761904761905, 0.008491812257201676,  0.07783018867924528, 0.0, 17.5
12, 72, 48, 0.6028571428571429, 0.0014557129040580934,  0.09245283018867925, 0.0, 20.4
13, 89, 62, 0.6317365269461078, 0.0028624030882851664,  0.025157232704402514, 0.16666666666666666, 5.666666666666667
14, 72, 37, 0.6011396011396012, 0.0009347588127594602,  0.052830188679245285, 0.0, 11.4
15, 68, 37, 0.596045197740113, 0.001111077015000624,  0.08176100628930819, 0.2222222222222222, 18.77777777777778
16, 61, 144, 0.5828729281767956, 0.0036035190979912366,  0.08490566037735849, 0.25, 18.75
17, 70, 53, 0.5977337110481586, 0.0015827940075597384,  0.062264150943396226, 0.0, 13.8
18, 76, 150, 0.6063218390804598, 0.005776280390232708,  0.057547169811320756, 0.2, 13.2
19, 74, 57, 0.6045845272206304, 0.0021196006109446175,  0.07075471698113207, 0.0, 16.0
20, 98, 88, 0.6492307692307693, 0.004776816813267506,  0.13679245283018868, 0.0, 32.75
21, 82, 59, 0.6205882352941177, 0.0027045654604664323,  0.07264150943396226, 0.0, 18.0
22, 90, 84, 0.6355421686746988, 0.004177353699286061,  0.04245283018867924, 0.0, 9.0
23, 79, 51, 0.6151603498542274, 0.0018984967513557334,  0.054245283018867926, 0.0, 11.5
24, 58, 76, 0.5765027322404371, 0.0019492747801359586,  0.1320754716981132, 0.3333333333333333, 28.666666666666668
25, 75, 44, 0.6063218390804598, 0.0013046940474412763,  0.11477987421383647, 0.3333333333333333, 27.0
26, 92, 89, 0.6393939393939394, 0.006133218159942248,  0.06226415094339623, 0.0, 14.0
27, 101, 94, 0.65527950310559, 0.005289114881799736,  0.12617924528301885, 0.5, 32.75
28, 79, 43, 0.6133720930232558, 0.0013427098414606489,  0.05955188679245283, 0.0, 13.625
29, 98, 120, 0.6492307692307693, 0.005696505287361103,  0.057547169811320756, 0.0, 13.2
30, 77, 113, 0.6115942028985507, 0.004729392870202424,  0.04009433962264151, 0.0, 8.5
31, 93, 24, 0.6393939393939394, 0.0009330268626740958,  0.10220125786163521, 0.0, 21.666666666666668
32, 102, 69, 0.6573208722741433, 0.003031925160842168,  0, 0, 0
33, 80, 44, 0.6151603498542274, 0.0013489779704079473,  0.0669811320754717, 0.0, 15.4
34, 91, 32, 0.6374622356495468, 0.001125508823925813,  0.0990566037735849, 0.0, 26.0
35, 79, 114, 0.6133720930232558, 0.004895809749388679,  0.05188679245283019, 0.0, 11.0
36, 100, 84, 0.653250773993808, 0.004149458225371819,  0.0518867924528302, 0.0, 11.333333333333334
37, 72, 67, 0.6011396011396012, 0.001786619938939346,  0.057277628032345006, 0.0, 13.0
38, 100, 111, 0.653250773993808, 0.006843700628780313,  0.061320754716981125, 0.0, 13.833333333333334
39, 87, 78, 0.6279761904761905, 0.002965120180461005,  0.0784198113207547, 0.0, 17.375
40, 89, 151, 0.6336336336336337, 0.007599489674732854,  0.031446540880503145, 0.0, 6.666666666666667
41, 58, 153, 0.5780821917808219, 0.0041523076112947605,  0.031446540880503145, 0.2222222222222222, 6.888888888888889
42, 86, 80, 0.6279761904761905, 0.004093944007822631,  0.06184486373165618, 0.2222222222222222, 14.0
43, 89, 100, 0.6317365269461078, 0.004566494770913423,  0.11037735849056604, 0.0, 25.2
44, 96, 87, 0.647239263803681, 0.004140432688641276,  0.09366576819407009, 0.0, 21.428571428571427
45, 88, 121, 0.6298507462686567, 0.005233449029644138,  0.08018867924528301, 1.0, 19.0
46, 74, 54, 0.6045845272206304, 0.001969748903014128,  0.08962264150943396, 0.0, 19.0
47, 94, 76, 0.6413373860182371, 0.0037809840948725797,  0.05817610062893081, 0.0, 12.5
48, 87, 47, 0.6298507462686567, 0.0020257183982548108,  0.039308176100628936, 0.1111111111111111, 8.777777777777779
49, 101, 24, 0.65527950310559, 0.0015198687000257994,  0.07861635220125786, 0.0, 18.666666666666668
50, 66, 154, 0.5910364145658263, 0.005368912883005956,  0.12735849056603774, 0.3333333333333333, 30.0
51, 63, 80, 0.5828729281767956, 0.0019793146198897487,  0.10220125786163521, 0.3333333333333333, 23.333333333333332
52, 78, 38, 0.6133720930232558, 0.001961456430868129,  0.05011792452830189, 0.0, 10.75
53, 84, 57, 0.6242603550295858, 0.002193502135882457,  0.139622641509434, 0.0, 33.6
54, 73, 133, 0.6028571428571429, 0.004423928309544548,  0.07924528301886793, 0.0, 17.0
55, 63, 73, 0.5844875346260388, 0.0014873992371822163,  0.06266846361185983, 0.0, 14.0
56, 89, 141, 0.6317365269461078, 0.00663495812548083,  0.006289308176100628, 0.0, 1.3333333333333333
57, 87, 37, 0.6298507462686567, 0.0018376378931167564,  0.025943396226415096, 0.0, 6.0
58, 58, 48, 0.5765027322404371, 0.0016989237837180568,  0.04363207547169811, 0.0, 9.25
59, 74, 73, 0.6045845272206304, 0.0029567679189512596,  0.09433962264150943, 0.5, 22.0
60, 69, 117, 0.596045197740113, 0.0040489970619921765,  0.06792452830188679, 0.4, 15.0
61, 82, 138, 0.6187683284457478, 0.005206523356460734,  0.08557951482479785, 0.0, 19.428571428571427
62, 87, 36, 0.6279761904761905, 0.0011799431357582273,  0.05306603773584906, 0.0, 11.5
