Time of Death, Message ID, Age at Death, Place of Death, Place Before Death
1, 46, 1, 22, 22
1, 47, 1, 22, 22
1, 8, 2, 29, 40
1, 49, 1, 29, 29
1, 27, 2, 39, 113
1, 28, 1, 113, 113
1, 53, 1, 49, 49
1, 54, 1, 49, 49
1, 37, 2, 50, 182
1, 38, 1, 182, 182
1, 41, 2, 68, 202
1, 57, 1, 68, 68
1, 13, 2, 69, 69
1, 18, 2, 69, 84
1, 19, 1, 84, 84
1, 63, 1, 111, 111
1, 64, 1, 111, 111
1, 66, 1, 143, 143
1, 67, 1, 143, 143
1, 2, 2, 157, 13
1, 71, 1, 157, 157
1, 9, 2, 161, 45
1, 73, 1, 161, 161
1, 74, 1, 161, 161
1, 75, 1, 161, 161
1, 16, 2, 187, 83
1, 17, 1, 83, 83
1, 30, 2, 189, 129
1, 81, 1, 189, 189
2, 61, 2, 10, 91
2, 86, 1, 10, 10
2, 87, 1, 15, 15
2, 88, 1, 15, 15
2, 25, 3, 18, 199
2, 83, 2, 18, 208
2, 70, 2, 37, 153
2, 91, 1, 37, 37
2, 10, 3, 61, 31
2, 94, 1, 61, 61
2, 22, 3, 72, 70
2, 82, 2, 72, 207
2, 24, 3, 75, 1
2, 50, 2, 75, 33
2, 78, 2, 78, 175
2, 96, 1, 78, 78
2, 99, 1, 89, 89
2, 100, 1, 89, 89
2, 101, 1, 89, 89
2, 104, 1, 98, 98
2, 105, 1, 98, 98
2, 112, 1, 150, 150
2, 113, 1, 150, 150
2, 43, 2, 186, 6
2, 120, 1, 186, 186
2, 14, 3, 200, 200
2, 123, 1, 200, 200
2, 124, 1, 200, 200
2, 33, 3, 205, 28
2, 62, 2, 205, 102
2, 29, 3, 205, 103
2, 32, 3, 205, 117
2, 125, 1, 205, 205
3, 114, 2, 0, 152
3, 126, 1, 0, 0
3, 31, 4, 9, 71
3, 129, 1, 9, 9
3, 45, 3, 12, 118
3, 131, 1, 12, 12
3, 92, 2, 13, 49
3, 58, 3, 13, 50
3, 97, 2, 23, 79
3, 132, 1, 23, 23
3, 84, 2, 26, 1
3, 116, 2, 26, 165
3, 36, 4, 37, 129
3, 118, 2, 37, 179
3, 52, 3, 51, 144
3, 11, 4, 51, 199
3, 136, 1, 51, 51
3, 137, 1, 51, 51
3, 12, 4, 79, 58
3, 35, 4, 79, 67
3, 103, 2, 86, 97
3, 142, 1, 86, 86
3, 108, 2, 91, 130
3, 144, 1, 91, 91
3, 98, 2, 109, 81
3, 147, 1, 109, 109
3, 148, 1, 110, 110
3, 149, 1, 110, 110
3, 1, 4, 118, 120
3, 65, 3, 118, 153
3, 90, 2, 120, 34
3, 117, 2, 120, 167
3, 42, 3, 131, 29
3, 153, 1, 131, 131
3, 154, 1, 132, 132
3, 155, 1, 132, 132
3, 89, 2, 154, 24
3, 158, 1, 154, 154
3, 60, 3, 159, 115
3, 160, 1, 159, 159
3, 15, 4, 188, 19
3, 163, 1, 188, 188
3, 164, 1, 188, 188
3, 102, 2, 197, 95
3, 165, 1, 197, 197
4, 76, 4, 26, 29
4, 72, 4, 26, 174
4, 5, 5, 35, 63
4, 139, 2, 35, 70
4, 173, 1, 35, 35
4, 69, 4, 56, 183
4, 176, 1, 56, 56
4, 177, 1, 56, 56
4, 107, 3, 65, 87
4, 178, 1, 65, 65
4, 79, 4, 70, 16
4, 180, 1, 70, 70
4, 162, 2, 80, 168
4, 181, 1, 80, 80
4, 44, 4, 84, 24
4, 182, 1, 84, 84
4, 115, 3, 91, 45
4, 122, 3, 91, 57
4, 0, 5, 95, 163
4, 184, 1, 95, 95
4, 140, 2, 97, 74
4, 185, 1, 97, 97
4, 77, 4, 125, 7
4, 192, 1, 125, 125
4, 3, 5, 135, 69
4, 157, 2, 135, 146
4, 138, 2, 147, 55
4, 141, 2, 147, 80
4, 194, 1, 147, 147
4, 119, 3, 148, 61
4, 143, 2, 148, 88
4, 159, 2, 165, 158
4, 196, 1, 165, 165
4, 56, 4, 166, 199
4, 197, 1, 166, 166
4, 55, 4, 169, 103
4, 121, 3, 169, 137
4, 156, 2, 181, 139
4, 161, 2, 181, 161
4, 6, 5, 182, 121
4, 202, 1, 182, 182
4, 111, 3, 189, 49
4, 203, 1, 189, 189
5, 167, 3, 4, 15
5, 210, 1, 4, 4
5, 51, 5, 5, 178
5, 211, 1, 5, 5
5, 130, 3, 11, 79
5, 40, 6, 11, 159
5, 204, 2, 11, 191
5, 175, 2, 31, 44
5, 217, 1, 31, 31
5, 93, 4, 47, 50
5, 106, 4, 47, 104
5, 205, 2, 48, 192
5, 145, 3, 48, 205
5, 85, 4, 63, 154
5, 221, 1, 63, 63
5, 207, 2, 75, 203
5, 222, 1, 75, 75
5, 223, 1, 79, 79
5, 224, 1, 79, 79
5, 228, 1, 97, 97
5, 229, 1, 97, 97
5, 80, 5, 115, 37
5, 232, 1, 115, 115
5, 26, 6, 125, 86
5, 236, 1, 125, 125
5, 95, 4, 133, 106
5, 150, 3, 133, 108
5, 168, 2, 159, 14
5, 243, 1, 159, 159
5, 172, 2, 179, 34
5, 39, 6, 179, 208
5, 246, 1, 179, 179
5, 247, 1, 180, 180
5, 248, 1, 180, 180
5, 133, 3, 183, 4
5, 249, 1, 183, 183
5, 170, 2, 204, 20
5, 23, 6, 204, 63
6, 252, 1, 14, 14
6, 253, 1, 14, 14
6, 244, 2, 16, 167
6, 189, 3, 16, 203
6, 254, 1, 16, 16
6, 171, 3, 27, 37
6, 152, 4, 27, 61
6, 187, 3, 35, 164
6, 257, 1, 35, 35
6, 206, 3, 58, 69
6, 262, 1, 58, 58
6, 227, 2, 79, 90
6, 265, 1, 79, 79
6, 191, 3, 81, 134
6, 238, 2, 81, 135
6, 146, 4, 86, 181
6, 266, 1, 86, 86
6, 272, 1, 114, 114
6, 273, 1, 114, 114
6, 274, 1, 114, 114
6, 214, 2, 120, 21
6, 276, 1, 120, 120
6, 134, 4, 128, 0
6, 59, 6, 128, 19
6, 7, 7, 141, 6
6, 282, 1, 141, 141
6, 283, 1, 143, 143
6, 284, 1, 143, 143
6, 241, 2, 144, 154
6, 285, 1, 144, 144
6, 231, 2, 150, 106
6, 233, 2, 150, 117
6, 188, 3, 150, 196
6, 193, 3, 165, 60
6, 242, 2, 165, 156
6, 151, 4, 171, 108
6, 287, 1, 171, 171
6, 212, 2, 176, 9
6, 208, 3, 176, 73
6, 216, 2, 196, 28
6, 174, 3, 196, 45
7, 255, 2, 16, 19
7, 237, 3, 16, 42
7, 292, 2, 16, 193
7, 169, 4, 18, 1
7, 128, 5, 18, 2
7, 225, 3, 18, 198
7, 179, 4, 23, 136
7, 295, 1, 23, 23
7, 186, 4, 27, 46
7, 20, 8, 27, 100
7, 135, 5, 40, 68
7, 218, 3, 40, 186
7, 279, 2, 47, 129
7, 296, 1, 47, 47
7, 298, 1, 53, 53
7, 299, 1, 53, 53
7, 261, 2, 55, 55
7, 199, 4, 55, 180
7, 209, 4, 58, 84
7, 200, 4, 58, 102
7, 293, 2, 60, 206
7, 300, 1, 60, 60
7, 259, 2, 61, 40
7, 245, 3, 61, 103
7, 48, 7, 107, 151
7, 286, 2, 107, 161
7, 198, 4, 108, 13
7, 271, 2, 108, 111
7, 311, 1, 129, 129
7, 312, 1, 129, 129
7, 321, 1, 160, 160
7, 322, 1, 160, 160
7, 323, 1, 160, 160
7, 324, 1, 162, 162
7, 325, 1, 162, 162
7, 288, 2, 171, 173
7, 327, 1, 171, 171
7, 250, 3, 175, 88
7, 329, 1, 175, 175
7, 190, 4, 182, 210
7, 333, 1, 182, 182
7, 280, 2, 200, 130
7, 230, 3, 200, 154
8, 301, 2, 6, 72
8, 326, 2, 6, 167
8, 277, 3, 6, 199
8, 317, 2, 21, 145
8, 281, 3, 21, 168
8, 219, 4, 30, 80
8, 110, 7, 30, 92
8, 338, 1, 30, 30
8, 328, 2, 38, 172
8, 341, 1, 38, 38
8, 319, 2, 46, 155
8, 344, 1, 46, 46
8, 235, 4, 47, 19
8, 297, 2, 47, 49
8, 127, 6, 47, 57
8, 304, 2, 47, 85
8, 256, 3, 57, 8
8, 109, 7, 57, 118
8, 346, 1, 76, 76
8, 347, 1, 76, 76
8, 251, 4, 80, 157
8, 348, 1, 80, 80
8, 291, 3, 101, 75
8, 310, 2, 101, 122
8, 305, 2, 103, 88
8, 350, 1, 103, 103
8, 315, 2, 121, 137
8, 330, 2, 121, 178
8, 308, 2, 132, 112
8, 313, 2, 132, 131
8, 356, 1, 132, 132
8, 68, 8, 135, 65
8, 358, 1, 135, 135
8, 220, 4, 137, 208
8, 359, 1, 137, 137
8, 270, 3, 139, 111
8, 360, 1, 139, 139
8, 363, 1, 160, 160
8, 364, 1, 160, 160
8, 289, 3, 167, 198
8, 366, 1, 167, 167
8, 303, 2, 175, 83
8, 368, 1, 175, 175
8, 240, 4, 182, 9
8, 269, 3, 182, 37
8, 307, 2, 187, 105
8, 332, 2, 187, 181
9, 342, 2, 16, 39
9, 302, 3, 16, 68
9, 345, 2, 41, 61
9, 367, 2, 41, 174
9, 294, 3, 46, 74
9, 384, 1, 46, 46
9, 337, 2, 54, 25
9, 351, 2, 54, 115
9, 215, 5, 60, 143
9, 226, 5, 60, 206
9, 314, 3, 64, 26
9, 213, 5, 64, 87
9, 239, 5, 71, 190
9, 373, 2, 71, 195
9, 370, 2, 76, 186
9, 388, 1, 76, 76
9, 258, 4, 99, 102
9, 391, 1, 99, 99
9, 349, 2, 147, 89
9, 399, 1, 147, 147
9, 372, 2, 154, 194
9, 401, 1, 154, 154
9, 278, 4, 156, 145
9, 402, 1, 156, 156
9, 377, 2, 162, 209
9, 404, 1, 162, 162
9, 316, 3, 166, 50
9, 406, 1, 166, 166
9, 166, 7, 168, 100
9, 371, 2, 168, 191
9, 407, 1, 171, 171
9, 408, 1, 171, 171
9, 409, 1, 175, 175
9, 410, 1, 175, 175
9, 357, 2, 176, 133
9, 411, 1, 176, 176
9, 320, 3, 182, 35
9, 414, 1, 182, 182
10, 390, 2, 9, 92
10, 375, 3, 9, 112
10, 383, 2, 11, 39
10, 306, 4, 11, 113
10, 421, 1, 11, 11
10, 385, 2, 25, 59
10, 422, 1, 25, 25
10, 412, 2, 38, 178
10, 416, 2, 38, 194
10, 376, 3, 53, 49
10, 336, 3, 53, 51
10, 427, 1, 55, 55
10, 428, 1, 55, 55
10, 264, 5, 63, 43
10, 362, 3, 63, 208
10, 365, 3, 66, 94
10, 318, 4, 66, 134
10, 429, 1, 66, 66
10, 379, 2, 78, 5
10, 398, 2, 78, 146
10, 418, 2, 78, 200
10, 392, 2, 79, 100
10, 432, 1, 79, 79
10, 275, 5, 80, 150
10, 433, 1, 80, 80
10, 436, 1, 105, 105
10, 437, 1, 105, 105
10, 361, 3, 115, 44
10, 440, 1, 115, 115
10, 415, 2, 125, 185
10, 442, 1, 125, 125
10, 334, 4, 130, 109
10, 397, 2, 130, 136
10, 445, 1, 140, 140
10, 446, 1, 140, 140
10, 263, 5, 142, 83
10, 405, 2, 142, 164
10, 453, 1, 169, 169
10, 454, 1, 169, 169
10, 369, 3, 188, 45
10, 396, 2, 188, 123
10, 352, 3, 210, 139
10, 21, 11, 210, 142
10, 183, 7, 211, 183
10, 461, 1, 211, 211
11, 467, 1, 30, 30
11, 468, 1, 30, 30
11, 413, 3, 37, 36
11, 451, 2, 37, 157
11, 382, 3, 44, 199
11, 469, 1, 44, 44
11, 395, 3, 46, 45
11, 290, 6, 46, 67
11, 450, 2, 46, 147
11, 470, 1, 47, 47
11, 471, 1, 47, 47
11, 472, 1, 48, 48
11, 473, 1, 48, 48
11, 481, 1, 79, 79
11, 482, 1, 79, 79
11, 431, 2, 94, 74
11, 268, 6, 94, 116
11, 485, 1, 94, 94
11, 458, 2, 101, 192
11, 486, 1, 101, 101
11, 267, 6, 105, 114
11, 487, 1, 105, 105
11, 459, 2, 141, 195
11, 492, 1, 141, 141
11, 495, 1, 149, 149
11, 496, 1, 149, 149
11, 381, 3, 158, 126
11, 498, 1, 158, 158
11, 423, 2, 162, 30
11, 499, 1, 162, 162
11, 430, 2, 205, 68
11, 460, 2, 205, 204
12, 476, 2, 5, 56
12, 504, 1, 5, 5
12, 425, 3, 23, 132
12, 507, 1, 23, 23
12, 424, 3, 26, 52
12, 509, 1, 26, 26
12, 380, 4, 48, 6
12, 513, 1, 48, 48
12, 420, 3, 55, 119
12, 335, 6, 55, 194
12, 447, 3, 58, 116
12, 448, 3, 58, 173
12, 466, 2, 62, 29
12, 514, 1, 62, 62
12, 394, 4, 93, 122
12, 500, 2, 93, 168
12, 521, 1, 93, 93
12, 525, 1, 101, 101
12, 526, 1, 101, 101
12, 4, 13, 115, 143
12, 354, 5, 115, 169
12, 331, 6, 126, 202
12, 530, 1, 126, 126
12, 438, 3, 136, 107
12, 490, 2, 136, 130
12, 480, 2, 139, 72
12, 531, 1, 139, 139
12, 478, 2, 141, 64
12, 503, 2, 141, 191
12, 260, 7, 143, 211
12, 534, 1, 143, 143
12, 479, 2, 149, 71
12, 535, 1, 149, 149
12, 491, 2, 166, 131
12, 540, 1, 166, 166
12, 393, 4, 168, 73
12, 439, 3, 168, 128
12, 497, 2, 169, 156
12, 456, 3, 169, 159
12, 201, 9, 176, 27
12, 343, 5, 176, 76
12, 426, 3, 180, 39
12, 477, 2, 180, 57
12, 34, 13, 180, 145
12, 494, 2, 191, 144
12, 544, 1, 191, 191
12, 474, 2, 201, 49
12, 195, 9, 201, 54
12, 378, 4, 201, 59
13, 449, 4, 22, 15
13, 518, 2, 22, 78
13, 550, 1, 22, 22
13, 512, 2, 29, 42
13, 551, 1, 29, 29
13, 552, 1, 30, 30
13, 553, 1, 30, 30
13, 355, 6, 50, 148
13, 340, 6, 50, 163
13, 555, 1, 53, 53
13, 556, 1, 53, 53
13, 353, 6, 60, 129
13, 558, 1, 60, 60
13, 559, 1, 60, 60
13, 520, 2, 67, 91
13, 524, 2, 67, 97
13, 564, 1, 74, 74
13, 565, 1, 74, 74
13, 541, 2, 87, 167
13, 566, 1, 87, 87
13, 505, 2, 102, 7
13, 568, 1, 102, 102
13, 489, 3, 114, 11
13, 527, 2, 114, 119
13, 570, 1, 116, 116
13, 571, 1, 116, 116
13, 576, 1, 133, 133
13, 577, 1, 133, 133
13, 532, 2, 150, 140
13, 578, 1, 150, 150
13, 522, 2, 169, 94
13, 579, 1, 169, 169
13, 581, 1, 182, 182
13, 582, 1, 182, 182
13, 511, 2, 189, 41
13, 463, 3, 189, 47
13, 523, 2, 199, 95
13, 417, 5, 199, 102
14, 387, 6, 0, 151
14, 508, 3, 0, 156
14, 589, 1, 19, 19
14, 590, 1, 19, 19
14, 484, 4, 35, 48
14, 554, 2, 35, 51
14, 400, 6, 41, 32
14, 443, 5, 41, 42
14, 595, 1, 41, 41
14, 587, 2, 54, 204
14, 596, 1, 54, 54
14, 597, 1, 62, 62
14, 598, 1, 62, 62
14, 516, 3, 65, 174
14, 599, 1, 65, 65
14, 601, 1, 74, 74
14, 602, 1, 74, 74
14, 548, 2, 91, 12
14, 434, 5, 91, 208
14, 452, 5, 99, 119
14, 607, 1, 99, 99
14, 465, 4, 103, 123
14, 584, 2, 103, 195
14, 506, 3, 115, 142
14, 542, 3, 115, 185
14, 586, 2, 119, 197
14, 612, 1, 119, 119
14, 557, 2, 135, 57
14, 419, 6, 135, 171
14, 374, 7, 139, 68
14, 616, 1, 139, 139
14, 580, 2, 147, 173
14, 618, 1, 147, 147
14, 464, 4, 148, 210
14, 619, 1, 148, 148
14, 573, 2, 165, 126
14, 622, 1, 165, 165
14, 515, 3, 182, 209
14, 623, 1, 182, 182
14, 483, 4, 183, 61
14, 624, 1, 183, 183
14, 389, 6, 192, 20
14, 543, 3, 192, 108
14, 572, 2, 199, 118
14, 626, 1, 199, 199
14, 574, 2, 202, 128
14, 628, 1, 202, 202
14, 560, 2, 205, 65
14, 569, 2, 205, 110
14, 538, 3, 210, 54
14, 629, 1, 210, 210
15, 594, 2, 1, 39
15, 630, 1, 1, 1
15, 457, 6, 3, 90
15, 631, 1, 3, 3
15, 309, 9, 11, 97
15, 583, 3, 11, 167
15, 455, 6, 40, 20
15, 620, 2, 40, 149
15, 561, 3, 44, 125
15, 528, 4, 44, 180
15, 605, 2, 50, 87
15, 640, 1, 50, 50
15, 606, 2, 70, 92
15, 644, 1, 70, 70
15, 585, 3, 72, 38
15, 645, 1, 72, 72
15, 517, 4, 96, 73
15, 650, 1, 96, 96
15, 652, 1, 110, 110
15, 653, 1, 110, 110
15, 537, 4, 112, 9
15, 588, 2, 112, 12
15, 475, 5, 115, 206
15, 654, 1, 115, 115
15, 656, 1, 135, 135
15, 657, 1, 135, 135
15, 444, 6, 187, 26
15, 666, 1, 187, 187
15, 339, 8, 197, 138
15, 667, 1, 197, 197
15, 625, 2, 198, 186
15, 668, 1, 198, 198
15, 502, 5, 203, 70
15, 493, 5, 203, 77
15, 549, 3, 204, 130
15, 488, 5, 204, 132
15, 669, 1, 204, 204
15, 670, 1, 208, 208
15, 671, 1, 208, 208
16, 546, 4, 5, 20
16, 672, 1, 5, 5
16, 673, 1, 11, 11
16, 674, 1, 11, 11
16, 675, 1, 16, 16
16, 676, 1, 16, 16
16, 519, 5, 26, 98
16, 615, 3, 26, 125
16, 678, 1, 29, 29
16, 679, 1, 29, 29
16, 680, 1, 29, 29
16, 604, 3, 36, 53
16, 608, 3, 36, 103
16, 510, 5, 37, 34
16, 681, 1, 37, 37
16, 651, 2, 38, 105
16, 660, 2, 38, 145
16, 533, 5, 54, 16
16, 683, 1, 54, 54
16, 567, 4, 71, 100
16, 545, 5, 71, 133
16, 686, 1, 81, 81
16, 687, 1, 81, 81
16, 603, 3, 108, 169
16, 664, 2, 108, 177
16, 536, 5, 113, 77
16, 690, 1, 113, 113
16, 661, 2, 115, 164
16, 692, 1, 115, 115
16, 648, 2, 120, 91
16, 694, 1, 120, 120
16, 600, 3, 168, 35
16, 611, 3, 168, 92
16, 662, 2, 168, 170
16, 575, 4, 176, 158
16, 704, 1, 176, 176
16, 643, 2, 201, 60
16, 711, 1, 201, 201
17, 386, 9, 0, 190
17, 714, 1, 0, 0
17, 715, 1, 0, 0
17, 632, 3, 6, 138
17, 710, 2, 6, 199
17, 693, 2, 26, 117
17, 718, 1, 26, 26
17, 462, 7, 27, 106
17, 719, 1, 27, 27
17, 562, 5, 29, 181
17, 713, 2, 29, 204
17, 720, 1, 29, 29
17, 696, 2, 33, 130
17, 722, 1, 33, 33
17, 529, 6, 41, 78
17, 723, 1, 41, 41
17, 725, 1, 54, 54
17, 726, 1, 54, 54
17, 658, 3, 56, 118
17, 727, 1, 56, 56
17, 591, 4, 78, 43
17, 635, 3, 78, 96
17, 663, 3, 79, 92
17, 731, 1, 79, 79
17, 649, 3, 83, 85
17, 732, 1, 83, 83
17, 697, 2, 99, 141
17, 734, 1, 99, 99
17, 701, 2, 109, 153
17, 403, 9, 109, 164
17, 638, 3, 132, 41
17, 741, 1, 132, 132
17, 633, 3, 136, 128
17, 742, 1, 136, 136
17, 646, 3, 137, 150
17, 593, 4, 137, 171
17, 637, 3, 204, 144
17, 702, 2, 204, 158
17, 752, 1, 204, 204
17, 753, 1, 204, 204
18, 592, 5, 7, 152
18, 705, 3, 7, 181
18, 641, 4, 27, 38
18, 655, 4, 27, 122
18, 759, 1, 34, 34
18, 760, 1, 34, 34
18, 749, 2, 37, 169
18, 761, 1, 37, 37
18, 636, 4, 39, 35
18, 736, 2, 39, 105
18, 763, 1, 41, 41
18, 764, 1, 41, 41
18, 754, 2, 49, 206
18, 766, 1, 49, 49
18, 709, 3, 65, 23
18, 627, 5, 65, 72
18, 772, 1, 89, 89
18, 773, 1, 89, 89
18, 721, 2, 97, 31
18, 621, 5, 97, 90
18, 755, 2, 111, 211
18, 775, 1, 111, 111
18, 617, 5, 115, 117
18, 747, 2, 115, 162
18, 435, 9, 115, 175
18, 682, 3, 119, 2
18, 740, 2, 119, 124
18, 610, 5, 120, 150
18, 745, 2, 120, 157
18, 737, 2, 122, 110
18, 659, 4, 122, 127
18, 728, 2, 134, 66
18, 665, 4, 134, 151
18, 634, 4, 136, 49
18, 639, 4, 136, 189
18, 781, 1, 136, 136
18, 724, 2, 138, 47
18, 783, 1, 138, 138
18, 563, 6, 140, 95
18, 784, 1, 140, 140
18, 613, 5, 142, 135
18, 712, 3, 142, 156
18, 708, 3, 163, 20
18, 700, 3, 163, 61
18, 787, 1, 163, 163
18, 706, 3, 170, 11
18, 789, 1, 170, 170
18, 792, 1, 188, 188
18, 793, 1, 188, 188
18, 699, 3, 190, 131
18, 614, 5, 190, 173
18, 733, 2, 193, 92
18, 647, 4, 193, 112
18, 691, 3, 205, 18
18, 796, 1, 205, 205
18, 730, 2, 209, 77
18, 750, 2, 209, 172
18, 797, 1, 209, 209
19, 738, 3, 6, 125
19, 642, 5, 6, 162
19, 748, 3, 29, 175
19, 695, 4, 29, 200
19, 804, 1, 62, 62
19, 805, 1, 62, 62
19, 703, 4, 63, 71
19, 794, 2, 63, 196
19, 809, 1, 85, 85
19, 810, 1, 85, 85
19, 689, 4, 91, 104
19, 780, 2, 91, 135
19, 765, 2, 101, 48
19, 717, 3, 101, 157
19, 776, 2, 109, 117
19, 786, 2, 109, 161
19, 769, 2, 117, 54
19, 817, 1, 117, 117
19, 716, 3, 120, 154
19, 819, 1, 120, 120
19, 821, 1, 125, 125
19, 822, 1, 125, 125
19, 756, 2, 146, 15
19, 828, 1, 146, 146
19, 758, 2, 158, 24
19, 234, 15, 158, 95
19, 767, 2, 162, 51
19, 768, 2, 162, 52
19, 746, 3, 192, 43
19, 698, 4, 192, 108
19, 744, 3, 197, 184
19, 791, 2, 197, 186
20, 842, 1, 21, 21
20, 843, 1, 21, 21
20, 826, 2, 34, 139
20, 847, 1, 34, 34
20, 811, 2, 41, 86
20, 831, 2, 41, 154
20, 501, 10, 47, 45
20, 851, 1, 47, 47
20, 824, 2, 48, 132
20, 830, 2, 48, 149
20, 807, 2, 61, 78
20, 827, 2, 61, 143
20, 778, 3, 65, 75
20, 832, 2, 65, 163
20, 788, 3, 70, 123
20, 854, 1, 70, 70
20, 770, 3, 77, 147
20, 839, 2, 77, 202
20, 795, 3, 114, 67
20, 861, 1, 114, 114
20, 818, 2, 124, 119
20, 863, 1, 124, 124
20, 864, 1, 127, 127
20, 865, 1, 127, 127
20, 808, 2, 153, 82
20, 757, 3, 153, 170
20, 688, 5, 172, 113
20, 873, 1, 172, 172
20, 820, 2, 184, 124
20, 874, 1, 184, 184
20, 825, 2, 196, 136
20, 877, 1, 196, 196
20, 879, 1, 201, 201
20, 880, 1, 201, 201
20, 813, 2, 208, 100
20, 881, 1, 208, 208
21, 882, 1, 7, 7
21, 883, 1, 7, 7
21, 860, 2, 8, 96
21, 884, 1, 8, 8
21, 834, 3, 11, 57
21, 798, 3, 11, 126
21, 885, 1, 16, 16
21, 886, 1, 16, 16
21, 743, 5, 32, 68
21, 856, 2, 32, 80
21, 848, 2, 35, 42
21, 869, 2, 35, 143
21, 802, 3, 40, 37
21, 891, 1, 40, 40
21, 441, 12, 51, 39
21, 855, 2, 51, 72
21, 845, 2, 61, 31
21, 790, 4, 61, 108
21, 685, 6, 63, 16
21, 739, 5, 63, 211
21, 895, 1, 63, 63
21, 849, 2, 71, 45
21, 896, 1, 71, 71
21, 866, 2, 75, 129
21, 878, 2, 75, 200
21, 897, 1, 75, 75
21, 867, 2, 80, 133
21, 782, 4, 80, 138
21, 899, 1, 80, 80
21, 762, 4, 97, 19
21, 777, 4, 97, 130
21, 850, 2, 113, 46
21, 547, 9, 113, 122
21, 906, 1, 113, 113
21, 872, 2, 115, 168
21, 907, 1, 115, 115
21, 858, 2, 123, 86
21, 829, 3, 123, 113
21, 785, 4, 139, 210
21, 911, 1, 139, 139
21, 815, 3, 147, 81
21, 806, 3, 147, 111
21, 918, 1, 180, 180
21, 919, 1, 180, 180
21, 823, 3, 195, 24
21, 921, 1, 195, 195
21, 868, 2, 197, 140
21, 923, 1, 197, 197
22, 677, 7, 14, 41
22, 926, 1, 14, 14
22, 812, 4, 19, 122
22, 927, 1, 19, 19
22, 922, 2, 33, 196
22, 930, 1, 33, 33
22, 890, 2, 36, 38
22, 840, 3, 36, 54
22, 751, 6, 50, 34
22, 707, 7, 50, 181
22, 803, 4, 60, 68
22, 835, 4, 60, 108
22, 908, 2, 75, 121
22, 937, 1, 75, 75
22, 915, 2, 107, 162
22, 940, 1, 107, 107
22, 944, 1, 117, 117
22, 945, 1, 117, 117
22, 846, 3, 119, 157
22, 946, 1, 119, 119
22, 774, 5, 126, 158
22, 949, 1, 126, 126
22, 905, 2, 152, 107
22, 799, 4, 152, 142
22, 953, 1, 152, 152
22, 859, 3, 157, 179
22, 956, 1, 157, 157
22, 836, 4, 160, 73
22, 957, 1, 160, 160
22, 837, 4, 163, 169
22, 960, 1, 163, 163
22, 876, 3, 173, 208
22, 962, 1, 173, 173
22, 862, 3, 193, 26
22, 910, 2, 193, 137
22, 893, 2, 199, 57
22, 903, 2, 199, 94
23, 909, 3, 1, 201
23, 966, 1, 1, 1
23, 970, 1, 10, 10
23, 971, 1, 10, 10
23, 929, 2, 12, 29
23, 972, 1, 12, 12
23, 841, 4, 19, 6
23, 814, 5, 19, 58
23, 952, 2, 32, 140
23, 976, 1, 32, 32
23, 977, 1, 32, 32
23, 963, 2, 44, 187
23, 978, 1, 44, 44
23, 729, 7, 47, 101
23, 898, 3, 47, 110
23, 801, 5, 49, 93
23, 951, 2, 49, 137
23, 892, 3, 64, 183
23, 965, 2, 64, 209
23, 779, 6, 70, 100
23, 981, 1, 70, 70
23, 986, 1, 98, 98
23, 987, 1, 98, 98
23, 988, 1, 98, 98
23, 902, 3, 106, 123
23, 989, 1, 106, 106
23, 938, 2, 108, 81
23, 990, 1, 108, 108
23, 735, 7, 133, 125
23, 993, 1, 133, 133
23, 870, 4, 134, 188
23, 994, 1, 134, 134
23, 925, 2, 153, 10
23, 914, 3, 153, 87
23, 838, 5, 154, 61
23, 964, 2, 154, 203
23, 609, 10, 157, 37
23, 998, 1, 157, 157
23, 947, 2, 163, 120
23, 1001, 1, 163, 163
23, 1004, 1, 177, 177
23, 1005, 1, 177, 177
23, 871, 4, 203, 91
23, 1007, 1, 203, 203
24, 1011, 1, 24, 24
24, 1012, 1, 24, 24
24, 934, 3, 30, 62
24, 1015, 1, 30, 30
24, 1016, 1, 31, 31
24, 1017, 1, 31, 31
24, 980, 2, 40, 65
24, 1018, 1, 40, 40
24, 958, 3, 41, 42
24, 875, 5, 41, 114
24, 979, 2, 42, 63
24, 955, 3, 42, 113
24, 1019, 1, 42, 42
24, 1000, 2, 98, 160
24, 1034, 1, 98, 98
24, 1035, 1, 98, 98
24, 968, 2, 109, 8
24, 936, 3, 109, 194
24, 800, 6, 118, 79
24, 985, 2, 118, 92
24, 1006, 2, 118, 193
24, 969, 2, 120, 9
24, 983, 2, 120, 86
24, 912, 4, 126, 95
24, 833, 6, 126, 144
24, 920, 4, 142, 91
24, 1040, 1, 142, 142
24, 1002, 2, 148, 169
24, 1041, 1, 148, 148
24, 982, 2, 170, 82
24, 852, 5, 170, 168
24, 901, 4, 171, 15
24, 539, 13, 171, 156
24, 954, 3, 185, 111
24, 857, 5, 185, 182
24, 1047, 1, 192, 192
24, 1048, 1, 192, 192
24, 997, 2, 207, 150
24, 999, 2, 207, 158
25, 975, 3, 16, 8
25, 1036, 2, 16, 107
25, 913, 5, 19, 27
25, 887, 5, 19, 46
25, 889, 5, 41, 116
25, 1057, 1, 41, 41
25, 916, 5, 44, 199
25, 1058, 1, 44, 44
25, 932, 4, 48, 168
25, 1059, 1, 48, 48
25, 1010, 2, 57, 20
25, 1025, 2, 57, 51
