Node, InDeg, OutDeg, CloseCent, BetwnCent
58, 13, 7, 0.40197855795334286, 0.0016194109262581185
59, 16, 16, 0.43400200701461544, 0.0007895053325067094
60, 35, 41, 0.5098989097191418, 0.008092221093458743
61, 49, 85, 0.5201481340351044, 0.01611003153755674
62, 27, 26, 0.4917314901329491, 0.0018128678768530436
63, 25, 38, 0.45800654280082204, 0.007822819024850011
64, 12, 25, 0.3777718199744007, 0.00649304479398541
65, 10, 54, 0.4190667152752461, 0.0015271528816954004
66, 43, 12, 0.5321824096297469, 0.0035871626243902436
67, 36, 32, 0.4859599937698863, 0.003018409253592589
68, 15, 16, 0.39060180631315394, 0.0027856474965018817
69, 39, 19, 0.4976417243893547, 0.0019694301299124726
70, 21, 54, 0.45200645708727416, 0.0034657048536034085
71, 32, 50, 0.48143943568830594, 0.0044298287425999765
72, 31, 25, 0.4940786571502901, 0.0032282249792104953
73, 95, 45, 0.6292369524193664, 0.014493744979638496
74, 47, 39, 0.5267657947734646, 0.006183008303149723
75, 60, 45, 0.5565025735106762, 0.008164753348192591
76, 21, 30, 0.4277251184834123, 0.004852437759407427
77, 21, 4, 0.47700220586629394, 0.00014447227096022692
78, 48, 13, 0.53493270632034, 0.0014770651106994703
79, 12, 5, 0.4099385293979635, 0.00021233393843670252
80, 32, 40, 0.49884086107463027, 0.0032201356189176977
81, 43, 21, 0.5136946832406243, 0.008289989855753618
82, 67, 21, 0.5766544772868288, 0.00464839241686737
83, 15, 5, 0.40276061740461394, 0.00025700187976505825
84, 27, 4, 0.4859599937698863, 0.0008859997269761809
85, 54, 27, 0.5405194708772103, 0.0038260732481434673
86, 14, 21, 0.4423481994572042, 0.0007705123030084765
87, 20, 67, 0.4414050263240332, 0.0036861734951127013
88, 19, 8, 0.4631296584921064, 0.00048134261261746565
89, 24, 18, 0.4500412116216773, 0.001218689373156678
90, 6, 49, 0.38767595008608907, 0.0023409480370595944
91, 21, 101, 0.45102169356420824, 0.010717827973407819
92, 20, 5, 0.4549867194416957, 0.00019958033611558682
93, 53, 49, 0.5405194708772103, 0.008967495213856109
94, 51, 64, 0.5240986261923332, 0.00770919502035086
95, 20, 17, 0.46209588693297227, 0.002397954252059656
96, 39, 12, 0.5201481340351044, 0.0009914167359977566
97, 20, 38, 0.46106672014693, 0.0015238708228145729
98, 83, 21, 0.6088792863116811, 0.01078160872781295
99, 35, 27, 0.5049242862096868, 0.0049321821518036315
100, 22, 15, 0.4277251184834123, 0.003169507668465288
101, 55, 74, 0.5520505529225909, 0.02448132658234593
102, 15, 45, 0.445202058808541, 0.005803921428577036
103, 22, 41, 0.48032240683520083, 0.008133799102878378
104, 25, 31, 0.4792105494119712, 0.0020441549830112933
105, 5, 18, 0.3080639246219815, 0.00013090987481388235
106, 22, 53, 0.4652111401033069, 0.004894922163100336
107, 43, 32, 0.5240986261923332, 0.0038186133528535096
108, 27, 27, 0.48256167213513185, 0.0056801420710133185
109, 36, 57, 0.4859599937698863, 0.005713608772164272
110, 34, 30, 0.4917314901329491, 0.0019242065185976313
111, 38, 55, 0.4905662496350037, 0.0065607123009703925
112, 43, 26, 0.5254288257511969, 0.002143532010916337
113, 22, 43, 0.4471251778530703, 0.003211817084902238
114, 22, 45, 0.46416806579814257, 0.0016824681755679572
115, 93, 28, 0.6311553577621084, 0.014323005701645177
116, 25, 7, 0.4652111401033069, 0.00019499968895698503
117, 36, 12, 0.5149725307113721, 0.0030930940619426544
118, 53, 41, 0.5565025735106762, 0.016280830798279806
119, 50, 71, 0.5476691993279671, 0.025374985901407177
120, 53, 95, 0.5240986261923332, 0.014096685595131896
121, 53, 20, 0.5433568434277468, 0.0027064839211232592
122, 13, 6, 0.4115685036699236, 0.000260497641113597
123, 43, 16, 0.5240986261923332, 0.019513716676475185
124, 17, 31, 0.41321149170852606, 0.006077650015294374
125, 32, 49, 0.49884086107463027, 0.016955599557423803
126, 60, 43, 0.5656255665190479, 0.012455203013498678
127, 54, 34, 0.5433568434277468, 0.006597194542819991
128, 45, 41, 0.5111579193727693, 0.0034308800008032866
129, 15, 16, 0.43674885516027756, 0.0005605472461722715
130, 50, 49, 0.537711577522004, 0.008054092019566167
131, 24, 37, 0.4792105494119712, 0.0021436928649538065
132, 35, 53, 0.48256167213513185, 0.0071492861670940855
133, 18, 74, 0.4559888928325365, 0.008828874415184717
134, 49, 72, 0.5433568434277468, 0.028025991185712362
135, 32, 8, 0.48143943568830594, 0.000560593522696175
136, 16, 1, 0.40190476190476193, 0.0
137, 61, 24, 0.5671752256054016, 0.011784333003304125
138, 72, 7, 0.5847993145366429, 0.0033138973253825183
139, 16, 23, 0.4059195242077874, 0.0031562956330275353
140, 19, 41, 0.4385994859024821, 0.006524655558575434
141, 23, 63, 0.48032240683520083, 0.004750153716617171
142, 42, 67, 0.49884086107463027, 0.006395549866872568
143, 28, 34, 0.5000457906907526, 0.005949690816214896
144, 41, 31, 0.530817839348645, 0.003917857088239096
145, 10, 10, 0.4123883612469553, 0.00021944458711825523
146, 9, 11, 0.3826598102513338, 0.00025034526220123817
147, 8, 1, 0.36667498129209275, 2.3190609765401735e-05
148, 37, 65, 0.5124231617474544, 0.012427292442538884
149, 56, 34, 0.5520505529225909, 0.005712191627622796
150, 32, 1, 0.508646086845139, 0.0001115032458961971
151, 0, 64, 0.0, 0.0
152, 32, 49, 0.5024731974416785, 0.006443629751246665
153, 54, 60, 0.5535266239197101, 0.01514731096747863
154, 27, 35, 0.4704976303317535, 0.006200503255316649
155, 37, 29, 0.5012565553171224, 0.0022298838264440484
156, 39, 51, 0.5036957599658676, 0.005610655218649235
157, 77, 46, 0.5815139251291337, 0.010303568938054026
158, 24, 26, 0.473727591180713, 0.004880868207938117
159, 71, 28, 0.5847993145366429, 0.01300144634688408
160, 40, 18, 0.5073994052597341, 0.0027419670692879483
161, 14, 1, 0.41486764999192693, 5.753747729684694e-05
162, 78, 18, 0.5965964188644713, 0.004042781397186676
163, 15, 2, 0.41075189949597535, 0.00031158937194437474
164, 28, 29, 0.48256167213513185, 0.0020115767266358697
165, 36, 33, 0.508646086845139, 0.0032808288702752047
166, 48, 24, 0.5254288257511969, 0.004529883065514652
167, 16, 10, 0.4224876680530032, 0.0020108779473442806
168, 20, 24, 0.46943074228111464, 0.00106525901116398
169, 25, 43, 0.48032240683520083, 0.0032917164356858304
170, 47, 62, 0.5335540137782772, 0.01095514540169911
171, 12, 25, 0.39888045731401073, 0.0009627630561336633
172, 13, 22, 0.381250381852618, 0.0010536310131345626
173, 19, 28, 0.4059195242077874, 0.0028149485492702823
174, 19, 29, 0.43953069500206277, 0.003500068535778331
175, 40, 46, 0.5188445046264952, 0.005619497741119962
176, 26, 46, 0.473727591180713, 0.0017304516025153124
177, 22, 27, 0.45800654280082204, 0.001036563270064464
178, 15, 28, 0.43674885516027756, 0.0006575846488574194
179, 34, 48, 0.4894065185483961, 0.002375570216115645
180, 25, 31, 0.473727591180713, 0.0017529973884226697
181, 38, 34, 0.495260663507109, 0.002107518240003743
182, 27, 105, 0.4976417243893547, 0.01649050669081903
183, 29, 70, 0.48032240683520083, 0.007861269946814414
184, 41, 50, 0.5024731974416785, 0.007531540164170311
185, 27, 18, 0.4929022793951704, 0.0015744181904960898
186, 15, 16, 0.45299553029753076, 0.003188033824821212
187, 17, 37, 0.3920813586097946, 0.00391462701223716
188, 52, 50, 0.5188445046264952, 0.005992704281272415
189, 33, 39, 0.4929022793951704, 0.0024020115653349684
190, 43, 31, 0.5227751448130595, 0.014562849708304106
191, 9, 39, 0.4059195242077874, 0.0013196777805370478
192, 44, 44, 0.5136946832406243, 0.0033106878776731903
193, 45, 65, 0.530817839348645, 0.013992336918401606
194, 19, 3, 0.4559888928325365, 0.00045960725394455295
195, 44, 24, 0.5267657947734646, 0.004226185731190374
196, 11, 10, 0.37985129788251665, 0.00041185442240880977
197, 19, 9, 0.4224876680530032, 0.0003988071763075671
198, 31, 9, 0.48482191415918396, 0.0009587570412326387
199, 31, 36, 0.4715693789202086, 0.0023340388753067005
200, 35, 60, 0.48143943568830594, 0.004238560636350084
201, 23, 53, 0.4414050263240332, 0.002577390064980149
202, 38, 38, 0.4859599937698863, 0.0028150514634179913
203, 20, 16, 0.44424668958363, 0.0004549729173816613
204, 23, 18, 0.45200645708727416, 0.0015959290820913802
205, 66, 74, 0.5656255665190479, 0.020063798442229348
206, 26, 7, 0.48482191415918396, 0.0004760173858711172
207, 39, 33, 0.5049242862096868, 0.00307637482233326
208, 32, 20, 0.48143943568830594, 0.0015856105557959241
209, 22, 20, 0.46943074228111464, 0.0012506803610979349
210, 67, 26, 0.5782652439831608, 0.006654101219548798
211, 15, 15, 0.4051251611467154, 0.0012627564757466787
