Node, Influence, Redundancy, AvgDeathAge
0, 0.037676609105180524, 0.21428571428571427, 3.7142857142857144
1, 0.07387057387057387, 0.2222222222222222, 7.833333333333333
2, 0.07417582417582418, 0.4166666666666667, 7.75
3, 0.05337519623233909, 0.07142857142857142, 5.642857142857143
4, 0.06318681318681318, 0.0, 6.25
5, 0.09615384615384616, 0.16666666666666666, 9.916666666666666
6, 0.09752747252747253, 0.125, 10.0
7, 0.07016060862214707, 0.15384615384615385, 7.384615384615385
8, 0.05494505494505494, 0.0, 5.857142857142857
9, 0.05164835164835165, 0.1, 5.35
10, 0.0358974358974359, 0.0, 3.466666666666667
11, 0.08199492814877431, 0.15384615384615385, 8.307692307692308
12, 0.07592407592407592, 0.0, 7.454545454545454
13, 0.07967032967032966, 0.5, 8.5
14, 0.045787545787545784, 0.0, 4.166666666666667
15, 0.05906593406593407, 0.0, 6.0
16, 0.06279434850863422, 0.14285714285714285, 6.857142857142857
17, 0.06086221470836855, 0.07692307692307693, 5.615384615384615
18, 0.07912087912087912, 0.5, 8.2
19, 0.04945054945054945, 0.16666666666666666, 4.666666666666667
20, 0.06373626373626375, 0.2, 6.2
21, 0.040293040293040296, 0.0, 3.7777777777777777
22, 0.08021978021978021, 0.2, 9.4
23, 0.06410256410256411, 0.0, 5.916666666666667
24, 0.05714285714285714, 0.3, 5.7
25, 0.046703296703296704, 0.0, 4.25
26, 0.07032967032967033, 0.2, 7.4
27, 0.05494505494505496, 0.0, 5.230769230769231
28, 0.05036630036630036, 0.0, 4.666666666666667
29, 0.054945054945054944, 0.0, 5.3076923076923075
30, 0.08591408591408592, 0.2727272727272727, 8.636363636363637
31, 0.06868131868131869, 0.25, 7.375
32, 0.08291708291708291, 0.45454545454545453, 9.181818181818182
33, 0.05934065934065934, 0.4, 6.0
34, 0.062271062271062265, 0.26666666666666666, 6.6
35, 0.05263157894736843, 0.21052631578947367, 5.2105263157894735
36, 0.05402930402930403, 0.25, 5.416666666666667
37, 0.03907203907203907, 0.2222222222222222, 3.7777777777777777
38, 0.06373626373626373, 1.0, 6.8
39, 0.02747252747252747, 0.5, 3.0
40, 0.09890109890109891, 0.2, 10.6
41, 0.07221350078492936, 0.2857142857142857, 7.714285714285714
42, 0.04615384615384615, 0.2, 4.8
43, 0.04615384615384615, 0.0, 4.3
44, 0.027472527472527476, 0.0, 2.5
45, 0.06227106227106227, 0.16666666666666666, 6.0
46, 0.061224489795918366, 0.0, 6.285714285714286
47, 0.06072874493927125, 0.21052631578947367, 6.105263157894737
48, 0.04818258664412511, 0.5384615384615384, 5.538461538461538
49, 0.058608058608058615, 0.25, 6.25
50, 0.04595404595404595, 0.0, 4.363636363636363
51, 0.06868131868131869, 0.25, 6.75
52, 0.06300366300366302, 0.26666666666666666, 6.4
53, 0.04835164835164836, 0.0, 4.8
54, 0.08333333333333333, 0.3333333333333333, 8.833333333333334
55, 0.07472527472527471, 0.2, 7.5
56, 0.08333333333333333, 0.08333333333333333, 8.333333333333334
57, 0.08644688644688643, 0.3333333333333333, 8.533333333333333
58, 0.058608058608058615, 0.0, 5.666666666666667
59, 0.035164835164835165, 0.0, 3.8
60, 0.06677937447168217, 0.38461538461538464, 6.846153846153846
61, 0.07203907203907205, 0.0, 7.444444444444445
62, 0.054945054945054944, 0.125, 5.375
63, 0.05934065934065934, 0.0, 5.6
64, 0.034340659340659344, 0.125, 3.25
65, 0.05311355311355311, 0.0, 5.833333333333333
66, 0.05384615384615384, 0.1, 5.3
67, 0.07523245984784446, 0.15384615384615385, 7.923076923076923
68, 0.07269653423499577, 0.07692307692307693, 7.3076923076923075
69, 0.06868131868131867, 0.3333333333333333, 7.166666666666667
70, 0.06776556776556776, 0.0, 6.833333333333333
71, 0.061707523245984795, 0.23076923076923078, 6.230769230769231
72, 0.0673076923076923, 0.125, 6.25
73, 0.0588235294117647, 0.11764705882352941, 6.9411764705882355
74, 0.048182586644125114, 0.0, 4.384615384615385
75, 0.07354184277261201, 0.23076923076923078, 7.153846153846154
76, 0.06868131868131867, 0.0, 7.166666666666667
77, 0.07692307692307691, 0.38461538461538464, 8.76923076923077
78, 0.06593406593406594, 0.2, 7.066666666666666
79, 0.06043956043956045, 0.14285714285714285, 5.857142857142857
80, 0.0816326530612245, 0.35714285714285715, 8.928571428571429
81, 0.0706436420722135, 0.0, 7.142857142857143
82, 0.05714285714285714, 0.2, 5.4
83, 0.07992007992007989, 0.18181818181818182, 8.0
84, 0.08058608058608059, 0.2777777777777778, 8.5
85, 0.05886970172684459, 0.21428571428571427, 5.857142857142857
86, 0.05128205128205128, 0.0, 4.777777777777778
87, 0.059065934065934064, 0.25, 5.875
88, 0.07005494505494506, 0.125, 7.0
89, 0.06153846153846154, 0.1, 6.0
90, 0.06227106227106227, 0.13333333333333333, 6.066666666666666
