nan,nan,nan,2.217603911980440046e+00,nan,nan,nan,2.202561117578579530e+00,2.192553191489361897e+00,nan,2.156901688182720989e+00,nan,nan,nan,nan,2.194821208384710065e+00,2.231227651966626979e+00,nan,nan,nan,nan,2.177328843995510521e+00,nan,nan,nan,nan,nan,nan,nan,2.202824133504492909e+00,nan,nan,nan,nan,2.180438448566610621e+00,nan,nan,2.218026796589525063e+00,nan,2.196762141967621318e+00,nan,nan,2.207217694994179080e+00,nan,nan,2.266666666666666607e+00,nan,nan,2.194821208384710065e+00,nan,2.302101576182136622e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.293893129770992356e+00,2.218026796589525063e+00,nan,2.248436103663985719e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.210892236384704557e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.226348983882270538e+00,nan,nan,nan,nan,nan,nan,2.213802435723951412e+00,2.199494949494949392e+00,nan,2.215895610913404479e+00,nan,nan,nan,nan,2.202564102564102733e+00,2.232439335887611787e+00,nan,nan,nan,nan,2.190361445783132410e+00,nan,nan,nan,nan,nan,nan,nan,2.212651413189770988e+00,nan,nan,nan,nan,2.257675438596491446e+00,nan,nan,2.212365591397849496e+00,nan,2.198742138364779830e+00,nan,nan,2.212651413189770988e+00,nan,nan,nan,nan,nan,2.218533886583679227e+00,nan,2.271062271062270987e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.213925327951564270e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.081395348837209447e+00,nan,nan,2.076502732240437243e+00,nan,nan,nan,nan,2.098591549295774517e+00,nan,2.098591549295774517e+00,nan,nan,nan,nan,2.078504672897196315e+00,2.095890410958904049e+00,nan,nan,nan,nan,2.098591549295774517e+00,nan,nan,nan,nan,nan,nan,nan,2.098591549295774517e+00,nan,nan,nan,nan,2.095454545454545237e+00,nan,nan,2.098591549295774517e+00,nan,2.098591549295774517e+00,nan,nan,2.098591549295774517e+00,nan,nan,nan,nan,nan,2.098591549295774517e+00,nan,2.098591549295774517e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.073298429319371916e+00,nan,2.094594594594594739e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.098591549295774517e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.105386416861826593e+00,nan,nan,2.081081081081081141e+00,nan,nan,nan,2.088524590163934214e+00,nan,2.052941176470588047e+00,2.088524590163934214e+00,nan,nan,nan,nan,2.088524590163934214e+00,2.088524590163934214e+00,nan,nan,nan,nan,2.088524590163934214e+00,nan,nan,nan,nan,nan,nan,nan,2.088524590163934214e+00,nan,nan,nan,nan,2.084905660377358583e+00,nan,nan,2.088524590163934214e+00,nan,2.088524590163934214e+00,nan,nan,2.088524590163934214e+00,nan,2.088524590163934214e+00,2.123123123123122902e+00,nan,nan,2.088524590163934214e+00,nan,2.088524590163934214e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.072972972972972894e+00,2.088524590163934214e+00,2.088524590163934214e+00,nan,2.088524590163934214e+00,nan,2.088524590163934214e+00,nan,nan,nan,nan,nan,nan,nan,2.088524590163934214e+00,nan,nan,nan,nan,nan,nan,nan,2.088524590163934214e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.120626151012891203e+00,nan,nan,2.260306242638398189e+00,nan,nan,nan,2.185185185185185119e+00,2.159281437125748493e+00,nan,2.130841121495326895e+00,nan,nan,nan,nan,2.094562647754137252e+00,2.086956521739130377e+00,nan,nan,nan,nan,2.197321428571428648e+00,nan,nan,nan,nan,nan,nan,nan,2.115384615384615419e+00,nan,nan,nan,nan,2.168664383561643927e+00,nan,nan,2.110533159947984405e+00,nan,2.190697674418604635e+00,nan,nan,2.093023255813953654e+00,nan,2.095953757225433645e+00,2.167420814479637858e+00,nan,2.178787878787878718e+00,2.201787994891442946e+00,nan,2.105263157894736725e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.128913443830570795e+00,2.123188405797101552e+00,2.104808877928483479e+00,nan,2.135667396061269319e+00,nan,2.144465290806754076e+00,nan,nan,nan,nan,nan,nan,nan,2.141045958795562587e+00,nan,nan,nan,nan,nan,nan,nan,2.108571428571428541e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
