Node, Influence, Redundancy, AvgDeathAge
0, 0.08695652173913043, 0.0, 17.0
1, 0.016304347826086956, 0.0, 3.0
2, 0.06847826086956521, 0.6, 14.1
3, 0.050271739130434784, 0.0, 9.75
4, 0.021739130434782608, 0.5, 6.0
5, 0.0733695652173913, 0.16666666666666666, 15.166666666666666
6, 0.02717391304347826, 0.0, 5.333333333333333
7, 0.03894927536231884, 0.16666666666666666, 7.166666666666667
8, 0.04830917874396135, 1.2222222222222223, 9.88888888888889
9, 0.041304347826086954, 0.2, 8.2
10, 0.050724637681159424, 0.0, 11.333333333333334
11, 0.048913043478260865, 0.6, 10.0
12, 0.018115942028985508, 0.3333333333333333, 3.5
13, 0.06385869565217392, 0.25, 12.5
14, 0.03668478260869565, 0.0, 7.0
15, 0.04619565217391304, 0.0, 9.25
16, 0.06929347826086957, 0.0, 14.0
17, 0.034782608695652174, 0.2, 6.8
18, 0.04710144927536231, 0.16666666666666666, 9.166666666666666
19, 0.06366459627329192, 0.42857142857142855, 13.428571428571429
20, 0.07608695652173914, 0.5, 16.25
21, 0.016304347826086956, 4.333333333333333, 3.0
22, 0.06317934782608695, 0.125, 12.5
23, 0.06599378881987576, 30.571428571428573, 13.285714285714286
24, 0.03260869565217391, 0.0, 6.0
25, 0.049592391304347824, 0.625, 9.5
26, 0.07065217391304347, 0.2857142857142857, 14.0
27, 0.02717391304347826, 0.0, 5.0
28, 0.03260869565217391, 0.0, 6.0
29, 0.057065217391304345, 0.3333333333333333, 11.5
30, 0.03894927536231884, 0.0, 8.0
31, 0.04528985507246377, 0.0, 9.0
32, 0.034420289855072464, 4.666666666666667, 7.0
33, 0.005434782608695652, 47.4, 1.0
34, 0.04528985507246377, 0.3333333333333333, 9.333333333333334
35, 0.02717391304347826, 0.0, 5.0
36, 0.051086956521739134, 3.8, 10.0
37, 0.04673913043478261, 0.2, 8.8
38, 0.07155797101449275, 0.0, 14.833333333333334
39, 0.04528985507246377, 0.3333333333333333, 9.333333333333334
40, 0.03162055335968379, 0.0, 6.363636363636363
41, 0.005434782608695652, 18.2, 1.0
42, 0.07282608695652174, 0.2, 15.0
43, 0.043478260869565216, 0.0, 8.75
44, 0.04891304347826087, 0.0, 10.0
45, 0.05822981366459628, 0.2857142857142857, 11.714285714285714
46, 0.03804347826086957, 0.0, 7.0
47, 0.04551630434782608, 0.0, 8.875
48, 0.08152173913043477, 0.0, 16.666666666666668
49, 0.05124223602484472, 0.42857142857142855, 10.428571428571429
50, 0.07065217391304347, 9.333333333333334, 14.333333333333334
51, 0.021739130434782608, 0.0, 4.0
52, 0.021739130434782608, 0.25, 4.25
53, 0.07065217391304349, 0.0, 15.555555555555555
54, 0.01992753623188406, 0.0, 3.6666666666666665
55, 0.08913043478260871, 0.4, 19.2
56, 0.06657608695652174, 0.125, 13.375
57, 0.055124223602484465, 0.5714285714285714, 11.428571428571429
58, 0.0625, 0.16666666666666666, 11.833333333333334
59, 0.033385093167701864, 1.7142857142857142, 6.428571428571429
60, 0.052536231884057975, 0.3333333333333333, 10.333333333333334
61, 0.04891304347826088, 3.25, 10.0
62, 0.03668478260869565, 8.75, 6.75
63, 0.005434782608695652, 54.625, 1.0
64, 0.005434782608695652, 31.5, 1.0
65, 0.04710144927536233, 0.0, 9.333333333333334
66, 0.06884057971014491, 0.0, 14.166666666666666
67, 0.050271739130434784, 0.25, 10.25
68, 0.052795031055900624, 5.428571428571429, 10.857142857142858
69, 0.045289855072463775, 0.0, 8.666666666666666
70, 0.03985507246376812, 0.0, 7.333333333333333
71, 0.05543478260869565, 1.8, 10.8
72, 0.042391304347826085, 1.2, 8.4
73, 0.04076086956521739, 0.0, 7.75
74, 0.05217391304347826, 0.0, 10.0
75, 0.053260869565217396, 0.0, 10.4
76, 0.02562111801242236, 4.857142857142857, 4.714285714285714
77, 0.07142857142857142, 0.2857142857142857, 15.857142857142858
78, 0.043478260869565216, 0.3333333333333333, 9.0
79, 0.044384057971014496, 0.0, 8.5
80, 0.042572463768115944, 2.1666666666666665, 9.0
81, 0.03881987577639752, 0.0, 7.571428571428571
82, 0.0661231884057971, 0.0, 13.833333333333334
83, 0.04673913043478261, 0.0, 9.6
84, 0.053260869565217396, 0.3, 10.9
85, 0.06159420289855072, 1.0, 12.166666666666666
86, 0.08695652173913043, 0.0, 18.8
87, 0.030434782608695653, 4.2, 6.0
88, 0.02608695652173913, 1.2, 5.2
89, 0.021739130434782608, 0.0, 4.0
90, 0.04483695652173913, 1.0, 8.75
91, 0.023291925465838508, 7.571428571428571, 4.571428571428571
92, 0.03532608695652174, 0.0, 6.75
93, 0.06461352657004832, 13.777777777777779, 13.11111111111111
94, 0.025621118012422364, 0.2857142857142857, 5.0
95, 0.03140096618357488, 0.3333333333333333, 5.888888888888889
96, 0.03321256038647343, 0.1111111111111111, 6.444444444444445
97, 0.02921195652173913, 0.0, 5.625
98, 0.040760869565217385, 0.0, 7.75
99, 0.043478260869565216, 0.0, 8.0
100, 0.051630434782608696, 2.6666666666666665, 10.166666666666666
101, 0.06195652173913043, 0.2, 13.0
102, 0.09456521739130434, 0.0, 19.8
103, 0.051630434782608696, 0.375, 10.75
104, 0.03804347826086957, 2.6666666666666665, 7.333333333333333
105, 0.034161490683229816, 2.142857142857143, 6.428571428571429
106, 0.04619565217391304, 0.0, 8.75
107, 0.06288819875776398, 0.0, 12.571428571428571
108, 0.02309782608695652, 4.375, 4.5
109, 0.06702898550724638, 0.0, 14.0
110, 0.030434782608695653, 0.2, 6.2
111, 0.08635265700483093, 0.4444444444444444, 17.77777777777778
112, 0.06793478260869565, 0.0, 14.5
113, 0.07608695652173914, 0.5, 17.0
114, 0.07065217391304347, 0.5, 15.0
115, 0.05434782608695653, 0.14285714285714285, 11.0
116, 0.059239130434782614, 0.0, 12.0
117, 0.043478260869565216, 0.3333333333333333, 9.11111111111111
118, 0.0733695652173913, 0.0, 16.0
119, 0.03804347826086957, 0.0, 7.0
120, 0.059103260869565216, 1.125, 12.125
121, 0.06929347826086957, 0.0, 14.0
122, 0.09420289855072463, 0.0, 19.666666666666668
123, 0.06461352657004832, 2.4444444444444446, 13.555555555555555
124, 0.03442028985507246, 0.0, 7.5
125, 0.024456521739130436, 0.0, 4.5
126, 0.04076086956521739, 0.75, 8.25
127, 0.04483695652173913, 0.0, 8.5
128, 0.029891304347826088, 0.0, 5.75
129, 0.07246376811594202, 0.0, 16.666666666666668
130, 0.04673913043478261, 0.0, 9.2
131, 0.03804347826086956, 0.0, 7.25
132, 0.06159420289855072, 0.3333333333333333, 12.666666666666666
133, 0.03328804347826087, 0.0, 7.0
134, 0.08586956521739131, 0.4, 18.6
135, 0.08462732919254658, 0.2857142857142857, 18.142857142857142
136, 0.050543478260869565, 0.1, 9.9
137, 0.04891304347826087, 0.0, 10.5
138, 0.07453416149068323, 2.0, 14.857142857142858
139, 0.016304347826086956, 0.0, 3.0
140, 0.05842391304347826, 0.75, 12.75
141, 0.046739130434782616, 1.0, 10.0
142, 0.04891304347826087, 107.0, 9.25
143, 0.07336956521739131, 0.5, 15.5
144, 0.057971014492753624, 1.0, 10.833333333333334
145, 0.10652173913043476, 0.0, 22.8
146, 0.043478260869565216, 0.0, 8.4
147, 0.06793478260869565, 0.25, 13.0
148, 0.049689440993788817, 0.0, 9.571428571428571
149, 0.01992753623188406, 0.0, 3.6666666666666665
150, 0.005434782608695651, 31.2, 1.0
151, 0.016304347826086956, 1.5, 3.0
152, 0.021739130434782608, 0.0, 4.0
153, 0.035326086956521736, 0.16666666666666666, 7.0
154, 0.057971014492753624, 0.0, 12.0
155, 0.08831521739130435, 1.75, 17.5
156, 0.059782608695652176, 1.5, 11.25
157, 0.04891304347826088, 0.0, 10.222222222222221
158, 0.040372670807453416, 1.4285714285714286, 8.0
159, 0.04619565217391305, 0.3333333333333333, 9.166666666666666
160, 0.03668478260869565, 1.5, 7.0
161, 0.03940217391304348, 0.25, 8.25
162, 0.021739130434782608, 0.0, 4.0
163, 0.05016722408026755, 0.15384615384615385, 9.923076923076923
164, 0.06630434782608695, 0.0, 13.2
165, 0.03872282608695652, 2.125, 7.75
166, 0.06114130434782608, 0.0, 12.75
