5.000000000000000000e+00,8.000000000000000000e+00,2.266666666666666785e+01,nan,nan,2.000000000000000000e+00,9.285714285714286476e+00,1.150000000000000000e+01,nan,2.150000000000000000e+01,1.700000000000000000e+01,nan,1.280000000000000071e+01,9.000000000000000000e+00,6.500000000000000000e+00,nan,1.500000000000000000e+00,1.733333333333333215e+01,2.050000000000000000e+01,1.300000000000000000e+01,1.166666666666666607e+01,nan,nan,nan,2.975000000000000000e+01,nan,1.475000000000000000e+01,nan,1.033333333333333393e+01,6.000000000000000000e+00,1.533333333333333393e+01,9.599999999999999645e+00,nan,nan,5.666666666666666963e+00,7.500000000000000000e+00,nan,nan,nan,nan,6.250000000000000000e+00,nan,1.200000000000000000e+01,nan,6.000000000000000000e+00,2.780000000000000071e+01,nan,nan,nan,nan,nan,2.100000000000000000e+01,nan,nan,nan,nan,1.200000000000000000e+01,nan,nan,nan,1.500000000000000000e+01,6.333333333333333037e+00,nan,nan,nan,2.600000000000000000e+01,nan,nan,nan,3.300000000000000000e+01,nan,1.150000000000000000e+01,1.800000000000000000e+01,1.666666666666666785e+01,1.550000000000000000e+01,2.560000000000000142e+01,nan,nan,2.566666666666666785e+01,nan,nan,nan,3.200000000000000000e+01,nan,nan,nan,nan,nan,1.950000000000000000e+01,1.650000000000000000e+01,nan,4.500000000000000000e+00,nan,nan,1.233333333333333393e+01,nan,nan,2.000000000000000000e+00,1.185714285714285765e+01,nan,nan,7.000000000000000000e+00,1.233333333333333393e+01,nan,nan,nan,1.733333333333333215e+01,2.866666666666666785e+01,nan,1.575000000000000000e+01,nan,1.866666666666666785e+01,7.250000000000000000e+00,nan,nan,1.100000000000000000e+01,nan,nan,nan,9.000000000000000000e+00,1.660000000000000142e+01,nan,nan,7.200000000000000000e+01,nan,nan,2.550000000000000000e+01,1.000000000000000000e+01,1.533333333333333393e+01,nan,7.500000000000000000e+00,3.000000000000000000e+00,5.500000000000000000e+00,nan,8.800000000000000711e+00,1.500000000000000000e+01,nan,1.333333333333333393e+01,1.800000000000000000e+01,nan,nan,nan,1.933333333333333215e+01,7.400000000000000355e+00,nan,nan,nan,nan,nan,2.533333333333333215e+01,2.200000000000000000e+01,nan,nan,nan,3.500000000000000000e+01,7.000000000000000000e+00,2.080000000000000071e+01,2.200000000000000000e+01,6.000000000000000000e+00,8.333333333333333925e+00,1.600000000000000000e+01,nan,nan,nan,2.400000000000000000e+01,nan,1.125000000000000000e+01,nan,nan,9.000000000000000000e+00,2.800000000000000000e+01,nan,nan,nan,nan,1.059999999999999964e+01,1.000000000000000000e+00,nan,nan,1.350000000000000000e+01,nan,nan,6.000000000000000000e+00,nan,nan,4.000000000000000000e+00,nan,nan,1.350000000000000000e+01,nan,2.266666666666666785e+01,nan,2.300000000000000000e+01,nan,nan,nan,nan,nan,nan,4.000000000000000000e+00,1.300000000000000000e+01,5.500000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,nan,1.000000000000000000e+01,nan,8.500000000000000000e+00,7.666666666666666963e+00,nan,1.450000000000000000e+01,nan,nan
3.350000000000000000e+01,8.666666666666666075e+00,nan,2.066666666666666785e+01,2.400000000000000000e+01,nan,2.100000000000000000e+01,4.500000000000000000e+00,nan,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000000e+01,1.939999999999999858e+01,nan,nan,nan,nan,nan,nan,nan,1.500000000000000000e+01,1.180000000000000071e+01,1.700000000000000000e+01,nan,nan,nan,1.975000000000000000e+01,2.000000000000000000e+00,nan,nan,nan,nan,7.500000000000000000e+00,nan,nan,nan,nan,7.400000000000000355e+00,nan,nan,nan,nan,nan,1.742857142857142705e+01,nan,nan,nan,nan,1.650000000000000000e+01,nan,nan,nan,nan,4.500000000000000000e+01,nan,1.300000000000000000e+01,nan,1.810000000000000142e+01,nan,nan,nan,4.200000000000000000e+01,nan,1.700000000000000000e+01,3.000000000000000000e+00,1.166666666666666607e+01,nan,1.366666666666666607e+01,nan,nan,nan,nan,nan,nan,1.583333333333333393e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.475000000000000000e+01,nan,2.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.125000000000000000e+01,2.266666666666666785e+01,nan,nan,nan,nan,nan,nan,nan,2.666666666666666785e+01,nan,nan,nan,nan,1.875000000000000000e+01,nan,nan,nan,1.000000000000000000e+01,1.466666666666666607e+01,nan,nan,nan,nan,nan,6.500000000000000000e+00,nan,1.200000000000000000e+01,nan,nan,nan,nan,nan,2.133333333333333215e+01,nan,nan,nan,1.280000000000000071e+01,nan,nan,1.033333333333333393e+01,1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,7.666666666666666963e+00,nan,nan,nan,1.314285714285714235e+01,3.000000000000000000e+01,nan,1.750000000000000000e+01,nan,1.080000000000000071e+01,nan,nan,nan,nan,nan,nan,nan,2.250000000000000000e+01,nan,nan,1.511111111111111072e+01,nan,nan,nan,nan,nan,nan,7.000000000000000000e+00,nan,nan,1.100000000000000000e+01,nan,nan,nan,1.225000000000000000e+01,nan,4.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.500000000000000000e+00,nan,nan,nan,5.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+01,6.666666666666666963e+00,nan,nan,4.000000000000000000e+00,nan,nan,nan,nan,1.180000000000000071e+01,nan,nan
1.100000000000000000e+01,nan,1.500000000000000000e+01,nan,1.411111111111111072e+01,nan,8.000000000000000000e+00,1.166666666666666607e+01,nan,7.250000000000000000e+00,nan,nan,nan,5.000000000000000000e+00,nan,nan,nan,nan,8.250000000000000000e+00,nan,8.500000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,nan,nan,nan,nan,nan,2.250000000000000000e+01,nan,1.166666666666666607e+01,nan,8.500000000000000000e+00,nan,nan,nan,nan,nan,nan,2.800000000000000000e+01,3.183333333333333215e+01,nan,2.725000000000000000e+01,nan,nan,1.071428571428571352e+01,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,nan,nan,nan,nan,1.100000000000000000e+01,nan,nan,nan,7.666666666666666963e+00,6.833333333333333037e+00,6.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.033333333333333215e+01,nan,1.500000000000000000e+01,nan,nan,1.100000000000000000e+01,nan,1.580000000000000071e+01,nan,4.066666666666666430e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.955555555555555713e+01,nan,2.550000000000000000e+01,5.142857142857143238e+00,nan,1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.500000000000000000e+00,1.487500000000000000e+01,1.400000000000000000e+01,4.599999999999999645e+00,nan,7.000000000000000000e+00,nan,nan,nan,1.119999999999999929e+01,1.133333333333333393e+01,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,2.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.300000000000000000e+01,nan,1.466666666666666607e+01,1.466666666666666607e+01,nan,nan,nan,nan,1.100000000000000000e+01,nan,nan,1.233333333333333393e+01,8.750000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000142e+01,nan,nan,4.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233333333333333393e+01,1.325000000000000000e+01,8.599999999999999645e+00,nan,1.000000000000000000e+01,nan,1.400000000000000000e+01,nan,nan,9.500000000000000000e+00,nan,nan,nan,nan,6.000000000000000000e+00,nan,nan,nan,2.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.014285714285714235e+01,nan,nan,nan,nan,nan,nan,nan,1.359999999999999964e+01,nan,nan
nan,4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.500000000000000000e+00,nan,nan,nan,7.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,2.150000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.575000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.750000000000000000e+01,nan,nan,nan,nan,nan,nan,9.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.650000000000000000e+01,5.700000000000000000e+01,nan,nan,nan,nan,nan,1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.825000000000000000e+01,9.599999999999999645e+00,nan,nan,nan,5.799999999999999822e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.250000000000000000e+01,nan,nan,1.219999999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,nan,1.750000000000000000e+01,1.800000000000000000e+01,nan,nan,1.519999999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.080000000000000071e+01,nan,nan,nan,4.500000000000000000e+00,nan,nan,nan,2.075000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,6.250000000000000000e+00,1.350000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,7.000000000000000000e+00,nan,nan
nan,1.219999999999999929e+01,9.666666666666666075e+00,nan,nan,nan,nan,nan,2.280000000000000071e+01,nan,nan,nan,nan,nan,nan,1.225000000000000000e+01,nan,nan,nan,nan,6.500000000000000000e+00,1.000000000000000000e+01,1.619999999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.966666666666666785e+01,nan,nan,1.200000000000000000e+01,nan,2.000000000000000000e+00,nan,nan,4.000000000000000000e+00,nan,nan,7.200000000000000178e+00,nan,nan,nan,3.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000000000000e+00,2.275000000000000000e+01,nan,1.200000000000000000e+01,nan,2.300000000000000000e+01,nan,nan,9.000000000000000000e+00,2.975000000000000000e+01,nan,nan,nan,nan,nan,7.000000000000000000e+00,1.371428571428571352e+01,2.500000000000000000e+01,nan,nan,nan,2.400000000000000000e+01,nan,nan,nan,nan,nan,8.500000000000000000e+00,nan,3.000000000000000000e+00,nan,1.266666666666666607e+01,1.216666666666666607e+01,2.950000000000000000e+01,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.300000000000000000e+01,1.283333333333333393e+01,2.150000000000000000e+01,nan,nan,nan,1.319999999999999929e+01,1.150000000000000000e+01,nan,nan,nan,nan,nan,1.200000000000000000e+01,nan,nan,1.450000000000000000e+01,nan,nan,nan,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,8.000000000000000000e+00,nan,nan,1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.650000000000000000e+01,1.825000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.600000000000000000e+01,7.500000000000000000e+00,1.283333333333333393e+01,3.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.816666666666666785e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+00,1.333333333333333393e+01,9.000000000000000000e+00,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,3.500000000000000000e+00,3.600000000000000000e+01,1.480000000000000071e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.625000000000000000e+01,nan,1.000000000000000000e+01,6.200000000000000178e+00,nan,nan,nan,nan,1.433333333333333393e+01,nan,nan,3.000000000000000000e+00,1.760000000000000142e+01,4.150000000000000000e+01,1.100000000000000000e+01,nan,5.200000000000000178e+00,nan,nan,nan,nan,nan,1.966666666666666785e+01,nan,1.300000000000000000e+01,nan,nan,1.559999999999999964e+01,nan,nan,1.700000000000000000e+01,nan,nan,7.250000000000000000e+00,9.199999999999999289e+00,2.783333333333333215e+01,nan,nan,9.500000000000000000e+00,nan,nan,nan,nan,nan,1.100000000000000000e+01,nan,nan,1.919999999999999929e+01,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,4.666666666666666963e+00,nan,nan,nan,nan,nan,2.933333333333333215e+01,nan,1.900000000000000000e+01,nan,nan,1.200000000000000000e+01,nan,nan,3.500000000000000000e+00,nan,2.333333333333333215e+01,6.666666666666666963e+00,nan,1.825000000000000000e+01,1.080000000000000071e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.225000000000000000e+01,nan,nan,nan,nan,1.566666666666666607e+01,1.325000000000000000e+01,1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.475000000000000000e+01,nan,nan,nan,nan,nan,nan,2.400000000000000000e+01,1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.350000000000000000e+01,nan,7.750000000000000000e+00,1.159999999999999964e+01,nan,nan,1.016666666666666607e+01,9.666666666666666075e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.166666666666666607e+01,nan,nan,nan,nan,nan,nan,1.019999999999999929e+01,1.050000000000000000e+01,nan,nan,1.500000000000000000e+01,nan,nan,nan,nan,nan,1.760000000000000142e+01,nan,nan,nan,nan,nan,nan,1.575000000000000000e+01,nan,nan,nan,2.266666666666666785e+01,nan,nan,nan
1.259999999999999964e+01,2.050000000000000000e+01,2.233333333333333215e+01,nan,nan,4.000000000000000000e+00,nan,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.500000000000000000e+00,1.233333333333333393e+01,1.233333333333333393e+01,nan,nan,nan,6.000000000000000000e+00,nan,nan,8.000000000000000000e+00,9.000000000000000000e+00,8.250000000000000000e+00,1.450000000000000000e+01,nan,1.150000000000000000e+01,nan,nan,nan,nan,nan,1.159999999999999964e+01,nan,4.600000000000000000e+01,nan,nan,2.085714285714285765e+01,1.725000000000000000e+01,1.450000000000000000e+01,1.800000000000000000e+01,nan,nan,1.800000000000000000e+01,1.450000000000000000e+01,1.140000000000000036e+01,8.500000000000000000e+00,nan,1.900000000000000000e+01,2.050000000000000000e+01,nan,nan,nan,2.700000000000000000e+01,1.200000000000000000e+01,nan,nan,1.839999999999999858e+01,nan,nan,nan,nan,nan,1.500000000000000000e+01,1.325000000000000000e+01,9.250000000000000000e+00,1.250000000000000000e+01,nan,nan,nan,nan,nan,1.250000000000000000e+01,nan,2.000000000000000000e+00,nan,nan,3.500000000000000000e+00,nan,nan,nan,nan,nan,1.766666666666666785e+01,nan,1.400000000000000000e+01,1.350000000000000000e+01,nan,nan,nan,6.000000000000000000e+00,nan,nan,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.680000000000000071e+01,1.750000000000000000e+01,1.425000000000000000e+01,nan,nan,8.666666666666666075e+00,1.033333333333333393e+01,1.366666666666666607e+01,nan,4.500000000000000000e+00,nan,1.500000000000000000e+01,1.175000000000000000e+01,nan,8.000000000000000000e+00,nan,nan,6.000000000000000000e+00,9.599999999999999645e+00,2.300000000000000000e+01,nan,1.071428571428571352e+01,nan,nan,nan,nan,1.150000000000000000e+01,nan,9.666666666666666075e+00,7.333333333333333037e+00,nan,nan,nan,nan,nan,7.500000000000000000e+00,nan,nan,nan,nan,6.500000000000000000e+00,nan,nan,nan,3.400000000000000000e+01,nan,1.025000000000000000e+01,7.400000000000000355e+00,nan,nan,nan,nan,nan,2.400000000000000000e+01,nan,2.200000000000000000e+01,nan,7.000000000000000000e+00,nan,1.475000000000000000e+01,1.333333333333333393e+01,1.960000000000000142e+01,nan,nan,nan,nan,nan,nan,7.000000000000000000e+00,3.500000000000000000e+00,nan,4.500000000000000000e+00,1.225000000000000000e+01,8.333333333333333925e+00,nan,nan,nan,1.466666666666666607e+01,nan,2.050000000000000000e+01,6.000000000000000000e+00,nan,nan,1.283333333333333393e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.500000000000000000e+00,nan,6.000000000000000000e+00,nan,1.550000000000000000e+01,2.700000000000000000e+01,nan,nan
1.050000000000000000e+01,2.150000000000000000e+01,1.333333333333333393e+01,nan,nan,9.000000000000000000e+00,2.150000000000000000e+01,9.750000000000000000e+00,nan,nan,nan,nan,9.571428571428571175e+00,1.000000000000000000e+01,nan,nan,4.333333333333333037e+00,nan,1.425000000000000000e+01,nan,5.500000000000000000e+00,nan,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,5.599999999999999645e+00,1.980000000000000071e+01,1.725000000000000000e+01,1.350000000000000000e+01,nan,1.150000000000000000e+01,nan,nan,nan,nan,nan,1.219999999999999929e+01,nan,2.000000000000000000e+01,nan,7.000000000000000000e+00,1.075000000000000000e+01,nan,1.150000000000000000e+01,nan,nan,nan,1.100000000000000000e+01,1.233333333333333393e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.219999999999999929e+01,nan,nan,nan,nan,nan,2.066666666666666785e+01,nan,nan,nan,nan,6.000000000000000000e+00,3.200000000000000000e+01,nan,7.799999999999999822e+00,nan,nan,5.000000000000000000e+01,nan,9.500000000000000000e+00,nan,1.233333333333333393e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.750000000000000000e+00,nan,nan,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,1.455555555555555536e+01,nan,nan,1.350000000000000000e+01,nan,nan,nan,nan,1.666666666666666785e+01,7.000000000000000000e+00,1.400000000000000000e+01,2.100000000000000000e+01,nan,1.100000000000000000e+01,1.500000000000000000e+01,nan,nan,nan,2.500000000000000000e+01,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,1.066666666666666607e+01,1.150000000000000000e+01,nan,nan,1.733333333333333215e+01,nan,7.333333333333333037e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,nan,nan,nan,2.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,2.475000000000000000e+01,nan,2.100000000000000000e+01,nan,nan,nan,nan,1.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.675000000000000000e+01,2.150000000000000000e+01,nan,nan,nan,nan,nan,1.300000000000000000e+01,nan,nan,1.325000000000000000e+01,1.075000000000000000e+01,nan,nan,3.000000000000000000e+00,1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.166666666666666607e+01,nan,nan,nan,nan,1.800000000000000000e+01,nan,nan
nan,nan,nan,nan,1.275000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.039999999999999858e+01,nan,nan,nan,nan,nan,nan,nan,5.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.557142857142857295e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.950000000000000000e+01,nan,nan,nan,nan,8.599999999999999645e+00,1.550000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.275000000000000000e+01,nan,nan,nan,nan,nan,nan,7.000000000000000000e+00,nan,5.000000000000000000e+00,nan,nan,nan,nan,nan,1.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.433333333333333393e+01,nan,nan,nan,nan,5.200000000000000178e+00,nan,nan,nan,nan,nan,nan,nan,nan,7.500000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,nan,9.000000000000000000e+00,nan,1.080000000000000071e+01,nan,nan,nan,nan,nan,nan,nan,1.140000000000000036e+01,nan,nan,2.100000000000000000e+01,nan,8.000000000000000000e+00,1.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,2.050000000000000000e+01,nan,nan,4.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.666666666666666519e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.100000000000000000e+01,5.000000000000000000e+00,1.414285714285714235e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.250000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000000000000e+01,nan
8.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000000000000000000e+00,nan,nan,nan,nan,nan,9.000000000000000000e+00,1.375000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.100000000000000000e+01,1.475000000000000000e+01,nan,nan,nan,nan,5.500000000000000000e+00,nan,nan,nan,nan,nan,nan,7.599999999999999645e+00,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.285714285714285765e+01,nan,nan,1.450000000000000000e+01,nan,nan,nan,nan,nan,nan,1.866666666666666785e+01,7.666666666666666963e+00,nan,nan,2.666666666666666519e+00,nan,nan,nan,nan,1.433333333333333393e+01,1.159999999999999964e+01,1.766666666666666785e+01,nan,nan,nan,nan,nan,nan,nan,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.000000000000000000e+01,2.300000000000000000e+01,nan,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.080000000000000071e+01,nan,nan,nan,nan,nan,nan,2.300000000000000000e+01,1.275000000000000000e+01,2.900000000000000000e+01,2.033333333333333215e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.850000000000000000e+01,nan,nan,nan,nan,nan,2.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.199999999999999289e+00,1.250000000000000000e+01,3.900000000000000000e+01,2.300000000000000000e+01,1.950000000000000000e+01,1.088888888888888928e+01,nan,nan,nan,1.933333333333333215e+01,nan,nan,3.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.440000000000000036e+01,1.266666666666666607e+01,1.300000000000000000e+01,1.559999999999999964e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
