Node, InDeg, OutDeg, CloseCent, BetwnCent,  Influence, Redundancy, AvgDeathAge
0, 14, 21, 0.42582627678360374, 0.0006600894360931457,  0.08695652173913043, 0.0, 17.0
1, 16, 21, 0.4392381280208826, 0.0007869762577420499,  0.016304347826086956, 0.0, 3.0
2, 8, 13, 0.3530584953079246, 7.47354685478684e-06,  0.06847826086956521, 0.6, 14.1
3, 8, 17, 0.3530584953079246, 0.00031795321159715884,  0.050271739130434784, 0.0, 9.75
4, 42, 36, 0.5025517320599288, 0.0047139533354935495,  0.021739130434782608, 0.5, 6.0
5, 0, 13, 0.0, 0.0,  0.0733695652173913, 0.16666666666666666, 15.166666666666666
6, 84, 72, 0.6244392790147623, 0.024246249594556984,  0.02717391304347826, 0.0, 5.333333333333333
7, 13, 17, 0.43467461500248383, 1.1072543919648433e-05,  0.03894927536231884, 0.16666666666666666, 7.166666666666667
8, 58, 51, 0.5451131165340596, 0.00691485529443424,  0.04830917874396135, 1.2222222222222223, 9.88888888888889
9, 57, 41, 0.5433432687531048, 0.003928769892711404,  0.041304347826086954, 0.2, 8.2
10, 30, 19, 0.4661552277881791, 0.00018453545040759896,  0.050724637681159424, 0.0, 11.333333333333334
11, 10, 20, 0.44745916250255685, 0.0003107142167213329,  0.048913043478260865, 0.6, 10.0
12, 28, 30, 0.4822758696713437, 0.0008920592259249881,  0.018115942028985508, 0.3333333333333333, 3.5
13, 8, 21, 0.4152598679304126, 0.00017641844562700997,  0.06385869565217392, 0.25, 12.5
14, 7, 8, 0.39562583162164605, 0.0,  0.03668478260869565, 0.0, 7.0
15, 70, 59, 0.5750849717386813, 0.017974898243512682,  0.04619565217391304, 0.0, 9.25
16, 24, 17, 0.47407854610752487, 0.00042259120032772706,  0.06929347826086957, 0.0, 14.0
17, 22, 15, 0.4754253601589667, 0.0005666339781649428,  0.034782608695652174, 0.2, 6.8
18, 42, 33, 0.5363773294101163, 0.014806649407584272,  0.04710144927536231, 0.16666666666666666, 9.166666666666666
19, 7, 8, 0.39562583162164605, 2.6929124566853596e-05,  0.06366459627329192, 0.42857142857142855, 13.428571428571429
20, 33, 13, 0.5149222362337116, 0.006836434900532547,  0.07608695652173914, 0.5, 16.25
21, 13, 26, 0.4687667416693453, 0.0015916647124235646,  0.016304347826086956, 4.333333333333333, 3.0
22, 1, 1, 0.3450509830432088, 0.0,  0.06317934782608695, 0.125, 12.5
23, 1, 1, 0.3450509830432088, 0.0,  0.06599378881987576, 30.571428571428573, 13.285714285714286
24, 79, 54, 0.61300266218299, 0.0162540785223247,  0.03260869565217391, 0.0, 6.0
