nan,nan,nan,3.097560975609756184e+00,nan,nan,nan,3.351351351351351315e+00,3.764705882352941124e+00,nan,3.727272727272727071e+00,nan,nan,nan,nan,3.852941176470588314e+00,3.052631578947368585e+00,nan,nan,nan,nan,2.812500000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.862068965517241548e+00,nan,nan,nan,nan,3.146341463414634276e+00,nan,nan,2.678571428571428381e+00,nan,4.416666666666666963e+00,nan,nan,2.694444444444444642e+00,nan,nan,3.054054054054053946e+00,nan,nan,3.233333333333333393e+00,nan,3.305555555555555358e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.448275862068965303e+00,3.696969696969696795e+00,nan,3.454545454545454586e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.355555555555555181e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.674418604651162656e+00,nan,nan,nan,nan,nan,nan,3.305555555555555358e+00,3.750000000000000000e+00,nan,3.375000000000000000e+00,nan,nan,nan,nan,3.600000000000000089e+00,4.075000000000000178e+00,nan,nan,nan,nan,4.186046511627907307e+00,nan,nan,nan,nan,nan,nan,nan,4.066666666666666430e+00,nan,nan,nan,nan,3.594594594594594739e+00,nan,nan,3.399999999999999911e+00,nan,3.580000000000000071e+00,nan,nan,2.894736842105263275e+00,nan,nan,nan,nan,nan,3.097560975609756184e+00,nan,4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.075000000000000178e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.148936170212766061e+00,nan,nan,3.553191489361702260e+00,nan,nan,nan,nan,3.899999999999999911e+00,nan,4.227272727272727515e+00,nan,nan,nan,nan,3.081081081081081141e+00,3.470588235294117752e+00,nan,nan,nan,nan,3.780487804878048586e+00,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+00,nan,nan,nan,nan,3.813953488372093137e+00,nan,nan,3.271186440677966267e+00,nan,4.000000000000000000e+00,nan,nan,3.358974358974359031e+00,nan,nan,nan,nan,nan,3.799999999999999822e+00,nan,3.941176470588235503e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.717391304347826164e+00,nan,3.779411764705882248e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.867924528301886600e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000178e+00,nan,nan,3.488888888888888928e+00,nan,nan,nan,4.055555555555555358e+00,nan,4.093750000000000000e+00,3.702127659574467877e+00,nan,nan,nan,nan,3.346938775510204245e+00,3.896551724137931050e+00,nan,nan,nan,nan,3.648648648648648685e+00,nan,nan,nan,nan,nan,nan,nan,3.406250000000000000e+00,nan,nan,nan,nan,3.238095238095238138e+00,nan,nan,4.261904761904761862e+00,nan,4.029411764705882248e+00,nan,nan,4.125000000000000000e+00,nan,3.884615384615384581e+00,3.972222222222222321e+00,nan,nan,4.210526315789473450e+00,nan,4.071428571428571175e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.823529411764706065e+00,3.113636363636363757e+00,3.428571428571428381e+00,nan,3.500000000000000000e+00,nan,3.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.448275862068965303e+00,nan,nan,nan,nan,nan,nan,nan,3.418604651162790553e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.750000000000000000e+00,nan,nan,3.366666666666666696e+00,nan,nan,nan,3.545454545454545414e+00,3.416666666666666519e+00,nan,3.578947368421052655e+00,nan,nan,nan,nan,2.950000000000000178e+00,2.473684210526315930e+00,nan,nan,nan,nan,2.888888888888888840e+00,nan,nan,nan,nan,nan,nan,nan,3.054054054054053946e+00,nan,nan,nan,nan,3.260869565217391131e+00,nan,nan,3.040000000000000036e+00,nan,3.700000000000000178e+00,nan,nan,3.515151515151515138e+00,nan,3.024999999999999911e+00,3.583333333333333481e+00,nan,3.406250000000000000e+00,3.458333333333333481e+00,nan,3.586206896551724199e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.468750000000000000e+00,3.863636363636363757e+00,3.416666666666666519e+00,nan,3.964285714285714413e+00,nan,3.782608695652173836e+00,nan,nan,nan,nan,nan,nan,nan,3.279999999999999805e+00,nan,nan,nan,nan,nan,nan,nan,3.560000000000000053e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
