, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
10, 30, 19, 0.4661552277881791, 0.00018453545040759896, 0.0329593685300207, 0.04154301163812034, 0.03513326307427397, 0.0344751481509967, 0.03303540042521745, 0.034335876654398204, 0.030684442948052122, 0.00623604104504199, 0.005102468146338329, 0.0031658002368070964, 0.03333333333333333, 0.0375, 0.0035599123713877814, 0.002732391255420853, 0.006033898437670486, 0.1452966314513558, 0.11924240017711821, 0.008710196804274973, 0.004736180397912784, 0.013426368607807729, 1.7149752787432235, 2.2109993005403554, 2.648706796656269, 2.153801661985965, 2.4819909629986383, 0.807941140190105, 2.1003831554781764, 1.146180016925659, 0.32874638962446856, 1.0702060068689794
11, 10, 20, 0.44745916250255685, 0.0003107142167213329, 0.10990485209235208, 0.1259265010351967, 0.12640250584689144, 0.1177940631729083, 0.1025599252628567, 0.04126219662605346, 0.06149613650523182, 0.022475699649599508, 0.01301001914234461, 0.008650158664305713, 0.02222222222222222, 0.0325, 0.0843598017995024, 0.07587655122259854, 0.0525140222151609, 0.07535922203472521, 0.1003431612019474, 0.08853348398874585, 0.05137930134016574, 0.03588224968742316, 2.4597673913391627, 2.3261636857603123, 5.403336208614317, 4.741751883721042, 3.5971022773043346, 0.8521570779752338, 0.8356154278423387, 4.497490222995419, 2.291388573355954, 0.718476359421514
12, 28, 30, 0.4822758696713437, 0.0008920592259249881, 0.07394365824392998, 0.09266379830917874, 0.05784331901533044, 0.056730038770703574, 0.045428748929816444, 0.0667235275672176, 0.11453262548259145, 0.018130868237701925, 0.015006103519138047, 0.006651218732403814, 0.1846590909090909, 0.325, 0.06879922911049705, 0.039944721710350496, 0.03543783392713169, 0.4237227522654638, 1.0003124511871277, 0.08033889098260769, 0.04045447163265693, 0.020492740686702798, 4.576266145913418, 4.15774048726268, 5.561718336111657, 4.862605655582147, 3.618158439993779, 8.484558583609324, 5.917365251803654, 3.7572566465561126, 4.548163045932374, 0.8436268050565772
13, 8, 21, 0.4152598679304126, 0.00017641844562700997, 0.07692061335403727, 0.11845302795031054, 0.07635172794188858, 0.07411798161804022, 0.06752285468574216, 0.03934623258584502, 0.09132986551125595, 0.013976815552741344, 0.008180365832970021, 0.005640191761549143, 0.05291666666666667, 0.5083928571428571, 0.05293055758456687, 0.03200860167171567, 0.03869512278079791, 0.11634703238348817, 2.063937586500471, 0.0563909526815788, 0.03248340425813423, 0.034501293488340586, 2.265047196893157, 3.5970942417328025, 3.9917373782284913, 4.0043663239386245, 3.273449793864993, 0.8406224480874, 5.5373147277235, 3.239136440367772, 2.9560956888434604, 1.6280013620593137
14, 7, 8, 0.39562583162164605, 0.0, 0.045933402346445835, 0.040698600915992214, 0.043853941446253014, 0.040349522194300505, 0.03855658195839022, 0.00499095647379494, 0.0075667646311401065, 0.0052028656121585375, 0.0031662737718799305, 0.0019160397052269621, 0.0, 0.0, 0.002631578947368421, 0.0016483516483516484, 0.0002840909090909091, 0.0, 0.0, 0.01147078669352809, 0.007184998258583528, 0.0012383235635058732, 1.988812856611176, 1.9635425740538885, 2.36503765778561, 2.095788989144627, 1.9766368223716104, 0.019479251583176403, 0.046626730885407246, 1.36878285110205, 0.541765627760535, 0.04891299084764514
15, 70, 59, 0.5750849717386813, 0.017974898243512682, 0.005434782608695651, 0.011141304347826087, 0.007740018644317434, 0.007853019475947583, 0.007557389443076791, 9.889445383256552e-19, 0.02487415157998754, 0.00742114871108274, 0.0034469516687693374, 0.0017283873801950892, 0.0, 0.0, 0.002631578947368421, 0.008928571428571428, 0.0029279919866921256, 0.0, 0.0, 0.01147078669352809, 0.03891874056732744, 0.006522648901252362, 1.0, 1.064367816091954, 1.2884128528490904, 2.1741609929680985, 1.8395387315091274, 0.0, 0.2805728055612388, 1.0206637953125388, 3.355684590489107, 0.9026420979578453
16, 24, 17, 0.47407854610752487, 0.00042259120032772706, 0.02098117236024845, 0.019671648550724643, 0.01618828273993315, 0.01962420338830293, 0.017096693908497596, 0.011727307328485781, 0.015057533549929912, 0.004777582535483807, 0.0036830313406583026, 0.0018993496375653228, 0.0, 0.0, 0.0011627906976744186, 0.000980392156862745, 0.0009074443705182229, 0.0, 0.0, 0.005068487143651945, 0.0042734303368045816, 0.002872808427834654, 1.5940154899425145, 1.576616060940914, 1.868059430268389, 2.157073821548738, 1.9121638088580692, 0.39937686484848833, 0.5835359037023324, 0.49224136639592153, 0.6369409470439982, 0.2732481555154702
17, 22, 15, 0.4754253601589667, 0.0005666339781649428, 0.02540922619047619, 0.0262795854507811, 0.025157270442999213, 0.02119292565070776, 0.018018468503739785, 0.02424720769287117, 0.026325843130646728, 0.007447691282645428, 0.004196444970512483, 0.003349067339950035, 0.014285714285714285, 0.01, 0.00650306353540975, 0.009101089252503724, 0.0024975804730697085, 0.06226998490772391, 0.04358898943540674, 0.010087580646795432, 0.013915570936213298, 0.0040297379997777895, 1.6442953773246252, 1.6831029006638443, 3.028662094908749, 2.421963422115979, 2.20402242688524, 0.9008790714226104, 0.7673827540860386, 2.367877184572686, 0.8805956307885867, 0.850418817053791
18, 42, 33, 0.5363773294101163, 0.014806649407584272, 0.04206349206349207, 0.02845496894409938, 0.023160959350712957, 0.020536162079819405, 0.01203253838037093, 0.04991719484723003, 0.040181455206352024, 0.011876159588721185, 0.0065037641142101435, 0.0029994634392954177, 0.07817460317460317, 0.05892857142857143, 0.06697314150925067, 0.06009308053438338, 0.027321253666752844, 0.1318338538804603, 0.10816149374966458, 0.05676239845864085, 0.03297976115175546, 0.016611627365299492, 8.137933813485478, 1.9616384162737721, 3.4498706711920364, 3.9153726609326256, 3.3882282961648826, 24.427677482971134, 2.421348831457686, 2.451094604850997, 2.3047987945271675, 1.9223690638921513
19, 7, 8, 0.39562583162164605, 2.6929124566853596e-05, 0.0444332298136646, 0.04023205659075225, 0.04300815583442599, 0.04128536411312082, 0.03917552326947387, 0.01179262919637561, 0.010736931748634323, 0.003786184123983682, 0.002691834453189094, 0.0025266617562527717, 0.01, 0.0, 0.0011904761904761904, 0.005004835589941972, 0.0014593848951312035, 0.04358898943540674, 0.0, 0.005189165408976993, 0.01607226365437878, 0.005284497788155685, 2.01175273124771, 1.9516210353252283, 2.2109623379410275, 2.3552812587957113, 2.1686716356186406, 0.18883544240400887, 0.07041696450603621, 0.8233958518194373, 1.1981668021582064, 0.4756632677984595
20, 33, 13, 0.5149222362337116, 0.006836434900532547, 0.058786339717046235, 0.05237534506556245, 0.03486436419156161, 0.028095910522773104, 0.023260240993627935, 0.0359478330606923, 0.04637115886550252, 0.009248301530600465, 0.007033369067843091, 0.004557588136907587, 0.043333333333333335, 0.0, 0.004483535405953673, 0.006694634493124763, 0.010662967029693248, 0.14948058216519106, 0.0, 0.011225295618472105, 0.01295818716660162, 0.01257243673539437, 3.80723751325473, 2.307966366433887, 3.0190655846161216, 3.550200391537883, 3.5006653790077813, 4.604166556123057, 0.7897125058268628, 0.49883796351624543, 0.8665353354103857, 1.0963389654760434
21, 13, 26, 0.4687667416693453, 0.0015916647124235646, 0.16193646480331264, 0.11666343167701865, 0.12110518439942256, 0.08218622937606197, 0.07323138507721667, 0.21883973432931836, 0.08746199280450587, 0.018492274808039097, 0.017755129120536034, 0.007008428665927556, 1.5129761904761905, 0.6404761904761904, 0.42104983439360516, 0.2017133267552736, 0.1724980747174633, 5.857127055485847, 1.9878882127738622, 0.26832799427180165, 0.09335783333797489, 0.04741075419261391, 11.63688149813162, 6.386814588139171, 12.387501628972974, 8.660055353074839, 6.602299498417274, 26.58519132227982, 6.529969734645679, 4.508051050605298, 3.08929231673215, 1.1381163786237658
22, 1, 1, 0.3450509830432088, 0.0, 0.026985636645962742, 0.01762584109730849, 0.010277090504001957, 0.011058375562103944, 0.01032460642428964, 0.0521350160024226, 0.03305804133972106, 0.002057554941032873, 0.0036660192075843373, 0.0017322081545066241, 0.21000000000000002, 0.0125, 0.0018181818181818182, 0.0011363636363636363, 0.0013736263736263735, 0.7522632517942107, 0.05448623679425841, 0.007925270806437588, 0.004953294254023493, 0.005987498548819607, 3.3922084461176865, 2.05703343837535, 1.9184336124645758, 2.1758147111731887, 2.2430060586888834, 5.236769810616567, 0.9214741293877952, 0.4951106847295338, 0.9626408563426069, 1.1016066315478148
23, 1, 1, 0.3450509830432088, 0.0, 0.010248770703933745, 0.020666623533471356, 0.011336493640121643, 0.011450320294891531, 0.009770116236336182, 0.000703820313760577, 0.03313256796953652, 0.004751495053976126, 0.003218214634058131, 0.0009058933842520527, 0.0, 0.04444444444444444, 0.007665030005455537, 0.005694521651730566, 0.0008108108108108109, 0.0, 0.19372884193514103, 0.0280885879403056, 0.012352548393418917, 0.0035342423866546006, 1.8857738095238095, 2.5369323047222867, 2.382964843192877, 3.2047672176902857, 1.9307434613923775, 0.12950293773194618, 2.4240622526820848, 2.115041785722907, 3.0468643584635844, 0.6499653028750391
24, 79, 54, 0.61300266218299, 0.0162540785223247, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 0.006146547575429781, 0.0055152416808355595, 9.889445383256552e-19, 1.097135458930219e-18, 1.9491530832281063e-18, 0.0018236229324315842, 0.00035071296454890644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.2365944292249276, 1.0116379310344827, 0.0, 0.0, 0.0, 0.8561261332599084, 0.05072856529120614
25, 1, 8, 0.36144649411653623, 0.0, 0.04769668737060041, 0.06676048136645964, 0.048100306814433266, 0.04849049885917026, 0.043154900885691835, 0.0029970463779646923, 0.05102933118858118, 0.006873204818217173, 0.007618067931477895, 0.0030650940126729937, 0.0, 0.0625, 0.005208333333333334, 0.001063950198075835, 0.0005494505494505495, 0.0, 0.2724311839712921, 0.022702598664274345, 0.0031920512726552855, 0.0023949994195278427, 1.9957600796416126, 2.5328381213610496, 2.3421916376123324, 2.4211914637743734, 2.3572583916325565, 0.01061093453135614, 1.6471744035053968, 0.7558296726954294, 0.48677671003635165, 0.5185985497053492
26, 20, 24, 0.4486587849221348, 7.715320226166434e-05, 0.09535261387163561, 0.08597049689440994, 0.11251353262978354, 0.10723705764282535, 0.09838063127409997, 0.05894639389223958, 0.04266076246012905, 0.017373505870929954, 0.011160704717734086, 0.009105118010356883, 0.04583333333333333, 0.016666666666666666, 0.13984337422379287, 0.11108471718530095, 0.06409802636902447, 0.16556930405254608, 0.05, 0.13250818101186043, 0.0526579245391412, 0.024644524025127526, 2.9650978059957565, 2.094462511767051, 9.132815342078196, 6.793679245620595, 4.801142984445903, 2.5726169392480043, 0.4732437009388223, 7.154209974057848, 2.834519351694001, 1.1571912518970846
27, 1, 5, 0.36144649411653623, 0.0, 0.03248517786561265, 0.037301695134575576, 0.03351318611454306, 0.03188279006200277, 0.029292991757544018, 0.01447656211090755, 0.01992857374115366, 0.007889208532132125, 0.003950007339916511, 0.0019064821742102798, 0.0, 0.007142857142857143, 0.010864825581395348, 0.0038473943327895213, 0.0002840909090909091, 0.0, 0.031134992453861955, 0.04076087480086147, 0.008754883923365637, 0.0012383235635058732, 3.675192706517511, 2.1825732655971004, 3.0851871017968437, 2.7102656980151316, 2.1965010266913527, 7.241652500723279, 0.7259048610761485, 3.9079216965364965, 1.296246663141147, 0.3778891381337947
28, 91, 69, 0.6339004802119556, 0.026865485125927673, 0.005434782608695651, 0.005163043478260869, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 9.301418398315408e-19, 0.0011844834085708352, 1.2718019604999309e-18, 1.1141463254296249e-18, 6.718555132733216e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.95, 1.0, 1.0, 1.0, 0.0, 0.21794494717703372, 0.0, 0.0, 0.0
29, 31, 14, 0.4879000780640125, 0.00036600175759641016, 0.01132548309178744, 0.025235399413388544, 0.018956391781858158, 0.016463339473217202, 0.01437246649400124, 0.010949292863458499, 0.019796452961655574, 0.005935962652458265, 0.003950997825231023, 0.0024921989707189104, 0.0, 0.016666666666666666, 0.012166603101957793, 0.02295765173777291, 0.0205107471748604, 0.0, 0.0726483157256779, 0.02503326531689257, 0.0185174688401086, 0.012842425193956456, 1.1951739165852069, 1.8419048125008852, 2.2259668803011072, 2.194884908383751, 2.343986993063425, 0.46397904236845217, 0.7655596019281012, 1.1961641504946974, 0.9622378917432064, 1.4799047387547741
30, 40, 32, 0.5025517320599288, 0.001480460115460797, 0.032155797101449286, 0.02581521739130435, 0.014073524360615325, 0.013093836730484929, 0.009198032814882984, 0.053615566239396166, 0.04962453874995482, 0.006595782569953071, 0.005811523023235106, 0.0028300420838688555, 0.8666666666666666, 0.025, 0.01705391699495473, 0.009629451261834454, 0.0033929678688864387, 3.701951437342803, 0.10897247358851682, 0.03401672197030106, 0.024519312530779568, 0.006343890435572066, 3.824046543902054, 1.4305320121049223, 3.53125890744129, 3.6536364291729315, 2.593264146089913, 9.570271338496854, 1.0384473872345936, 3.807939715306161, 3.6625333685242962, 1.5351974516570337
31, 71, 65, 0.5770680233653664, 0.016841000925849094, 0.005434782608695651, 0.005434782608695651, 0.007353956907267506, 0.005434782608695651, 0.005434782608695651, 9.301418398315408e-19, 9.301418398315408e-19, 0.005486158224303116, 1.3010426069826053e-18, 6.9928938926747035e-19, 0.0, 0.0, 0.021052631578947368, 0.0, 0.0, 0.0, 0.0, 0.09176629354822471, 0.0, 0.0, 1.0, 1.0, 1.7232347593267103, 1.0, 1.0, 0.0, 0.0, 2.8914171712038024, 0.0, 0.0
32, 3, 3, 0.37776462026175234, 0.0, 0.02609773982056591, 0.025459368530020704, 0.02549062177249491, 0.027046664688028445, 0.024113710832834666, 0.009219602245598292, 0.009168492126013571, 0.0043550030948402456, 0.0032236318526063534, 0.0019948511241363685, 0.007142857142857143, 0.0125, 0.022240497551689838, 0.019107865533212438, 0.013557379291254978, 0.031134992453861955, 0.054486236794258416, 0.02833069085320878, 0.015197231498530278, 0.011949729688305745, 2.2689420359370036, 2.2036098730691513, 2.4602548236841093, 2.6969207615190447, 2.5714299777983713, 0.3592064150140569, 0.351652364169601, 0.2674933585417898, 0.5613790480308812, 0.5397636464919944
33, 1, 0, 0.3632355355425784, 0.0, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 9.301418398315408e-19, 9.301418398315408e-19, 1.4642751435095293e-18, 1.3985787785349407e-18, 6.133173666733497e-19, 0.9524999999999999, 0.8768849206349207, 0.8857090469161555, 0.8688783926812709, 0.7824566746051981, 0.09083333333333334, 0.16699287214373193, 0.04562315914209101, 0.044642086584736486, 0.04308715505964861, 0.25, 0.45, 1.0, 1.0, 1.0, 0.4330127018922193, 0.49749371855331, 0.0, 0.0, 0.0
34, 46, 47, 0.518110609213487, 0.003054896957921929, 0.03029319789510007, 0.022445652173913044, 0.012352931245568749, 0.012802535479948664, 0.00952386996279976, 0.05426464211194369, 0.05602338303842373, 0.009317968364197873, 0.0079880358430951, 0.003059176508145863, 0.1686309523809524, 0.043333333333333335, 0.04187463028689738, 0.015707460707212302, 0.005372222218640024, 0.5901421476165077, 0.14948058216519106, 0.09758080310483316, 0.027330956498959384, 0.012104339478347005, 2.8535582656491174, 7.250345200006481, 4.5327898811091245, 5.2583914149715785, 3.2583083600459957, 4.960876940683933, 25.529457277047662, 6.610117162757939, 5.690941173341383, 2.142120710942056
35, 72, 58, 0.5731155026573844, 0.013153583165204184, 0.005434782608695651, 0.007647515527950311, 0.005767524401064773, 0.005434782608695651, 0.005518507638072855, 9.096966653664784e-19, 0.009645079184076802, 0.0014503878472295945, 1.6684036150605695e-18, 0.00036494894210020344, 0.0, 0.007142857142857143, 0.0, 0.0, 0.0, 0.0, 0.031134992453861955, 0.0, 0.0, 0.0, 1.0, 1.0534246575342465, 1.0423664122137404, 1.0, 1.0119834710743802, 0.0, 0.2328726832850496, 0.18467090944008197, 0.0, 0.05223473940606594
36, 11, 6, 0.42800441630679353, 0.0, 0.02994629917184265, 0.03311723602484472, 0.031580173403101305, 0.031206807337421795, 0.030089172179380414, 0.006621089752987584, 0.0206314360954705, 0.0032952669818121787, 0.0023543319789720756, 0.0012916799449709732, 0.0, 0.0375, 0.002127659574468085, 0.0005376344086021505, 0.0, 0.0, 0.1634587103827753, 0.009274253071363136, 0.002343494055667029, 0.0, 1.9350218996120154, 1.981377718093619, 2.05700626838319, 2.287945532594555, 1.961852530743774, 0.06099997574140414, 0.46604229009787035, 0.4181037199386164, 1.4320555027465596, 0.029621978932409327
37, 4, 5, 0.4052051495785866, 0.0, 0.037736154244306416, 0.038391239648033135, 0.03179007676248673, 0.029502381296734926, 0.02686495550539828, 0.02847197348730184, 0.041090508024328336, 0.004748665358124617, 0.0013707931972686152, 0.0010370038984112674, 0.04166666666666667, 0.0, 0.0011904761904761904, 0.0, 0.0, 0.18162078931419476, 0.0, 0.005189165408976993, 0.0, 0.0, 2.4186630238441453, 1.958196822001217, 2.052434609908791, 1.9892152372850447, 1.9573118882868143, 1.8189737884726143, 0.5552473705667095, 0.14330901752666014, 0.044774571596140414, 0.02429270060083816
38, 8, 16, 0.4572396906446893, 7.010852865726212e-05, 0.16749029503105592, 0.15092844202898553, 0.14290188255991726, 0.12767680351764196, 0.10980300086680442, 0.09699681472637442, 0.06480705838787577, 0.01732531232385887, 0.015274010584786694, 0.009119074099139346, 1.2301190476190476, 0.7480952380952381, 0.16973601155921064, 0.11030868156668075, 0.06447966905364863, 4.4680937584052804, 1.8218689710347031, 0.0958020692027213, 0.06760510054026504, 0.036303704730666776, 8.286458713099426, 6.215674049510751, 7.658446431877911, 6.123470316557891, 4.246365298955532, 18.149513718444542, 8.238561338583782, 4.100989629254434, 2.8542784419753082, 0.6853552313529991
39, 27, 17, 0.5071203841695644, 0.0004011421030833893, 0.027879248619737746, 0.032360248447204976, 0.027201797266726176, 0.02692990040208639, 0.022065547075815806, 0.021748981864212737, 0.029289310175041206, 0.008620552305770239, 0.007267466130080936, 0.003032412804742296, 0.07339285714285713, 0.12625, 0.045641261977455314, 0.037933833191914526, 0.01864564961851427, 0.1454824617734848, 0.439138005073576, 0.03510918273570423, 0.034542952532865025, 0.012126778708284455, 1.7303942477982435, 1.817044118967712, 3.4058666482683306, 4.254469198810382, 2.9626983137306766, 0.9107655264410269, 0.7004221762866787, 3.740867220536858, 4.0145375921334665, 0.8927170715182874
40, 53, 23, 0.5415848762975932, 0.0016410052237787194, 0.008883928571428572, 0.01862448240165632, 0.007711514709957181, 0.00849932389969637, 0.007892373848803258, 0.00861977203337552, 0.03153126022185856, 0.002953217019216103, 0.0024176248778441465, 0.001677867470066097, 0.0, 0.04, 0.0, 0.0005376344086021505, 0.002727272727272727, 0.0, 0.17435595774162696, 0.0, 0.002343494055667029, 0.011887906209656383, 1.1688297872340425, 1.5926237108045618, 1.2436572420634922, 1.614823369787939, 1.9621734094449752, 0.41383464751896815, 1.7438961747390729, 0.3138508139553163, 0.8526525292412307, 2.542353317363977
41, 2, 0, 0.3720170539842671, 0.0, 0.005163043478260869, 0.005163043478260869, 0.005434782608695651, 0.005434782608695651, 0.005434782608695651, 0.0011844834085708352, 0.0011844834085708352, 1.6110529248338215e-18, 1.438356721209042e-18, 8.228515941976643e-19, 0.929861111111111, 0.9375, 0.9461224269375956, 0.893885765264543, 0.8267144821509849, 0.218787474744187, 0.2218529918662356, 0.041317756375241564, 0.046554402475747714, 0.030622033768613107, 0.15, 0.05, 0.75, 1.0, 1.0, 0.3570714214271425, 0.21794494717703367, 0.4330127018922193, 0.0, 0.0
42, 30, 31, 0.5025517320599288, 0.001613230344975076, 0.10987553132254217, 0.10659337944664034, 0.12108856226598516, 0.10652898531573829, 0.10226812933233656, 0.07195662740176156, 0.062349989526724665, 0.02296764800193197, 0.011928486328862693, 0.007995591655923158, 0.13291666666666668, 0.0715909090909091, 0.15599444172343538, 0.06252347506059186, 0.04886892209896659, 0.3628252850891183, 0.2732263426127149, 0.14896859527752151, 0.029968464545453124, 0.022777374566422013, 2.7297799166089693, 3.2135954909046247, 7.4662443418790385, 5.537785860977966, 3.248461522050924, 1.3171499857160351, 3.418194152042128, 5.67936371180534, 4.064172359691508, 1.1467022538748142
