Time of Death, Message ID, Age at Death, Place of Death, Place Before Death
261, 2335, 3, 39, 63
261, 2332, 3, 50, 62
261, 2348, 2, 50, 81
261, 2301, 7, 53, 61
261, 2353, 1, 53, 53
261, 2346, 2, 63, 75
261, 2347, 2, 63, 78
262, 2352, 2, 7, 34
262, 2359, 1, 7, 7
262, 2349, 2, 16, 4
262, 2341, 3, 16, 59
262, 2316, 6, 42, 45
262, 2356, 2, 42, 84
262, 2319, 6, 44, 73
262, 2362, 1, 44, 44
262, 2345, 3, 65, 3
262, 2364, 1, 65, 65
263, 2361, 2, 10, 26
263, 2355, 3, 10, 61
263, 2363, 2, 37, 62
263, 2365, 2, 37, 77
264, 2367, 2, 3, 1
264, 2366, 3, 3, 8
264, 2354, 4, 3, 16
264, 2293, 11, 9, 81
264, 2377, 1, 9, 9
264, 2358, 3, 16, 15
264, 2372, 2, 16, 58
264, 2343, 5, 39, 29
264, 2342, 5, 39, 48
264, 2336, 6, 62, 39
264, 2370, 2, 62, 41
264, 2357, 4, 62, 73
265, 2371, 3, 15, 10
265, 2386, 1, 15, 15
265, 2378, 2, 42, 11
265, 2369, 3, 42, 63
265, 2360, 4, 44, 29
265, 2390, 1, 44, 44
265, 2380, 2, 65, 26
265, 2344, 6, 65, 48
266, 2382, 3, 9, 21
266, 2383, 3, 9, 81
266, 2368, 4, 15, 53
266, 2394, 1, 15, 15
266, 2375, 4, 21, 16
266, 2393, 2, 21, 68
266, 2381, 3, 29, 0
266, 2330, 9, 29, 8
266, 2376, 3, 29, 73
266, 2388, 2, 47, 23
266, 2384, 3, 47, 63
266, 2373, 4, 63, 50
266, 2392, 2, 63, 51
267, 2395, 2, 21, 18
267, 2402, 2, 21, 90
267, 2396, 2, 29, 31
267, 2389, 3, 29, 48
267, 2403, 1, 33, 33
267, 2404, 1, 33, 33
267, 2391, 3, 39, 59
267, 2399, 2, 39, 60
267, 2397, 2, 73, 43
267, 2374, 5, 73, 45
267, 2409, 1, 73, 73
267, 2410, 1, 73, 73
268, 2379, 5, 39, 42
268, 2415, 1, 39, 39
268, 2385, 4, 42, 3
268, 2401, 3, 42, 60
268, 2408, 2, 53, 58
268, 2417, 1, 53, 53
268, 2419, 1, 74, 74
268, 2420, 1, 74, 74
269, 2416, 2, 37, 51
269, 2418, 2, 37, 63
269, 2422, 1, 37, 37
269, 2423, 1, 37, 37
269, 2413, 2, 42, 18
269, 2414, 2, 42, 20
269, 2400, 4, 42, 61
269, 2387, 5, 61, 47
269, 2406, 3, 61, 73
270, 2421, 2, 10, 13
270, 2411, 4, 10, 39
270, 2430, 1, 10, 10
270, 2412, 3, 42, 29
270, 2428, 2, 42, 76
270, 2424, 2, 59, 44
270, 2427, 2, 59, 50
270, 2429, 2, 65, 79
270, 2407, 4, 65, 81
270, 2435, 1, 81, 81
270, 2436, 1, 81, 81
271, 2432, 2, 10, 14
271, 2439, 1, 10, 10
271, 2441, 1, 20, 20
271, 2442, 1, 20, 20
272, 2443, 2, 8, 24
272, 2447, 2, 8, 90
272, 2448, 1, 8, 8
272, 2440, 2, 37, 13
272, 2438, 3, 37, 47
272, 2425, 4, 39, 45
272, 2405, 6, 39, 63
272, 2444, 2, 61, 31
272, 2453, 1, 61, 61
273, 2460, 1, 19, 19
273, 2461, 1, 19, 19
273, 2445, 3, 39, 45
273, 2434, 4, 39, 63
273, 2446, 3, 44, 60
273, 2462, 1, 44, 44
273, 2437, 4, 50, 81
273, 2455, 2, 50, 82
274, 2431, 5, 8, 3
274, 2449, 3, 8, 10
274, 2454, 3, 29, 63
274, 2465, 2, 29, 90
274, 2459, 2, 39, 18
274, 2451, 3, 39, 47
274, 2457, 2, 42, 1
274, 2398, 9, 42, 15
274, 2426, 6, 48, 61
274, 2433, 5, 48, 65
275, 2467, 2, 8, 20
275, 2469, 2, 8, 33
275, 2476, 1, 8, 8
275, 2458, 3, 61, 34
275, 2471, 2, 61, 58
275, 2472, 2, 65, 61
275, 2474, 2, 65, 76
276, 2477, 2, 7, 12
276, 2481, 2, 7, 35
276, 2483, 2, 10, 82
276, 2484, 1, 10, 10
276, 2485, 1, 20, 20
276, 2486, 1, 20, 20
276, 2475, 2, 61, 1
276, 2450, 5, 61, 42
276, 2489, 1, 68, 68
276, 2490, 1, 68, 68
277, 2480, 3, 15, 34
277, 2495, 1, 15, 15
277, 2456, 6, 50, 63
277, 2492, 2, 50, 90
277, 2466, 4, 81, 21
277, 2479, 3, 81, 77
278, 2494, 2, 8, 14
278, 2470, 5, 8, 44
278, 2501, 2, 8, 90
278, 2502, 1, 8, 8
278, 2499, 2, 15, 74
278, 2452, 7, 15, 77
278, 2464, 6, 45, 39
278, 2504, 1, 45, 45
278, 2463, 6, 59, 48
278, 2500, 2, 59, 83
278, 2493, 2, 81, 11
278, 2488, 3, 81, 21
279, 2507, 2, 42, 61
279, 2497, 3, 42, 73
279, 2491, 4, 61, 39
279, 2487, 4, 61, 60
279, 2509, 2, 61, 76
280, 2506, 3, 10, 47
280, 2482, 6, 10, 73
280, 2511, 2, 15, 1
280, 2512, 2, 15, 7
280, 2508, 3, 15, 50
280, 2468, 7, 34, 8
280, 2514, 2, 34, 16
280, 2517, 2, 44, 45
280, 2510, 3, 44, 77
280, 2524, 1, 44, 44
280, 2498, 4, 73, 65
280, 2473, 7, 73, 81
280, 2478, 6, 81, 10
280, 2496, 4, 81, 37
280, 2519, 2, 81, 89
281, 2521, 2, 3, 21
281, 2518, 3, 3, 42
281, 2520, 2, 16, 12
281, 2523, 2, 16, 25
281, 2529, 1, 33, 33
281, 2530, 1, 33, 33
282, 2541, 1, 27, 27
282, 2542, 1, 27, 27
282, 2516, 4, 29, 53
282, 2536, 2, 29, 67
282, 2526, 3, 39, 21
282, 2515, 4, 39, 48
282, 2503, 5, 62, 44
282, 2531, 2, 62, 45
282, 2534, 2, 62, 63
282, 2544, 1, 62, 62
282, 2535, 2, 63, 65
282, 2537, 2, 63, 82
282, 2527, 3, 81, 50
282, 2546, 1, 81, 81
283, 2513, 5, 7, 3
283, 2532, 3, 7, 16
283, 2540, 2, 15, 13
283, 2525, 4, 15, 59
283, 2551, 1, 46, 46
283, 2552, 1, 46, 46
284, 2548, 2, 29, 4
284, 2545, 3, 29, 16
284, 2539, 3, 48, 3
284, 2543, 3, 48, 60
284, 2562, 1, 61, 61
284, 2563, 1, 61, 61
284, 2547, 2, 81, 0
284, 2555, 2, 81, 85
285, 2557, 2, 0, 6
285, 2550, 3, 0, 21
285, 2556, 2, 7, 3
285, 2554, 3, 7, 39
285, 2533, 5, 29, 45
285, 2522, 6, 29, 53
286, 2559, 3, 10, 16
286, 2564, 3, 10, 81
286, 2566, 2, 42, 19
286, 2561, 3, 42, 63
286, 2567, 2, 50, 27
286, 2538, 5, 50, 60
286, 2579, 1, 50, 50
286, 2528, 7, 60, 48
286, 2569, 2, 60, 49
286, 2560, 3, 65, 37
286, 2505, 9, 65, 42
287, 2558, 4, 8, 9
287, 2584, 1, 8, 8
287, 2565, 3, 29, 37
287, 2571, 3, 29, 62
287, 2553, 5, 34, 16
287, 2577, 2, 34, 33
287, 2574, 2, 42, 13
287, 2578, 2, 42, 35
287, 2582, 2, 42, 79
287, 2573, 3, 81, 44
287, 2581, 2, 81, 58
288, 2585, 2, 8, 22
288, 2592, 1, 8, 8
288, 2583, 2, 37, 4
288, 2575, 3, 37, 65
288, 2586, 2, 44, 41
288, 2568, 4, 44, 63
288, 2588, 2, 62, 68
288, 2572, 4, 62, 73
288, 2589, 2, 62, 84
289, 2580, 4, 9, 50
289, 2597, 2, 9, 68
289, 2587, 3, 42, 48
289, 2603, 1, 42, 42
289, 2576, 4, 48, 21
289, 2600, 2, 48, 87
289, 2549, 7, 50, 63
289, 2604, 1, 50, 50
289, 2607, 1, 79, 79
289, 2608, 1, 79, 79
290, 2610, 1, 0, 0
290, 2611, 1, 0, 0
290, 2594, 3, 44, 29
290, 2593, 3, 44, 65
290, 2615, 1, 51, 51
290, 2616, 1, 51, 51
290, 2570, 6, 60, 59
290, 2605, 2, 60, 61
290, 2591, 4, 60, 81
290, 2602, 2, 61, 36
290, 2609, 2, 61, 85
291, 2590, 5, 39, 15
291, 2623, 1, 39, 39
291, 2617, 2, 53, 75
291, 2624, 1, 53, 53
291, 2626, 1, 86, 86
291, 2627, 1, 86, 86
292, 2596, 5, 21, 7
292, 2599, 5, 21, 44
292, 2620, 2, 29, 13
292, 2621, 2, 29, 16
292, 2618, 3, 34, 29
292, 2622, 2, 34, 30
292, 2625, 2, 37, 69
292, 2595, 5, 37, 73
292, 2614, 3, 48, 10
292, 2598, 5, 48, 42
292, 2635, 1, 89, 89
292, 2636, 1, 89, 89
293, 2628, 2, 16, 1
293, 2632, 2, 16, 58
293, 2634, 2, 29, 88
293, 2638, 1, 29, 29
293, 2630, 2, 59, 10
293, 2619, 3, 59, 39
293, 2613, 4, 60, 45
293, 2633, 2, 60, 82
294, 2631, 3, 9, 37
294, 2646, 1, 9, 9
294, 2601, 6, 44, 21
294, 2639, 2, 44, 35
294, 2644, 2, 44, 75
294, 2645, 2, 44, 82
295, 2650, 2, 10, 45
295, 2651, 2, 10, 47
295, 2652, 2, 10, 53
295, 2654, 2, 29, 68
295, 2658, 1, 29, 29
295, 2649, 2, 39, 35
295, 2629, 4, 39, 48
296, 2656, 2, 7, 11
296, 2663, 2, 7, 82
296, 2655, 2, 9, 4
296, 2647, 3, 9, 15
296, 2641, 4, 9, 50
296, 2612, 7, 16, 63
296, 2666, 1, 16, 16
296, 2648, 3, 45, 0
296, 2662, 2, 45, 72
296, 2653, 3, 61, 53
296, 2643, 4, 61, 59
296, 2640, 4, 73, 44
296, 2670, 1, 73, 73
297, 2673, 1, 0, 0
297, 2674, 1, 0, 0
297, 2675, 1, 13, 13
297, 2676, 1, 13, 13
297, 2664, 2, 29, 3
297, 2671, 2, 29, 75
297, 2667, 2, 37, 25
297, 2657, 3, 37, 50
297, 2637, 5, 50, 62
297, 2672, 2, 50, 90
297, 2680, 1, 50, 50
298, 2665, 3, 15, 59
298, 2681, 2, 15, 62
298, 2668, 3, 29, 44
298, 2661, 4, 29, 47
298, 2659, 4, 48, 21
298, 2687, 1, 48, 48
298, 2660, 4, 65, 7
298, 2677, 2, 65, 24
299, 2678, 3, 9, 37
299, 2689, 2, 9, 66
299, 2693, 1, 38, 38
299, 2694, 1, 38, 38
299, 2696, 1, 57, 57
299, 2697, 1, 57, 57
299, 2642, 7, 63, 21
299, 2606, 11, 63, 39
300, 2669, 5, 29, 37
300, 2690, 3, 29, 62
300, 2699, 2, 73, 72
300, 2686, 3, 73, 81
301, 2700, 2, 42, 1
301, 2679, 5, 42, 44
301, 2705, 2, 42, 46
301, 2682, 4, 50, 3
301, 2706, 2, 50, 49
301, 2703, 2, 60, 35
301, 2684, 4, 60, 81
301, 2691, 3, 61, 34
301, 2708, 2, 61, 85
301, 2714, 1, 70, 70
301, 2715, 1, 70, 70
301, 2716, 1, 71, 71
301, 2717, 1, 71, 71
302, 2704, 3, 37, 15
302, 2702, 3, 37, 65
302, 2713, 2, 48, 67
302, 2692, 4, 48, 73
302, 2723, 1, 56, 56
302, 2724, 1, 56, 56
303, 2711, 3, 3, 9
303, 2701, 4, 3, 16
303, 2688, 6, 10, 21
303, 2720, 2, 10, 23
303, 2710, 3, 29, 47
303, 2707, 4, 29, 77
303, 2719, 2, 37, 11
303, 2685, 6, 37, 42
303, 2721, 2, 77, 26
303, 2683, 6, 77, 61
304, 2722, 3, 15, 21
304, 2712, 4, 15, 59
304, 2728, 2, 42, 13
304, 2734, 2, 42, 57
304, 2739, 1, 42, 42
304, 2726, 3, 45, 39
304, 2741, 1, 45, 45
304, 2709, 4, 47, 61
304, 2695, 6, 47, 63
304, 2730, 2, 53, 35
304, 2742, 1, 53, 53
305, 2727, 3, 29, 34
305, 2732, 3, 29, 81
305, 2729, 3, 60, 59
305, 2731, 3, 60, 61
305, 2735, 3, 60, 62
305, 2751, 1, 60, 60
305, 2737, 2, 73, 9
305, 2752, 1, 73, 73
306, 2749, 2, 39, 53
306, 2725, 5, 39, 65
306, 2746, 2, 42, 32
306, 2750, 2, 42, 56
306, 2748, 2, 77, 52
306, 2744, 3, 77, 62
307, 2718, 6, 7, 59
307, 2736, 4, 7, 61
307, 2760, 2, 9, 66
307, 2762, 2, 9, 76
307, 2757, 2, 10, 28
307, 2745, 3, 10, 65
307, 2740, 4, 10, 73
307, 2764, 1, 19, 19
307, 2765, 1, 19, 19
307, 2753, 3, 29, 53
307, 2766, 1, 29, 29
307, 2756, 2, 48, 15
307, 2758, 2, 48, 40
307, 2767, 1, 48, 48
307, 2768, 1, 48, 48
308, 2733, 6, 10, 37
308, 2772, 1, 10, 10
308, 2773, 1, 10, 10
308, 2747, 4, 42, 39
308, 2698, 10, 42, 81
309, 2759, 4, 15, 59
309, 2783, 1, 15, 15
309, 2738, 6, 39, 45
309, 2743, 6, 39, 65
309, 2776, 2, 48, 33
309, 2785, 1, 48, 48
309, 2771, 3, 60, 8
309, 2763, 3, 60, 48
309, 2769, 3, 61, 50
309, 2761, 4, 61, 60
310, 2774, 3, 16, 47
310, 2794, 1, 16, 16
310, 2787, 2, 59, 64
310, 2789, 2, 59, 86
310, 2775, 3, 61, 53
310, 2798, 1, 61, 61
311, 2790, 2, 3, 4
311, 2770, 5, 3, 21
311, 2792, 2, 8, 11
311, 2780, 4, 8, 39
311, 2782, 3, 10, 9
311, 2754, 6, 10, 37
311, 2799, 1, 10, 10
311, 2800, 1, 10, 10
311, 2784, 3, 39, 42
311, 2803, 1, 39, 39
311, 2804, 1, 49, 49
311, 2805, 1, 49, 49
311, 2795, 2, 63, 36
311, 2781, 3, 63, 50
312, 2810, 1, 19, 19
312, 2811, 1, 19, 19
312, 2801, 2, 50, 12
312, 2791, 3, 50, 42
312, 2797, 3, 61, 37
312, 2788, 4, 61, 65
312, 2807, 2, 61, 88
312, 2815, 1, 61, 61
313, 2809, 2, 16, 5
313, 2814, 2, 16, 44
313, 2793, 4, 16, 53
313, 2818, 1, 18, 18
313, 2819, 1, 18, 18
313, 2820, 1, 18, 18
313, 2812, 2, 37, 29
313, 2806, 3, 37, 65
313, 2813, 2, 61, 40
313, 2779, 6, 61, 81
314, 2822, 2, 61, 36
314, 2816, 3, 61, 60
314, 2817, 2, 73, 14
314, 2821, 2, 73, 31
314, 2823, 2, 73, 38
315, 2808, 4, 10, 8
315, 2829, 2, 10, 27
315, 2777, 8, 10, 29
315, 2802, 5, 29, 3
315, 2755, 10, 29, 15
315, 2837, 1, 32, 32
315, 2838, 1, 32, 32
315, 2824, 3, 48, 21
315, 2832, 2, 48, 52
315, 2830, 2, 63, 42
315, 2834, 2, 63, 77
316, 2827, 3, 9, 81
316, 2846, 1, 9, 9
316, 2828, 3, 16, 21
316, 2778, 9, 16, 61
316, 2825, 4, 37, 3
316, 2796, 7, 37, 62
317, 2845, 2, 3, 7
317, 2849, 2, 3, 22
317, 2836, 3, 3, 34
317, 2847, 2, 42, 13
317, 2842, 3, 42, 44
317, 2844, 2, 48, 3
317, 2786, 9, 48, 29
317, 2850, 2, 48, 32
317, 2848, 2, 63, 17
317, 2840, 3, 63, 59
317, 2826, 4, 65, 8
317, 2857, 1, 65, 65
317, 2858, 1, 68, 68
317, 2859, 1, 68, 68
318, 2853, 2, 7, 10
318, 2841, 4, 7, 61
318, 2856, 2, 9, 49
318, 2861, 2, 9, 79
318, 2833, 5, 45, 15
318, 2860, 2, 45, 72
319, 2835, 5, 37, 42
319, 2831, 6, 37, 60
319, 2854, 3, 59, 29
319, 2855, 3, 59, 48
319, 2843, 5, 60, 47
319, 2867, 2, 60, 81
319, 2866, 2, 77, 58
319, 2851, 4, 77, 65
319, 2877, 1, 86, 86
319, 2878, 1, 86, 86
320, 2874, 2, 10, 45
320, 2880, 1, 10, 10
320, 2872, 2, 42, 38
320, 2865, 3, 42, 63
320, 2884, 1, 42, 42
320, 2885, 1, 42, 42
320, 2875, 2, 60, 66
320, 2887, 1, 60, 60
321, 2870, 4, 10, 9
321, 2886, 2, 10, 47
321, 2852, 6, 21, 63
321, 2892, 1, 21, 21
321, 2873, 3, 63, 15
321, 2894, 1, 63, 63
321, 2839, 7, 65, 7
321, 2879, 3, 65, 8
321, 2863, 4, 65, 61
321, 2888, 2, 65, 76
321, 2895, 1, 65, 65
322, 2882, 3, 7, 34
322, 2898, 1, 7, 7
322, 2868, 5, 42, 62
322, 2897, 2, 42, 85
322, 2889, 2, 44, 5
322, 2902, 1, 44, 44
322, 2869, 5, 48, 8
322, 2893, 2, 48, 43
323, 2900, 2, 8, 21
323, 2876, 5, 8, 37
323, 2896, 3, 39, 9
323, 2912, 1, 39, 39
323, 2864, 6, 48, 10
323, 2901, 2, 48, 22
323, 2903, 2, 60, 45
323, 2904, 2, 60, 47
323, 2890, 3, 60, 81
323, 2883, 4, 61, 50
323, 2881, 4, 61, 65
324, 2907, 2, 21, 1
324, 2909, 2, 21, 13
324, 2871, 6, 21, 44
324, 2891, 4, 61, 34
324, 2911, 2, 61, 38
324, 2915, 2, 63, 83
324, 2921, 1, 63, 63
325, 2913, 3, 9, 15
325, 2920, 2, 9, 58
325, 2910, 3, 10, 48
325, 2924, 2, 10, 79
325, 2917, 2, 63, 22
325, 2919, 2, 63, 44
326, 2927, 2, 8, 33
326, 2914, 4, 8, 37
326, 2923, 3, 42, 15
326, 2932, 2, 42, 77
326, 2906, 5, 45, 39
326, 2930, 2, 45, 46
326, 2922, 3, 48, 8
326, 2862, 9, 48, 21
326, 2941, 1, 75, 75
326, 2942, 1, 75, 75
327, 2918, 4, 8, 0
327, 2933, 3, 8, 10
327, 2943, 1, 8, 8
327, 2937, 2, 29, 19
327, 2905, 6, 29, 60
327, 2938, 2, 63, 22
327, 2940, 2, 63, 66
327, 2908, 5, 63, 81
328, 2931, 4, 0, 15
328, 2944, 2, 0, 34
328, 2946, 2, 3, 40
328, 2928, 4, 3, 44
328, 2952, 1, 3, 3
328, 2936, 3, 29, 39
328, 2951, 2, 29, 88
328, 2945, 2, 42, 38
328, 2929, 4, 42, 45
328, 2899, 7, 65, 42
328, 2916, 5, 65, 48
329, 2925, 5, 10, 73
329, 2949, 3, 10, 81
329, 2957, 2, 29, 32
329, 2959, 2, 29, 43
329, 2954, 2, 44, 14
329, 2948, 3, 44, 45
329, 2939, 4, 44, 59
329, 2953, 2, 65, 12
329, 2947, 3, 65, 63
329, 2967, 1, 77, 77
329, 2968, 1, 77, 77
330, 2961, 2, 0, 15
330, 2926, 6, 0, 16
330, 2962, 2, 15, 20
330, 2934, 5, 15, 42
330, 2950, 4, 15, 62
330, 2963, 2, 37, 27
330, 2966, 2, 37, 76
330, 2964, 2, 42, 32
330, 2958, 3, 42, 48
330, 2965, 2, 73, 41
330, 2960, 3, 73, 59
330, 2969, 2, 73, 79
331, 2970, 2, 15, 13
331, 2971, 2, 15, 18
331, 2972, 2, 44, 26
331, 2973, 2, 44, 28
332, 2981, 2, 16, 12
332, 2989, 1, 16, 16
332, 2976, 3, 21, 9
332, 2990, 1, 21, 21
332, 2979, 2, 29, 0
332, 2985, 2, 29, 48
332, 2977, 3, 29, 63
332, 2975, 3, 44, 53
332, 2987, 2, 44, 84
333, 2988, 2, 16, 13
333, 2955, 6, 16, 15
333, 2992, 2, 37, 41
333, 2978, 4, 37, 42
333, 2986, 3, 37, 63
333, 3000, 1, 37, 37
334, 2997, 2, 3, 1
334, 2999, 2, 3, 34
334, 2993, 3, 8, 59
334, 2995, 3, 8, 63
334, 2991, 3, 42, 65
334, 3003, 2, 42, 67
334, 3005, 2, 53, 87
334, 3013, 1, 53, 53
334, 2984, 4, 81, 10
334, 2994, 3, 81, 39
334, 2982, 4, 81, 61
335, 3004, 3, 10, 9
335, 3016, 1, 10, 10
335, 2974, 6, 44, 10
335, 3014, 2, 44, 60
335, 3002, 3, 48, 59
335, 3001, 3, 48, 65
335, 3010, 2, 53, 44
335, 3011, 2, 53, 45
335, 3008, 2, 81, 30
335, 2996, 4, 81, 77
335, 3020, 1, 84, 84
335, 3021, 1, 84, 84
336, 2980, 6, 8, 21
336, 3019, 2, 8, 65
336, 3023, 2, 8, 89
336, 2956, 9, 10, 15
336, 2935, 11, 10, 60
336, 3009, 3, 44, 61
336, 3027, 1, 44, 44
336, 3015, 2, 47, 9
336, 2998, 4, 47, 59
336, 3031, 1, 78, 78
336, 3032, 1, 78, 78
337, 3026, 2, 15, 22
337, 3028, 2, 15, 50
337, 3017, 3, 34, 7
337, 3006, 4, 34, 15
337, 3024, 2, 65, 5
337, 3038, 1, 65, 65
337, 3039, 1, 80, 80
337, 3040, 1, 80, 80
338, 3033, 2, 29, 19
338, 3037, 2, 29, 62
338, 3022, 4, 37, 73
338, 3025, 3, 37, 81
338, 3007, 5, 48, 3
338, 3036, 2, 48, 53
338, 3029, 3, 81, 39
338, 3048, 1, 81, 81
339, 3041, 3, 15, 21
339, 3047, 2, 15, 52
339, 3034, 3, 39, 59
339, 3054, 1, 39, 39
339, 3044, 2, 60, 28
339, 3018, 5, 60, 63
339, 3057, 1, 60, 60
340, 2983, 10, 37, 10
340, 3035, 4, 37, 62
340, 3030, 5, 37, 77
340, 3051, 2, 39, 11
340, 3045, 3, 39, 21
340, 3062, 1, 42, 42
340, 3063, 1, 42, 42
340, 3052, 2, 44, 13
340, 3059, 2, 44, 74
340, 3043, 3, 45, 37
340, 3012, 7, 45, 42
340, 3064, 1, 51, 51
340, 3065, 1, 51, 51
340, 3067, 1, 59, 59
340, 3068, 1, 59, 59
341, 3049, 4, 10, 48
341, 3070, 1, 10, 10
341, 3055, 3, 37, 3
341, 3066, 2, 37, 53
341, 3053, 3, 59, 10
341, 3076, 1, 59, 59
342, 3042, 5, 42, 45
342, 3074, 2, 42, 46
342, 3078, 1, 42, 42
342, 3050, 5, 53, 44
342, 3046, 5, 53, 63
342, 3072, 2, 61, 41
342, 3077, 2, 61, 88
343, 3071, 3, 10, 48
343, 3082, 2, 10, 65
343, 3083, 2, 10, 66
343, 3060, 4, 42, 0
343, 3084, 2, 42, 70
343, 3081, 2, 44, 60
343, 3090, 1, 44, 44
343, 3056, 5, 77, 62
343, 3085, 2, 77, 82
343, 3093, 1, 77, 77
344, 3073, 4, 16, 0
344, 3089, 2, 16, 43
344, 3058, 6, 60, 45
344, 3080, 3, 60, 47
344, 3086, 3, 60, 63
344, 3088, 2, 81, 32
344, 3103, 1, 81, 81
345, 3075, 5, 21, 61
345, 3108, 1, 21, 21
345, 3087, 3, 37, 21
345, 3104, 2, 37, 87
345, 3092, 3, 42, 7
345, 3098, 2, 42, 26
345, 3069, 5, 48, 15
345, 3109, 1, 48, 48
345, 3061, 6, 50, 39
345, 3110, 1, 50, 50
345, 3091, 3, 65, 50
345, 3102, 2, 65, 76
346, 3107, 2, 16, 17
346, 3114, 1, 16, 16
346, 3115, 1, 26, 26
346, 3116, 1, 26, 26
346, 3101, 3, 60, 8
346, 3105, 2, 60, 12
347, 3097, 4, 39, 7
347, 3126, 1, 39, 39
347, 3117, 2, 42, 43
347, 3118, 2, 42, 45
347, 3106, 3, 44, 29
347, 3100, 4, 44, 37
347, 3111, 3, 44, 47
347, 3121, 2, 44, 58
347, 3122, 2, 44, 82
348, 3099, 5, 37, 50
348, 3129, 2, 37, 67
348, 3131, 2, 42, 71
348, 3136, 1, 42, 42
348, 3112, 4, 59, 15
348, 3113, 4, 59, 48
348, 3120, 3, 60, 37
348, 3095, 6, 60, 65
349, 3133, 2, 15, 12
349, 3138, 2, 15, 80
349, 3128, 3, 16, 45
349, 3143, 1, 16, 16
349, 3132, 2, 42, 6
349, 3137, 2, 42, 68
349, 3130, 3, 48, 50
349, 3146, 1, 48, 48
349, 3096, 6, 61, 21
349, 3079, 8, 61, 63
349, 3127, 3, 62, 53
349, 3139, 2, 62, 84
350, 3094, 8, 10, 0
350, 3148, 2, 10, 74
350, 3141, 2, 15, 3
350, 3134, 3, 15, 44
350, 3135, 3, 16, 39
350, 3152, 1, 16, 16
350, 3144, 2, 39, 24
350, 3124, 4, 39, 45
350, 3155, 1, 39, 39
350, 3119, 5, 73, 59
350, 3157, 1, 73, 73
351, 3123, 5, 9, 60
351, 3161, 1, 9, 9
351, 3154, 2, 39, 38
351, 3142, 3, 39, 61
351, 3153, 2, 44, 24
351, 3149, 3, 44, 29
351, 3163, 1, 64, 64
351, 3164, 1, 64, 64
352, 3160, 2, 3, 4
352, 3168, 1, 3, 3
352, 3150, 3, 15, 34
352, 3162, 2, 15, 35
352, 3147, 4, 53, 73
352, 3167, 2, 53, 90
352, 3125, 6, 65, 59
352, 3165, 2, 65, 66
353, 3171, 2, 53, 45
353, 3176, 2, 53, 90
353, 3184, 1, 76, 76
353, 3185, 1, 76, 76
353, 3170, 2, 81, 29
353, 3166, 3, 81, 77
354, 3178, 2, 3, 9
354, 3173, 3, 3, 15
354, 3177, 2, 37, 6
354, 3159, 4, 37, 63
354, 3174, 3, 37, 65
354, 3180, 2, 48, 39
354, 3181, 2, 48, 47
354, 3158, 5, 50, 8
354, 3183, 2, 50, 68
354, 3182, 2, 65, 49
354, 3145, 6, 65, 59
355, 3175, 4, 7, 39
355, 3179, 3, 7, 61
355, 3140, 8, 7, 63
355, 3194, 2, 7, 70
355, 3189, 2, 37, 42
355, 3172, 4, 37, 45
355, 3192, 2, 61, 68
355, 3202, 1, 61, 61
355, 3188, 2, 62, 41
355, 3151, 6, 62, 73
355, 3190, 2, 63, 55
355, 3203, 1, 63, 63
356, 3204, 1, 5, 5
356, 3205, 1, 5, 5
356, 3156, 7, 10, 81
356, 3207, 1, 10, 10
356, 3208, 1, 10, 10
356, 3169, 5, 29, 10
356, 3210, 1, 29, 29
356, 3196, 2, 59, 26
356, 3187, 3, 59, 47
356, 3186, 3, 65, 29
356, 3191, 3, 65, 77
357, 3215, 1, 30, 30
357, 3216, 1, 30, 30
357, 3201, 3, 42, 37
357, 3197, 3, 42, 44
357, 3206, 2, 50, 8
357, 3193, 4, 50, 39
357, 3212, 2, 61, 57
357, 3219, 1, 61, 61
358, 3220, 2, 16, 62
358, 3222, 1, 16, 16
358, 3199, 4, 47, 45
358, 3227, 1, 47, 47
358, 3228, 1, 47, 47
358, 3200, 4, 73, 44
358, 3211, 3, 73, 81
359, 3225, 2, 7, 33
359, 3230, 2, 7, 88
359, 3223, 2, 37, 25
359, 3217, 3, 37, 29
359, 3224, 2, 45, 32
359, 3226, 2, 45, 46
359, 3221, 3, 45, 77
360, 3234, 2, 7, 38
360, 3241, 1, 7, 7
360, 3242, 1, 7, 7
360, 3209, 5, 8, 29
360, 3213, 4, 8, 39
360, 3232, 2, 9, 12
360, 3233, 2, 9, 15
360, 3218, 4, 9, 60
360, 3245, 1, 26, 26
360, 3246, 1, 26, 26
360, 3235, 2, 59, 42
360, 3248, 1, 59, 59
361, 3249, 1, 0, 0
361, 3250, 1, 0, 0
361, 3244, 2, 29, 25
361, 3247, 2, 29, 35
361, 3214, 5, 39, 34
361, 3195, 7, 39, 63
361, 3243, 2, 48, 15
361, 3253, 1, 48, 48
362, 3238, 4, 8, 59
362, 3236, 4, 8, 73
362, 3231, 4, 8, 81
362, 3239, 4, 50, 7
362, 3262, 1, 50, 50
362, 3255, 2, 53, 69
362, 3263, 1, 53, 53
362, 3251, 2, 60, 14
362, 3237, 4, 60, 42
363, 3265, 2, 7, 64
363, 3266, 2, 7, 73
363, 3252, 3, 8, 9
363, 3259, 2, 8, 27
363, 3271, 1, 46, 46
363, 3272, 1, 46, 46
363, 3240, 4, 48, 0
363, 3198, 9, 48, 15
364, 3267, 2, 44, 1
364, 3268, 2, 44, 11
364, 3269, 2, 53, 41
364, 3229, 7, 53, 77
364, 3274, 2, 62, 84
