Node, InDeg, OutDeg, CloseCent, BetwnCent, influence_mean_0, influence_mean_1, influence_mean_2, influence_mean_3, influence_mean_4, influence_std_0, influence_std_1, influence_std_2, influence_std_3, influence_std_4, redundancy_mean_0, redundancy_mean_1, redundancy_mean_2, redundancy_mean_3, redundancy_mean_4, redundancy_std_0, redundancy_std_1, redundancy_std_2, redundancy_std_3, redundancy_std_4, avgdeathage_mean_0, avgdeathage_mean_1, avgdeathage_mean_2, avgdeathage_mean_3, avgdeathage_mean_4, avgdeathage_std_0, avgdeathage_std_1, avgdeathage_std_2, avgdeathage_std_3, avgdeathage_std_4
0, 52, 18, 0.5503410010403422, 0.006690004346348975, 0.04515779424977538, 0.03538349294835144, 0.016671786773287768, 0.012751152842853195, 0.009555240178979367, 0.018281322345918755, 0.010010266009885489, 0.0017533770136469026, 0.0011976777006968587, 0.0005128301811571382, 0.23666666666666666, 1.266578282828283, 0.05562166792566812, 0.034862295155695076, 0.011530630242659027, 0.5167179039768696, 3.7448619319226033, 0.08561724642693652, 0.03869091075545461, 0.015858419798526313, 10.24011904761905, 7.918674242424243, 3.5800834890889, 2.7282745812082094, 2.0375325053983406, 4.344935232432847, 2.2282864147953108, 0.3893293445272516, 0.25808242729496716, 0.11070542815765831
1, 52, 29, 0.5488535929294223, 0.012006361431122908, 0.03749887690925427, 0.03392571788798204, 0.015948693755415858, 0.01184329906196879, 0.00907663396256626, 0.026009087499545544, 0.011685807694966877, 0.002180525021969649, 0.000807685402144625, 0.0005698152441841728, 1.3157142857142858, 0.35031551781551784, 0.039004373304163606, 0.03921295208310838, 0.015059260829462299, 3.6760169432271974, 0.9333071068083473, 0.038242158474675755, 0.027015668583992392, 0.01671084151396091, 8.583452380952382, 7.5431021756021766, 3.4476095931695925, 2.5484792269786194, 1.9321411012726006, 6.431965394862052, 2.7468181885939744, 0.483141455768936, 0.18556074153178725, 0.11990122404370167
2, 36, 32, 0.5207072548304776, 0.006506078819739702, 0.05060141509433963, 0.03984930164175447, 0.018046879338635937, 0.013823178855298487, 0.010506467518846398, 0.02323057038078415, 0.011752511285647577, 0.0024829891767978217, 0.0014004954811525387, 0.000505088714751155, 0.6591666666666668, 0.5143578643578643, 0.07358221103577185, 0.03639389813551972, 0.015472996062239328, 1.0595920991903756, 1.5007516796138625, 0.14124125873791227, 0.057756875886845783, 0.020331498387284593, 11.701666666666668, 8.784664502164501, 3.885719986970861, 2.962075902198147, 2.242709112817934, 5.8515570102703816, 2.660530030126551, 0.5215432113718157, 0.30534068719162416, 0.10829161240360582
3, 18, 33, 0.474476236878239, 0.005028905913818631, 0.0371568957771788, 0.036336350363473005, 0.019859983741137677, 0.014665433235896317, 0.011432519380574085, 0.01820505519364351, 0.010558653065735573, 0.0020961764972710984, 0.0012844305023608353, 0.0005465548656245778, 3.136428571428571, 1.1333603896103897, 0.25132786202392715, 0.1504939515149963, 0.05879051422032418, 7.010937563660223, 2.092212613928354, 0.2673378778295063, 0.12765578629633814, 0.03346355371111845, 8.658095238095237, 7.9566251803751795, 4.250292184351407, 3.12822494764685, 2.4332533085584083, 4.149516500534564, 2.3786395626901764, 0.47618730205446824, 0.2726741393083294, 0.11741286673741518
4, 47, 36, 0.5415355450236967, 0.01153309092870671, 0.04676016397124888, 0.03297050957428316, 0.017544367408101717, 0.012342562471229125, 0.009536128625079517, 0.021372662066180187, 0.01135441481509864, 0.002167249888829071, 0.0010300393267513165, 0.0004143953072149778, 2.0195238095238097, 0.26045079920079917, 0.0729929218105979, 0.030952999232191053, 0.014954784687020283, 4.5816243319672525, 0.37613780623497217, 0.05903330933507245, 0.027833901891645915, 0.010262199899402498, 10.663333333333334, 7.4520615495615505, 3.7818147937410975, 2.64354662139936, 2.032427591575442, 5.073910143468342, 2.8822546850665844, 0.4767549287504048, 0.22524233164915541, 0.09114730293573925
5, 23, 57, 0.4823653904605374, 0.010312684456274595, 0.05362196765498652, 0.03620410446471768, 0.018613979410232254, 0.014226670093842857, 0.010964384816257496, 0.021365678243498352, 0.010390761889392744, 0.0017020075860419404, 0.0011980783332714289, 0.0006842083576414538, 1.6998809523809526, 0.337773199023199, 0.1437031142241205, 0.048771230542147166, 0.01719355795750211, 6.246726499878614, 0.5617797190282449, 0.20968312149528825, 0.0401344659503723, 0.015496932332779559, 12.356309523809523, 8.400914224664225, 4.004745916024649, 3.036617243803354, 2.335624917652118, 5.251167995817196, 2.1786332949727774, 0.3815057426482001, 0.2537492405655823, 0.1436653326660668
6, 61, 0, 0.5703001579778831, 0.0, 0.0047169811320754715, 0.0047169811320754715, 0.0047169811320754715, 0.0047169811320754715, 0.0047169811320754715, 0.0, 0.0, 0.0, 3.878959614448864e-19, 4.336808689942018e-19, 2.8720238095238093, 2.0022965922965925, 0.7724325570534986, 0.41358120758784417, 0.24399176107085196, 3.0805160759550807, 1.1629677337717803, 0.17268692849223174, 0.08029520727096767, 0.05130281527873133, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
7, 21, 26, 0.4869923966040438, 0.0037743605125910807, 0.043624213836477986, 0.03376281344441722, 0.019522367633592653, 0.014086525055774471, 0.011262410249327, 0.019091490279382946, 0.010471564334796048, 0.002437582748772313, 0.0010557438538238227, 0.0005384747774062325, 1.7475, 0.624505772005772, 0.14471812853917074, 0.039219360696815926, 0.014251839203749308, 4.391937926473917, 0.7632130781307286, 0.2525561556477969, 0.041605572573747536, 0.010859086928766632, 10.128333333333334, 7.7834126984126994, 4.208112831325861, 3.0139916089124683, 2.4036045612738373, 4.24478143659299, 2.192532006024578, 0.5111272053256126, 0.22807683199548368, 0.11618292430658193
8, 90, 35, 0.6191336261703849, 0.03538064602591436, 0.03427897574123989, 0.03108006773101113, 0.013074106691186629, 0.009372825413573715, 0.007056030115182241, 0.019954760071733545, 0.011803020173341113, 0.002177632504682356, 0.0007078645781532461, 0.00038201273825784715, 0.5641666666666667, 0.8805254467754466, 0.14188560083629467, 0.07793560024002051, 0.027592894884819207, 0.822331965273825, 2.8202448548547703, 0.17758328631034448, 0.1093655552277138, 0.02260209960967499, 8.105119047619047, 7.024243395493396, 2.816915856262102, 2.0092558959270526, 1.5055435579207772, 5.062997366458572, 2.876628426260574, 0.48040167734076167, 0.14782486193455294, 0.0832826208941683
9, 36, 5, 0.5220458338917385, 0.0009395416150341451, 0.04641762129380054, 0.03606936957172806, 0.018712792153673424, 0.013017262996725653, 0.010100368010423315, 0.02698698239589181, 0.013502470415134233, 0.002224079920815428, 0.0008938449466132938, 0.0004629901955258651, 1.1057142857142856, 0.5459722222222222, 0.08872091237386165, 0.04931012706822699, 0.01097084132168755, 2.0191140768487545, 1.026309565044811, 0.0942177787777963, 0.056992412503787004, 0.013675126478386103, 10.729761904761906, 8.109246031746032, 4.038106925902811, 2.8019416454633213, 2.1552338539689226, 6.438824605592801, 2.9984069164468186, 0.48465784085869323, 0.19365935534433362, 0.10183329820281688
